ticket_id,order_id,resolution_cost,created_at
6320,33399,7.67,2023-03-05
6321,2415,39.1,2023-02-14
6322,22075,1.52,2024-10-23
6323,32360,14.52,2024-10-10
6324,39196,16.78,2024-08-05
6325,11623,15.97,2024-02-12
6326,16426,17.61,2023-12-23
6327,55954,27.82,2023-10-12
6328,51463,17.02,2024-08-01
6329,45869,4.46,2023-05-11
6330,37198,11.32,2024-09-05
6331,17129,2.29,2023-01-13
6332,16842,22.11,2023-10-20
6333,47639,2.8,2023-05-15
6334,21895,16.29,2024-07-31
6335,39198,7.53,2023-02-24
6336,12561,12.34,2023-03-22
6337,29752,3.98,2024-12-25
6338,34527,4.59,2024-09-23
6339,55295,7.86,2023-03-09
6340,20381,6.95,2023-03-30
6341,18215,1.87,2024-12-02
6342,18703,7.56,2024-07-11
6343,58464,1.93,2024-06-20
6344,14981,15.73,2024-11-26
6345,49604,9.06,2023-01-25
6346,2210,8.61,2023-08-18
6347,43968,6.98,2024-10-09
6348,30598,2.27,2024-02-23
6349,34923,3.78,2024-07-24
6350,22431,2.55,2024-02-05
6351,20328,5.24,2024-06-15
6352,48389,69.6,2024-04-13
6353,31215,8.68,2023-07-28
6354,45765,5.75,2023-09-19
6355,9690,11.32,2024-09-01
6356,43381,8.52,2024-03-16
6357,48635,7.43,2023-06-17
6358,54728,2.1,2023-10-10
6359,42465,5.37,2023-11-24
6360,38193,10.17,2024-01-14
6361,51738,8.81,2023-08-15
6362,9933,29.69,2023-04-05
6363,4497,2.3,2024-06-25
6364,4482,10.0,2023-02-28
6365,39381,8.21,2023-12-27
6366,43167,4.94,2023-12-11
6367,35389,21.87,2023-09-01
6368,59141,4.48,2024-12-25
6369,24905,90.86,2024-09-16
6370,3834,5.81,2024-07-05
6371,37879,7.7,2023-08-17
6372,1483,18.91,2023-03-25
6373,54720,4.44,2024-11-08
6374,38308,7.42,2024-06-01
6375,27086,3.76,2023-02-18
6376,2988,4.12,2023-06-01
6377,28400,4.3,2024-02-11
6378,53814,2.63,2024-05-14
6379,47163,8.34,2023-10-27
6380,50767,37.82,2023-06-30
6381,2722,12.07,2024-10-17
6382,11041,16.54,2024-10-08
6383,7070,1.48,2023-01-13
6384,23243,10.11,2023-10-29
6385,35755,23.08,2024-01-24
6386,3631,15.43,2024-11-03
6387,11012,26.91,2024-12-15
6388,16202,4.72,2024-08-30
6389,24050,11.03,2024-05-31
6390,25924,13.98,2024-04-23
6391,13857,42.74,2023-03-08
6392,26613,3.28,2024-06-02
6393,41264,14.48,2023-03-16
6394,41372,50.63,2023-12-11
6395,18441,11.74,2023-04-26
6396,48357,28.93,2023-07-28
6397,10876,4.3,2024-08-09
6398,15806,6.99,2024-02-08
6399,3889,16.28,2024-12-05
6400,11916,22.53,2023-02-23
6401,10317,10.81,2023-09-07
6402,45860,6.42,2024-03-13
6403,32481,7.54,2024-10-31
6404,58184,10.42,2024-09-09
6405,6757,11.15,2024-01-05
6406,31096,9.87,2024-08-21
6407,42591,11.29,2024-05-06
6408,1145,7.03,2023-06-11
6409,36569,8.31,2023-09-29
6410,46321,18.53,2023-08-08
6411,22441,8.38,2024-04-19
6412,55340,1.57,2024-11-14
6413,24404,5.5,2024-08-29
6414,4358,12.63,2023-11-23
6415,47609,1.31,2023-09-19
6416,11080,20.76,2023-07-05
6417,48392,6.07,2024-08-23
6418,17257,3.63,2024-09-24
6419,17327,5.9,2023-06-30
6420,49159,41.9,2023-08-22
6421,35128,4.11,2024-02-02
6422,32050,12.99,2024-05-29
6423,40158,27.96,2024-03-11
6424,55049,6.13,2024-01-11
6425,12260,13.29,2023-06-15
6426,39565,34.75,2024-10-16
6427,2269,14.86,2024-06-20
6428,38921,4.9,2023-07-03
6429,36110,5.04,2023-08-05
6430,45884,21.62,2023-04-02
6431,20065,4.53,2023-10-02
6432,48858,21.52,2023-05-16
6433,41595,18.9,2024-09-01
6434,52236,20.98,2024-03-24
6435,39826,8.69,2024-11-28
6436,54140,2.6,2023-08-31
6437,14793,21.87,2023-06-15
6438,29782,19.14,2024-04-01
6439,21673,20.58,2023-07-20
6440,2455,21.49,2023-01-30
6441,30286,5.09,2024-01-23
6442,16734,15.03,2024-02-28
6443,14336,5.18,2024-03-02
6444,11990,20.06,2024-07-12
6445,55599,15.1,2024-03-07
6446,17664,3.92,2024-04-02
6447,46205,6.78,2023-01-27
6448,27316,7.89,2023-08-05
6449,31406,7.25,2024-12-13
6450,51897,9.35,2024-10-06
6451,27767,12.06,2024-03-18
6452,37355,7.84,2024-07-14
6453,16887,3.81,2024-11-02
6454,44608,6.68,2024-07-18
6455,18909,20.21,2024-02-15
6456,3409,3.83,2024-04-19
6457,55873,26.46,2024-12-24
6458,41132,10.04,2024-08-05
6459,31264,4.63,2023-05-24
6460,40540,12.18,2024-01-14
6461,766,35.62,2023-11-12
6462,12116,10.43,2023-10-22
6463,8197,8.55,2023-07-23
6464,25797,0.65,2024-01-17
6465,56931,14.95,2023-08-22
6466,54242,14.61,2023-01-13
6467,46655,3.03,2024-02-12
6468,28594,5.51,2024-06-23
6469,2687,57.32,2024-12-30
6470,44361,20.0,2024-08-28
6471,11685,2.65,2023-06-09
6472,19430,17.65,2024-01-07
6473,16690,1.51,2024-02-12
6474,24214,6.58,2024-12-31
6475,51859,5.45,2024-06-24
6476,7476,17.61,2024-02-08
6477,33008,13.91,2024-05-02
6478,42693,36.92,2023-03-25
6479,22568,5.49,2024-01-26
6480,45168,12.1,2024-11-17
6481,22975,4.76,2024-01-25
6482,25278,40.39,2023-06-27
6483,35963,1.86,2023-01-10
6484,48886,8.26,2023-09-14
6485,48604,4.9,2024-07-10
6486,32610,5.09,2023-02-22
6487,36470,9.9,2024-01-03
6488,46740,5.13,2023-04-20
6489,558,4.35,2023-01-17
6490,12313,22.79,2023-06-20
6491,46462,12.27,2024-11-14
6492,30448,8.53,2024-04-08
6493,3955,5.63,2024-04-14
6494,7653,66.93,2024-07-05
6495,29259,3.97,2023-09-29
6496,47243,44.18,2023-04-28
6497,6468,79.36,2024-12-27
6498,30335,19.65,2024-11-05
6499,59583,9.52,2024-02-10
6500,27767,11.42,2024-08-07
6501,36502,22.61,2024-09-02
6502,29136,4.58,2024-03-04
6503,40269,3.39,2024-02-20
6504,43195,3.6,2023-02-25
6505,9683,6.88,2024-10-13
6506,53795,5.91,2023-07-31
6507,15046,1.79,2024-01-18
6508,39776,50.36,2023-08-03
6509,549,25.51,2023-12-10
6510,46414,27.36,2024-12-12
6511,2973,3.21,2024-08-31
6512,6295,4.37,2024-03-07
6513,36504,11.34,2023-02-16
6514,54304,19.98,2023-02-16
6515,43699,19.67,2024-03-18
6516,13714,41.52,2023-07-11
6517,47760,1.26,2023-01-03
6518,41615,6.48,2023-12-09
6519,21947,25.09,2023-12-21
6520,4850,8.8,2024-10-06
6521,33522,74.73,2023-04-02
6522,50374,42.72,2023-05-25
6523,31426,4.08,2024-05-16
6524,2516,5.5,2024-02-04
6525,30765,17.32,2023-01-12
6526,59183,6.79,2023-03-26
6527,45913,4.72,2023-08-31
6528,53567,38.83,2023-03-21
6529,46253,31.11,2024-09-10
6530,55482,9.45,2023-07-19
6531,29358,9.92,2024-11-20
6532,974,16.22,2024-12-01
6533,41081,4.29,2023-07-28
6534,33591,24.85,2024-05-06
6535,57259,19.78,2023-01-24
6536,22027,16.54,2024-08-17
6537,10621,6.94,2023-02-13
6538,35270,3.68,2023-08-12
6539,1136,6.12,2023-05-07
6540,29829,10.31,2023-05-18
6541,34140,10.46,2024-05-05
6542,46824,6.79,2024-03-31
6543,35589,5.55,2024-04-09
6544,14503,4.26,2024-04-26
6545,19080,5.75,2023-02-05
6546,32562,5.77,2023-08-19
6547,25180,8.97,2023-03-02
6548,31940,5.72,2024-01-26
6549,39800,2.81,2023-03-28
6550,24258,3.96,2023-10-29
6551,21271,3.74,2023-08-15
6552,55371,0.46,2023-03-07
6553,32130,2.75,2023-05-30
6554,31130,7.67,2024-05-19
6555,35823,16.71,2023-11-04
6556,48483,15.17,2024-07-08
6557,36586,29.33,2024-01-24
6558,29813,47.6,2024-03-02
6559,16499,8.95,2024-09-24
6560,26272,3.07,2023-07-03
6561,51060,26.86,2023-09-09
6562,14389,2.56,2023-04-03
6563,42451,7.88,2023-10-22
6564,50857,4.46,2023-07-29
6565,10877,10.56,2024-08-12
6566,39143,14.67,2024-09-28
6567,49715,3.94,2024-02-02
6568,48776,5.84,2023-06-25
6569,28837,8.74,2023-11-19
6570,21433,11.92,2024-08-09
6571,31007,6.88,2023-09-29
6572,28711,7.03,2024-12-30
6573,33571,1.31,2023-04-05
6574,55455,24.36,2023-05-07
6575,22077,11.41,2023-08-20
6576,11847,6.47,2023-04-28
6577,59895,7.72,2023-09-24
6578,42508,5.86,2023-08-27
6579,53469,4.22,2023-10-09
6580,36924,26.33,2023-08-06
6581,31789,63.1,2023-12-24
6582,31486,2.69,2024-11-19
6583,38998,0.99,2023-05-14
6584,755,0.74,2024-01-28
6585,44133,6.74,2023-02-18
6586,41826,20.58,2024-02-14
6587,23170,14.75,2024-10-16
6588,39299,2.13,2024-06-21
6589,37063,8.71,2024-04-18
6590,43643,11.25,2024-01-19
6591,51570,7.4,2024-09-12
6592,9771,3.83,2023-03-29
6593,20319,5.91,2024-07-16
6594,27824,4.34,2023-12-12
6595,52313,3.01,2023-02-25
6596,19035,21.89,2023-04-10
6597,2249,10.01,2024-05-13
6598,17354,16.28,2024-03-28
6599,43186,39.7,2024-10-20
6600,54350,2.98,2024-11-24
6601,42212,11.81,2024-06-13
6602,40438,1.35,2024-12-28
6603,25232,7.77,2023-09-04
6604,915,7.21,2024-02-03
6605,3651,14.83,2024-12-25
6606,56338,3.1,2024-09-25
6607,50532,2.62,2024-10-21
6608,31957,8.08,2023-03-21
6609,9728,4.69,2024-10-23
6610,24612,37.71,2023-10-17
6611,22195,21.99,2024-06-18
6612,23426,14.34,2023-05-29
6613,11693,23.95,2023-05-23
6614,56023,8.44,2024-09-25
6615,29841,11.88,2024-02-08
6616,52892,6.41,2024-06-29
6617,18143,18.17,2024-02-23
6618,14010,2.9,2023-08-03
6619,26685,4.9,2024-05-16
6620,8484,13.5,2024-09-21
6621,7045,6.91,2024-05-28
6622,54985,14.67,2024-04-20
6623,54560,34.49,2023-08-21
6624,57895,1.18,2023-12-15
6625,52565,1.0,2023-01-30
6626,10638,5.83,2023-12-24
6627,50665,14.43,2023-05-11
6628,23813,6.17,2024-11-12
6629,20264,13.96,2023-01-04
6630,52530,18.75,2024-06-01
6631,13939,11.48,2023-12-11
6632,22559,2.78,2024-11-26
6633,31743,17.04,2023-12-11
6634,1407,6.53,2024-09-01
6635,45658,31.24,2024-08-05
6636,49035,0.58,2024-03-13
6637,59060,12.75,2023-11-29
6638,48441,3.11,2023-01-12
6639,24853,2.71,2024-02-14
6640,57122,3.19,2023-06-01
6641,19889,33.55,2024-07-16
6642,46570,28.37,2024-01-21
6643,5146,10.39,2024-05-05
6644,4891,4.67,2024-10-23
6645,23461,7.27,2024-02-23
6646,33586,6.34,2023-01-03
6647,26752,11.54,2023-09-14
6648,31944,9.24,2023-01-28
6649,21216,9.47,2023-01-01
6650,18585,2.07,2024-10-02
6651,22610,1.98,2023-01-13
6652,56361,18.75,2024-09-21
6653,31543,6.93,2023-08-24
6654,25205,11.42,2023-08-06
6655,49450,9.39,2023-04-19
6656,33119,6.2,2024-03-08
6657,30950,1.73,2024-01-30
6658,36259,2.25,2023-03-31
6659,9736,6.7,2023-05-19
6660,11973,7.65,2023-09-14
6661,47173,18.84,2024-12-12
6662,7290,11.11,2024-12-06
6663,31871,21.13,2023-07-29
6664,57554,8.07,2023-01-18
6665,35355,4.19,2024-06-22
6666,18290,6.54,2023-12-20
6667,24291,4.16,2023-01-16
6668,48940,17.56,2024-12-08
6669,38673,25.15,2023-05-15
6670,8134,13.43,2024-10-07
6671,46374,13.3,2023-01-26
6672,54557,10.57,2023-04-09
6673,49271,4.54,2023-11-27
6674,59809,8.79,2024-01-24
6675,48740,5.65,2023-12-06
6676,10877,25.84,2023-03-12
6677,41059,4.11,2024-08-14
6678,29814,3.63,2023-01-05
6679,34133,14.53,2023-12-02
6680,38312,4.69,2023-12-13
6681,32742,23.72,2024-09-26
6682,38499,6.1,2023-07-12
6683,25469,7.81,2023-08-06
6684,5193,5.82,2023-06-08
6685,16179,38.24,2023-09-16
6686,54651,34.04,2023-05-24
6687,57843,3.7,2024-05-30
6688,20008,3.87,2024-03-01
6689,4561,4.19,2023-12-30
6690,53810,4.16,2024-08-26
6691,56701,3.91,2023-11-03
6692,51607,4.34,2024-05-29
6693,59787,28.37,2024-01-16
6694,16973,1.7,2023-08-25
6695,35990,22.71,2024-07-20
6696,12624,10.51,2023-02-04
6697,47412,12.02,2023-05-20
6698,54900,18.77,2023-03-02
6699,41718,5.11,2024-03-20
6700,20406,16.23,2024-12-11
6701,51404,7.69,2023-01-23
6702,48485,5.6,2024-08-20
6703,24577,3.82,2024-06-04
6704,39046,9.85,2023-09-22
6705,37434,10.59,2023-02-27
6706,45400,15.25,2024-10-28
6707,20511,11.59,2024-05-10
6708,36553,22.88,2023-03-28
6709,12015,5.25,2023-03-31
6710,18156,8.98,2023-11-11
6711,6692,1.3,2024-10-30
6712,13232,8.16,2023-04-20
6713,44255,2.87,2024-11-22
6714,4000,1.36,2023-05-03
6715,30057,31.4,2024-09-27
6716,14658,60.51,2024-04-06
6717,31811,21.45,2024-10-11
6718,29947,14.22,2024-09-07
6719,45015,18.49,2024-08-18
6720,9831,5.26,2024-09-01
6721,44239,13.04,2023-05-18
6722,34204,5.02,2023-10-27
6723,26504,18.61,2024-01-21
6724,36654,15.46,2023-07-18
6725,54781,6.05,2023-08-15
6726,24410,9.95,2023-04-11
6727,33724,7.35,2024-09-07
6728,40433,5.41,2023-11-19
6729,55782,12.3,2023-03-18
6730,29597,8.24,2024-08-29
6731,20871,24.89,2024-11-19
6732,55218,10.33,2024-10-13
6733,54735,15.58,2024-10-07
6734,51068,4.99,2024-01-14
6735,15783,23.7,2023-01-21
6736,45512,11.44,2024-09-10
6737,48269,8.44,2023-06-25
6738,44219,15.15,2024-12-09
6739,35034,21.59,2024-03-07
6740,59627,2.52,2024-08-13
6741,51556,13.04,2023-03-19
6742,10890,25.15,2023-08-13
6743,38058,4.76,2023-04-30
6744,51440,14.87,2024-01-09
6745,30729,12.67,2023-10-13
6746,49279,1.23,2024-01-05
6747,20630,11.87,2023-05-16
6748,21640,7.33,2023-03-01
6749,46934,11.26,2024-09-28
6750,59089,10.71,2023-03-07
6751,1319,4.85,2024-07-17
6752,33056,5.94,2024-11-09
6753,36688,38.23,2024-03-10
6754,6041,29.31,2024-06-23
6755,57082,14.95,2023-07-31
6756,54144,1.38,2024-12-20
6757,15380,7.88,2024-05-01
6758,45648,48.53,2023-05-21
6759,59255,21.67,2024-08-07
6760,25528,14.23,2023-01-03
6761,19345,30.93,2024-04-04
6762,41226,6.61,2023-08-10
6763,6807,5.93,2023-08-01
6764,3077,5.53,2023-07-21
6765,28730,9.21,2023-10-14
6766,14238,0.72,2023-10-06
6767,34795,6.74,2024-04-22
6768,265,18.27,2024-03-28
6769,43824,8.01,2024-10-02
6770,2941,3.72,2023-09-03
6771,27499,11.12,2023-10-09
6772,56478,5.06,2023-08-31
6773,31476,20.34,2024-02-16
6774,46855,2.2,2024-03-10
6775,28526,12.94,2023-06-14
6776,18590,3.73,2023-08-08
6777,36820,9.47,2023-11-25
6778,11773,6.23,2024-02-01
6779,29141,7.91,2023-09-18
6780,43736,14.65,2023-03-10
6781,27969,7.35,2023-08-05
6782,2528,4.82,2023-10-20
6783,16424,24.68,2024-09-03
6784,34903,7.06,2024-02-19
6785,27037,31.9,2024-03-06
6786,38079,5.52,2023-05-05
6787,13331,6.88,2023-08-03
6788,49610,2.9,2024-05-31
6789,28213,6.45,2024-04-30
6790,37123,44.65,2023-02-19
6791,23558,20.8,2024-04-06
6792,17517,3.02,2023-12-21
6793,18745,10.95,2023-07-26
6794,13223,28.19,2024-05-03
6795,29675,13.03,2023-10-12
6796,7993,6.2,2024-07-08
6797,24526,7.09,2023-09-27
6798,13972,10.0,2023-03-03
6799,31419,12.88,2024-05-07
6800,24108,15.01,2024-09-21
6801,13011,10.25,2023-12-14
6802,31330,5.5,2023-09-05
6803,36183,13.07,2024-03-19
6804,17536,14.3,2023-06-11
6805,57064,5.24,2024-11-05
6806,37795,32.83,2023-11-12
6807,22032,14.33,2024-10-27
6808,784,21.82,2024-07-13
6809,4978,21.13,2023-04-15
6810,21804,14.28,2023-07-07
6811,16566,3.64,2023-10-12
6812,39254,47.06,2024-04-15
6813,6013,5.37,2024-01-31
6814,41211,31.71,2024-12-16
6815,52870,11.35,2023-04-27
6816,4723,6.12,2024-08-07
6817,46056,1.77,2024-04-02
6818,10101,8.41,2024-08-27
6819,19817,20.17,2023-12-03
6820,31427,39.87,2023-03-04
6821,4616,3.24,2024-05-29
6822,48789,34.6,2024-06-27
6823,26948,16.18,2023-05-21
6824,51734,42.82,2023-12-16
6825,7183,2.41,2024-08-27
6826,57966,3.47,2024-08-12
6827,25151,9.37,2024-12-07
6828,17538,1.34,2024-08-09
6829,36070,7.26,2024-11-25
6830,15479,7.04,2023-11-07
6831,47486,8.4,2023-12-22
6832,16979,2.75,2023-08-31
6833,2158,6.49,2023-12-18
6834,53997,8.19,2023-03-15
6835,53506,4.97,2023-12-03
6836,38954,12.24,2024-03-26
6837,43565,4.05,2024-03-12
6838,3681,8.55,2023-03-29
6839,21562,1.75,2024-02-23
6840,12659,12.67,2024-08-28
6841,29218,4.9,2024-07-02
6842,57057,16.24,2024-06-07
6843,58015,3.38,2023-10-24
6844,15976,15.57,2024-03-16
6845,51972,5.49,2023-08-16
6846,49314,10.23,2024-12-01
6847,33225,14.2,2023-10-15
6848,29299,5.56,2023-07-17
6849,35205,19.52,2023-11-20
6850,4215,37.13,2023-03-04
6851,37159,13.37,2024-08-13
6852,58952,5.77,2024-02-04
6853,31111,12.65,2023-06-20
6854,49521,5.28,2024-11-16
6855,4158,11.28,2023-06-29
6856,50526,31.73,2023-12-30
6857,50876,16.75,2023-03-30
6858,36759,5.59,2024-05-29
6859,52106,14.78,2023-05-14
6860,27280,109.59,2023-07-25
6861,45266,3.59,2024-08-31
6862,47943,27.76,2024-02-11
6863,17761,8.65,2024-01-26
6864,4545,27.5,2024-03-07
6865,21394,1.74,2023-01-06
6866,16393,19.67,2023-11-18
6867,44045,9.8,2023-06-23
6868,10919,5.41,2024-11-09
6869,9953,20.61,2024-02-27
6870,25759,9.57,2023-06-30
6871,2518,6.97,2024-08-17
6872,10463,3.65,2023-06-20
6873,31720,12.07,2023-08-12
6874,19695,24.44,2023-04-07
6875,51805,18.29,2023-12-27
6876,18819,7.03,2023-05-24
6877,55527,7.63,2024-04-05
6878,58807,3.89,2023-08-19
6879,50799,8.93,2024-10-24
6880,44890,11.36,2024-09-16
6881,42250,21.3,2024-04-18
6882,10708,9.49,2024-02-12
6883,12621,5.79,2023-11-24
6884,747,33.31,2023-07-13
6885,6461,5.59,2023-05-09
6886,16141,4.34,2023-04-08
6887,4952,6.57,2024-10-17
6888,32959,6.26,2023-11-06
6889,5322,5.71,2024-03-17
6890,50984,9.17,2024-07-13
6891,46375,8.81,2023-10-10
6892,32750,3.73,2024-08-16
6893,23129,5.53,2024-01-16
6894,44677,20.04,2024-02-11
6895,57285,4.19,2024-06-06
6896,12208,15.64,2024-06-21
6897,11081,4.32,2024-12-11
6898,518,14.85,2024-09-23
6899,41239,17.39,2023-06-08
6900,59192,5.0,2024-02-24
6901,53499,2.71,2023-07-14
6902,22978,5.54,2023-03-21
6903,2522,12.84,2023-03-09
6904,46139,16.8,2023-04-23
6905,26811,4.45,2024-05-21
6906,46958,15.18,2023-03-23
6907,20142,27.72,2023-03-11
6908,32789,31.04,2024-10-21
6909,41487,6.4,2024-03-16
6910,33080,5.5,2023-03-19
6911,35090,51.58,2023-08-27
6912,48936,19.31,2023-05-14
6913,22832,17.24,2023-06-12
6914,27383,4.52,2023-08-10
6915,47185,11.71,2023-08-22
6916,29300,1.56,2023-12-19
6917,6765,8.51,2024-04-30
6918,305,5.9,2023-10-08
6919,24392,55.23,2023-10-31
6920,28644,16.98,2024-08-06
6921,55205,4.39,2023-08-16
6922,6808,6.42,2024-04-04
6923,43614,9.32,2024-07-30
6924,157,7.85,2024-06-07
6925,13015,11.16,2023-07-23
6926,40198,9.09,2023-11-23
6927,33015,2.86,2023-10-21
6928,31592,12.39,2024-04-29
6929,54039,8.75,2023-04-25
6930,40172,26.69,2023-11-28
6931,48761,10.82,2024-01-25
6932,20160,7.08,2023-12-09
6933,37309,3.01,2023-08-13
6934,53818,33.47,2023-11-07
6935,54335,19.02,2024-03-19
6936,7351,54.4,2023-02-17
6937,20519,2.97,2023-06-13
6938,48255,7.63,2024-02-18
6939,50281,5.17,2024-02-08
6940,3004,8.64,2024-01-20
6941,39844,6.53,2024-09-02
6942,27044,4.72,2023-03-29
6943,41621,31.35,2024-03-15
6944,14378,26.11,2023-08-30
6945,24343,3.55,2024-08-06
6946,26985,11.56,2024-02-20
6947,54762,17.49,2024-02-09
6948,44396,14.14,2023-08-06
6949,2512,9.11,2023-09-12
6950,39519,6.12,2024-06-07
6951,22460,13.74,2024-10-07
6952,59215,22.26,2024-02-25
6953,59687,26.16,2023-08-08
6954,36169,30.42,2023-04-21
6955,50885,23.68,2023-04-24
6956,34601,57.95,2023-12-04
6957,7616,2.12,2024-07-04
6958,18507,6.2,2023-08-11
6959,17385,3.72,2024-05-04
6960,21488,4.33,2024-06-21
6961,59898,12.59,2023-12-17
6962,6115,16.12,2024-05-19
6963,27669,13.03,2023-07-01
6964,38421,3.54,2023-08-02
6965,57201,9.49,2023-05-18
6966,4213,4.93,2023-05-12
6967,59929,13.63,2023-03-22
6968,18172,4.7,2024-09-25
6969,30473,9.14,2024-04-09
6970,11821,11.73,2023-09-01
6971,12474,66.06,2023-02-24
6972,42330,23.21,2024-05-25
6973,11006,23.97,2024-02-15
6974,37903,11.07,2023-11-07
6975,16364,1.91,2024-09-27
6976,42445,2.22,2023-04-14
6977,15124,5.4,2024-10-13
6978,11603,3.14,2024-07-19
6979,47167,10.23,2024-02-11
6980,56164,32.17,2024-12-12
6981,25004,10.04,2024-05-08
6982,30485,10.51,2024-08-06
6983,53322,35.89,2024-11-30
6984,21626,3.22,2023-01-27
6985,45270,2.3,2023-04-02
6986,53523,3.52,2024-01-04
6987,1535,19.44,2023-01-07
6988,36728,2.21,2024-06-06
6989,30754,4.31,2024-09-12
6990,22187,5.91,2024-02-19
6991,47096,19.23,2023-06-19
6992,54207,12.52,2023-04-14
6993,17298,76.51,2023-12-07
6994,17986,8.08,2023-09-06
6995,344,12.83,2023-10-31
6996,38997,11.36,2024-01-23
6997,27224,0.65,2023-05-14
6998,37560,5.63,2023-01-22
6999,55415,18.15,2024-03-02
7000,21057,11.06,2024-01-09
7001,8000,12.03,2023-01-08
7002,18182,2.34,2023-07-12
7003,33585,15.3,2024-03-15
7004,4022,4.04,2023-06-18
7005,16457,13.98,2023-08-18
7006,54815,30.49,2024-05-13
7007,21564,2.33,2024-01-29
7008,48818,4.64,2024-07-21
7009,59310,3.44,2023-10-23
7010,40317,9.74,2024-11-20
7011,57120,3.32,2023-08-12
7012,16092,41.72,2024-09-12
7013,8267,2.1,2023-11-21
7014,5169,3.84,2024-08-01
7015,421,36.14,2024-09-09
7016,11556,2.25,2024-07-28
7017,26884,13.75,2023-04-15
7018,45985,1.51,2023-05-28
7019,1036,3.99,2024-11-10
7020,4346,8.47,2023-07-27
7021,39448,13.86,2023-08-19
7022,38978,4.44,2023-05-07
7023,41817,7.46,2024-09-23
7024,46416,4.28,2024-04-06
7025,7326,2.06,2023-10-19
7026,23228,1.79,2024-11-21
7027,58781,10.33,2023-01-22
7028,38319,20.4,2024-08-03
7029,12836,13.49,2023-11-28
7030,23586,4.32,2023-10-12
7031,11975,1.33,2024-08-29
7032,47917,6.41,2024-09-29
7033,21430,7.69,2024-09-16
7034,31118,15.12,2023-01-16
7035,7885,5.11,2023-02-10
7036,16311,14.62,2023-11-28
7037,38056,14.05,2023-08-13
7038,26161,18.69,2024-06-14
7039,59966,18.0,2023-04-05
7040,50605,34.24,2023-05-13
7041,16265,6.34,2024-11-03
7042,31124,7.84,2024-05-13
7043,36500,3.73,2024-08-18
7044,12951,11.84,2024-06-06
7045,59181,16.73,2024-05-15
7046,56063,29.04,2024-05-01
7047,20440,5.71,2023-05-25
7048,18316,5.4,2023-07-03
7049,6534,8.88,2023-06-03
7050,23502,18.21,2023-03-15
7051,37118,7.07,2024-08-21
7052,46756,29.21,2023-01-04
7053,36792,13.08,2024-06-18
7054,37721,3.76,2024-10-05
7055,43603,12.83,2023-12-08
7056,54847,8.28,2023-12-07
7057,21493,8.75,2024-01-20
7058,40239,28.35,2024-11-07
7059,17099,4.76,2023-11-28
7060,44076,7.44,2024-07-31
7061,32676,45.98,2023-05-15
7062,24644,8.39,2024-04-03
7063,18123,26.34,2023-07-10
7064,21819,5.96,2024-11-13
7065,331,1.43,2023-11-02
7066,39807,6.83,2023-02-20
7067,52004,14.39,2024-10-26
7068,9035,12.54,2023-01-15
7069,12480,3.51,2024-11-15
7070,55755,4.35,2024-11-19
7071,25419,7.09,2024-09-09
7072,39836,37.53,2023-11-07
7073,58811,7.8,2023-08-13
7074,1972,1.47,2023-06-11
7075,50290,30.49,2023-11-16
7076,23859,11.75,2024-12-08
7077,55472,10.1,2023-01-16
7078,11525,45.16,2023-07-09
7079,4463,11.72,2024-08-07
7080,16848,24.09,2024-09-27
7081,49146,6.44,2023-12-16
7082,18993,1.83,2024-09-07
7083,38149,16.51,2023-02-16
7084,31533,11.64,2024-01-02
7085,50088,19.39,2023-08-28
7086,58691,8.05,2024-07-11
7087,18752,2.88,2023-08-28
7088,1473,4.66,2023-01-09
7089,20621,8.77,2024-05-17
7090,28115,8.38,2024-02-05
7091,18001,23.93,2023-11-23
7092,24892,8.89,2023-11-16
7093,37787,0.91,2023-09-12
7094,20284,28.19,2023-07-19
7095,57379,1.52,2023-08-09
7096,47932,10.73,2024-10-02
7097,23296,2.78,2024-05-16
7098,13361,4.08,2023-10-09
7099,21335,57.66,2023-11-19
7100,35020,24.93,2024-01-10
7101,5455,16.11,2023-03-08
7102,12903,9.35,2024-06-27
7103,22863,5.44,2023-12-28
7104,21131,12.66,2024-01-25
7105,46131,71.57,2023-11-26
7106,25723,7.89,2023-12-27
7107,53313,7.4,2024-06-27
7108,27188,3.84,2024-11-07
7109,40964,5.91,2023-12-02
7110,38625,15.26,2024-06-21
7111,17052,14.61,2024-09-06
7112,29779,5.24,2024-11-12
7113,33406,5.54,2024-08-30
7114,3067,2.27,2024-05-17
7115,15131,6.02,2024-02-14
7116,27256,15.57,2023-05-20
7117,345,8.39,2024-10-27
7118,20353,6.48,2023-08-27
7119,25748,6.15,2023-09-22
7120,56220,8.08,2024-01-19
7121,50575,1.79,2024-09-18
7122,18871,0.63,2023-07-29
7123,32508,12.38,2024-11-10
7124,18860,1.22,2024-11-14
7125,5144,2.07,2023-07-27
7126,52559,7.09,2024-06-07
7127,8414,15.21,2024-02-14
7128,46051,4.08,2023-06-06
7129,38046,4.93,2024-03-01
7130,4105,10.8,2024-03-26
7131,6334,2.46,2024-03-16
7132,7557,11.32,2023-04-04
7133,39499,7.38,2024-03-26
7134,16168,6.43,2024-10-10
7135,19979,7.52,2023-06-18
7136,22255,14.31,2024-05-25
7137,11684,12.56,2023-01-27
7138,4923,14.07,2023-11-19
7139,58347,11.03,2024-08-07
7140,45823,5.15,2024-09-25
7141,5415,9.95,2023-09-21
7142,19095,6.64,2024-09-14
