customer_id,signup_date,acquisition_channel,region,signup_month
1865,2024-10-23,Social,South,2024-10
1866,2024-07-02,Paid Search,East,2024-07
1867,2023-12-18,Paid Search,West,2023-12
1868,2023-11-08,Organic,North,2023-11
1869,2023-02-28,Organic,West,2023-02
1870,2024-10-04,Paid Search,East,2024-10
1871,2024-12-14,Organic,East,2024-12
1872,2023-02-04,Paid Search,North,2023-02
1873,2024-03-20,Paid Search,North,2024-03
1874,2023-04-03,Paid Search,South,2023-04
1875,2023-07-26,Paid Search,North,2023-07
1876,2023-12-19,Paid Search,South,2023-12
1877,2023-11-28,Organic,East,2023-11
1878,2024-12-25,Paid Search,East,2024-12
1879,2023-06-08,Paid Search,West,2023-06
1880,2023-01-24,Paid Search,West,2023-01
1881,2024-02-08,Social,South,2024-02
1882,2024-05-30,Paid Search,North,2024-05
1883,2023-12-30,Paid Search,North,2023-12
1884,2024-01-17,Organic,West,2024-01
1885,2024-06-15,Social,East,2024-06
1886,2023-06-01,Paid Search,South,2023-06
1887,2024-07-15,Organic,East,2024-07
1888,2024-11-19,Organic,East,2024-11
1889,2024-08-30,Organic,North,2024-08
1890,2024-09-08,Paid Search,South,2024-09
1891,2024-02-24,Organic,East,2024-02
1892,2023-09-07,Paid Search,West,2023-09
1893,2023-04-27,Organic,West,2023-04
1894,2024-05-26,Organic,North,2024-05
1895,2024-07-31,Paid Search,West,2024-07
1896,2023-12-01,Referral,West,2023-12
1897,2024-02-22,Paid Search,East,2024-02
1898,2023-10-22,Referral,West,2023-10
1899,2024-01-06,Organic,West,2024-01
1900,2023-07-05,Paid Search,East,2023-07
1901,2023-09-03,Paid Search,North,2023-09
1902,2024-09-28,Social,North,2024-09
1903,2023-09-25,Paid Search,South,2023-09
1904,2024-10-04,Paid Search,West,2024-10
1905,2023-08-25,Paid Search,East,2023-08
1906,2024-06-13,Organic,South,2024-06
1907,2024-07-05,Organic,North,2024-07
1908,2023-01-21,Paid Search,North,2023-01
1909,2024-06-03,Paid Search,East,2024-06
1910,2023-04-10,Paid Search,South,2023-04
1911,2024-04-22,Paid Search,South,2024-04
1912,2024-08-21,Paid Search,East,2024-08
1913,2023-10-25,Organic,East,2023-10
1914,2024-06-09,Paid Search,South,2024-06
1915,2023-11-30,Paid Search,North,2023-11
1916,2023-01-02,Paid Search,West,2023-01
1917,2024-01-10,Social,North,2024-01
1918,2023-10-20,Social,East,2023-10
1919,2024-07-06,Referral,South,2024-07
1920,2023-11-14,Paid Search,South,2023-11
1921,2024-05-16,Paid Search,West,2024-05
1922,2024-01-16,Paid Search,South,2024-01
1923,2024-09-14,Paid Search,West,2024-09
1924,2023-01-14,Organic,North,2023-01
1925,2024-05-18,Referral,North,2024-05
1926,2023-08-19,Referral,South,2023-08
1927,2023-03-25,Referral,South,2023-03
1928,2023-05-10,Paid Search,East,2023-05
1929,2023-05-25,Organic,East,2023-05
1930,2023-01-28,Paid Search,South,2023-01
1931,2023-03-07,Paid Search,South,2023-03
1932,2023-06-12,Organic,North,2023-06
1933,2023-08-17,Paid Search,South,2023-08
1934,2023-09-18,Paid Search,East,2023-09
1935,2024-03-24,Paid Search,North,2024-03
1936,2024-02-28,Organic,West,2024-02
1937,2024-04-04,Referral,East,2024-04
1938,2024-11-06,Paid Search,East,2024-11
1939,2023-10-28,Referral,North,2023-10
1940,2023-10-30,Paid Search,West,2023-10
1941,2023-10-14,Paid Search,East,2023-10
1942,2024-01-30,Organic,South,2024-01
1943,2023-01-10,Organic,East,2023-01
1944,2024-12-07,Social,North,2024-12
1945,2024-09-21,Paid Search,North,2024-09
1946,2023-09-27,Organic,North,2023-09
1947,2024-08-14,Organic,East,2024-08
1948,2024-08-27,Social,West,2024-08
1949,2023-12-27,Paid Search,South,2023-12
1950,2023-09-14,Referral,North,2023-09
1951,2023-05-13,Organic,West,2023-05
1952,2023-10-03,Paid Search,South,2023-10
1953,2024-11-13,Organic,North,2024-11
1954,2024-05-27,Paid Search,South,2024-05
1955,2023-11-09,Organic,South,2023-11
1956,2024-07-29,Referral,West,2024-07
1957,2023-10-11,Organic,South,2023-10
1958,2023-05-01,Organic,North,2023-05
1959,2023-04-17,Organic,West,2023-04
1960,2024-11-17,Paid Search,East,2024-11
1961,2023-07-23,Paid Search,East,2023-07
1962,2023-06-14,Organic,West,2023-06
1963,2023-11-01,Paid Search,East,2023-11
1964,2024-05-11,Paid Search,South,2024-05
1965,2024-09-23,Organic,North,2024-09
1966,2024-07-09,Paid Search,South,2024-07
1967,2023-06-05,Paid Search,West,2023-06
1968,2024-01-02,Organic,North,2024-01
1969,2024-12-19,Paid Search,West,2024-12
1970,2024-09-11,Social,West,2024-09
1971,2023-09-08,Referral,West,2023-09
1972,2023-11-30,Organic,South,2023-11
1973,2024-10-03,Paid Search,North,2024-10
1974,2024-05-25,Referral,North,2024-05
1975,2023-10-20,Referral,North,2023-10
1976,2023-01-20,Referral,South,2023-01
1977,2023-10-09,Paid Search,East,2023-10
1978,2023-01-01,Organic,South,2023-01
1979,2023-04-29,Referral,South,2023-04
1980,2023-02-04,Organic,West,2023-02
1981,2023-07-17,Organic,North,2023-07
1982,2024-04-29,Organic,North,2024-04
1983,2023-02-28,Organic,East,2023-02
1984,2023-06-10,Paid Search,East,2023-06
1985,2024-11-21,Organic,West,2024-11
1986,2023-07-25,Paid Search,North,2023-07
1987,2023-01-12,Paid Search,East,2023-01
1988,2024-05-04,Paid Search,East,2024-05
1989,2023-10-03,Organic,North,2023-10
1990,2024-11-23,Paid Search,South,2024-11
1991,2023-08-30,Organic,East,2023-08
1992,2023-08-04,Referral,North,2023-08
1993,2023-09-08,Paid Search,East,2023-09
1994,2023-05-06,Paid Search,West,2023-05
1995,2023-08-05,Paid Search,East,2023-08
1996,2023-11-02,Referral,North,2023-11
1997,2023-07-04,Organic,East,2023-07
1998,2023-02-08,Organic,West,2023-02
1999,2023-08-11,Paid Search,West,2023-08
2000,2023-07-03,Organic,East,2023-07
2001,2024-05-09,Referral,East,2024-05
2002,2024-03-02,Referral,West,2024-03
2003,2023-06-27,Organic,West,2023-06
2004,2024-03-03,Paid Search,South,2024-03
2005,2023-10-21,Paid Search,South,2023-10
2006,2023-05-31,Paid Search,West,2023-05
2007,2024-01-19,Paid Search,East,2024-01
2008,2024-09-29,Paid Search,North,2024-09
2009,2023-11-04,Paid Search,East,2023-11
2010,2023-12-02,Paid Search,East,2023-12
2011,2024-01-10,Social,South,2024-01
2012,2023-01-08,Organic,South,2023-01
2013,2023-12-07,Referral,South,2023-12
2014,2023-05-09,Organic,West,2023-05
2015,2024-10-30,Paid Search,West,2024-10
2016,2023-12-18,Organic,East,2023-12
2017,2023-12-24,Paid Search,East,2023-12
2018,2024-05-31,Organic,North,2024-05
2019,2024-05-09,Paid Search,East,2024-05
2020,2023-03-27,Social,East,2023-03
2021,2023-06-24,Paid Search,South,2023-06
2022,2023-07-12,Paid Search,South,2023-07
2023,2023-11-07,Social,South,2023-11
2024,2023-04-29,Paid Search,South,2023-04
2025,2023-08-06,Organic,South,2023-08
2026,2024-03-02,Organic,North,2024-03
2027,2024-02-18,Referral,North,2024-02
2028,2023-04-24,Social,North,2023-04
2029,2023-05-25,Social,South,2023-05
2030,2024-06-21,Paid Search,West,2024-06
2031,2024-10-09,Referral,South,2024-10
2032,2023-10-30,Organic,South,2023-10
2033,2024-08-10,Organic,North,2024-08
2034,2023-12-11,Paid Search,South,2023-12
2035,2023-01-01,Organic,North,2023-01
2036,2023-05-27,Social,South,2023-05
2037,2023-10-14,Social,East,2023-10
2038,2024-10-15,Paid Search,West,2024-10
2039,2023-02-22,Paid Search,West,2023-02
2040,2023-10-31,Paid Search,North,2023-10
2041,2023-03-10,Referral,East,2023-03
2042,2023-12-27,Organic,West,2023-12
2043,2024-08-24,Organic,North,2024-08
2044,2023-08-08,Paid Search,South,2023-08
2045,2024-12-04,Paid Search,South,2024-12
2046,2024-07-28,Organic,East,2024-07
2047,2024-08-07,Social,West,2024-08
2048,2023-06-10,Organic,South,2023-06
2049,2024-11-11,Paid Search,North,2024-11
2050,2023-03-30,Organic,South,2023-03
2051,2024-11-18,Paid Search,South,2024-11
2052,2024-08-07,Social,West,2024-08
2053,2024-08-11,Paid Search,West,2024-08
2054,2023-06-08,Organic,North,2023-06
2055,2024-05-03,Paid Search,East,2024-05
2056,2023-11-20,Organic,East,2023-11
2057,2024-09-01,Organic,South,2024-09
2058,2024-01-16,Organic,North,2024-01
2059,2023-04-12,Paid Search,East,2023-04
2060,2024-05-08,Paid Search,East,2024-05
2061,2024-10-05,Paid Search,South,2024-10
2062,2024-09-05,Organic,North,2024-09
2063,2023-01-19,Paid Search,East,2023-01
2064,2024-03-29,Organic,West,2024-03
2065,2024-04-26,Referral,West,2024-04
2066,2024-08-16,Referral,South,2024-08
2067,2024-02-01,Paid Search,South,2024-02
2068,2023-10-06,Organic,South,2023-10
2069,2023-12-31,Paid Search,South,2023-12
2070,2023-11-27,Organic,East,2023-11
2071,2024-10-02,Referral,North,2024-10
2072,2023-12-10,Paid Search,South,2023-12
2073,2024-03-30,Paid Search,South,2024-03
2074,2024-08-23,Referral,East,2024-08
2075,2024-12-25,Referral,South,2024-12
2076,2024-10-16,Paid Search,South,2024-10
2077,2023-03-06,Organic,North,2023-03
2078,2023-03-17,Paid Search,West,2023-03
2079,2024-12-11,Paid Search,South,2024-12
2080,2023-05-23,Social,East,2023-05
2081,2024-08-27,Referral,North,2024-08
2082,2024-04-17,Referral,East,2024-04
2083,2024-02-21,Paid Search,North,2024-02
2084,2023-11-01,Referral,North,2023-11
2085,2024-05-11,Paid Search,South,2024-05
2086,2023-10-18,Paid Search,South,2023-10
2087,2023-04-12,Organic,South,2023-04
2088,2023-09-24,Paid Search,West,2023-09
2089,2024-09-13,Referral,West,2024-09
2090,2023-01-03,Organic,East,2023-01
2091,2023-03-26,Paid Search,South,2023-03
2092,2023-11-24,Paid Search,West,2023-11
2093,2024-03-25,Paid Search,South,2024-03
2094,2024-03-29,Paid Search,West,2024-03
2095,2024-09-20,Organic,West,2024-09
2096,2023-08-09,Referral,North,2023-08
2097,2023-06-03,Paid Search,South,2023-06
2098,2024-10-26,Paid Search,South,2024-10
2099,2023-01-12,Organic,West,2023-01
2100,2023-05-13,Referral,South,2023-05
2101,2023-10-31,Paid Search,West,2023-10
2102,2023-10-20,Paid Search,South,2023-10
2103,2023-10-27,Organic,North,2023-10
2104,2023-02-12,Paid Search,South,2023-02
2105,2023-12-09,Paid Search,North,2023-12
2106,2023-11-22,Organic,East,2023-11
2107,2024-05-12,Organic,South,2024-05
2108,2023-12-30,Organic,South,2023-12
2109,2024-03-02,Organic,South,2024-03
2110,2023-01-21,Organic,North,2023-01
2111,2024-02-11,Paid Search,South,2024-02
2112,2024-09-10,Paid Search,South,2024-09
2113,2023-12-02,Paid Search,West,2023-12
2114,2023-04-27,Paid Search,East,2023-04
2115,2023-05-04,Organic,North,2023-05
2116,2024-02-03,Referral,West,2024-02
2117,2024-12-15,Social,North,2024-12
2118,2023-02-20,Organic,West,2023-02
2119,2023-11-20,Paid Search,East,2023-11
2120,2023-05-21,Paid Search,West,2023-05
2121,2024-04-14,Referral,North,2024-04
2122,2023-11-30,Organic,South,2023-11
2123,2024-01-08,Organic,South,2024-01
2124,2024-07-17,Referral,East,2024-07
2125,2024-05-08,Organic,North,2024-05
2126,2024-06-22,Referral,North,2024-06
2127,2024-10-30,Paid Search,North,2024-10
2128,2023-06-05,Organic,East,2023-06
2129,2023-10-18,Referral,South,2023-10
2130,2024-10-09,Paid Search,West,2024-10
2131,2023-05-24,Organic,East,2023-05
2132,2023-04-16,Paid Search,West,2023-04
2133,2024-02-24,Social,South,2024-02
2134,2024-10-31,Paid Search,East,2024-10
2135,2024-10-19,Organic,South,2024-10
2136,2023-01-02,Paid Search,West,2023-01
2137,2024-08-11,Organic,North,2024-08
2138,2024-10-05,Paid Search,North,2024-10
2139,2023-03-31,Paid Search,West,2023-03
2140,2023-12-11,Organic,North,2023-12
2141,2023-12-16,Social,West,2023-12
2142,2024-04-03,Paid Search,East,2024-04
2143,2023-09-20,Paid Search,East,2023-09
2144,2023-12-17,Referral,East,2023-12
2145,2023-04-18,Organic,North,2023-04
2146,2024-08-08,Social,South,2024-08
2147,2023-02-08,Paid Search,North,2023-02
2148,2023-06-08,Organic,North,2023-06
2149,2024-08-05,Paid Search,South,2024-08
2150,2023-11-08,Paid Search,South,2023-11
2151,2023-08-29,Organic,South,2023-08
2152,2024-03-20,Organic,South,2024-03
2153,2023-10-25,Referral,North,2023-10
2154,2023-02-05,Paid Search,West,2023-02
2155,2023-03-25,Paid Search,East,2023-03
2156,2024-03-27,Paid Search,West,2024-03
2157,2024-01-20,Social,North,2024-01
2158,2023-06-21,Paid Search,South,2023-06
2159,2024-01-11,Paid Search,East,2024-01
2160,2024-11-15,Paid Search,East,2024-11
2161,2023-12-28,Organic,West,2023-12
2162,2024-07-12,Paid Search,North,2024-07
2163,2023-05-21,Social,North,2023-05
2164,2023-04-28,Paid Search,North,2023-04
2165,2023-10-04,Referral,East,2023-10
2166,2024-12-26,Paid Search,West,2024-12
2167,2023-08-08,Organic,East,2023-08
2168,2023-01-26,Social,East,2023-01
2169,2024-06-04,Paid Search,South,2024-06
2170,2023-01-10,Social,West,2023-01
2171,2024-01-13,Organic,South,2024-01
2172,2024-09-24,Social,North,2024-09
2173,2024-09-28,Organic,East,2024-09
2174,2024-11-12,Paid Search,West,2024-11
2175,2024-08-06,Paid Search,North,2024-08
2176,2023-06-01,Paid Search,West,2023-06
2177,2024-12-20,Paid Search,East,2024-12
2178,2023-02-18,Paid Search,West,2023-02
2179,2023-06-03,Paid Search,North,2023-06
2180,2023-10-20,Paid Search,South,2023-10
2181,2024-08-02,Referral,East,2024-08
2182,2023-02-19,Paid Search,South,2023-02
2183,2024-10-25,Paid Search,East,2024-10
2184,2024-06-14,Organic,North,2024-06
2185,2024-09-03,Paid Search,East,2024-09
2186,2023-03-01,Paid Search,South,2023-03
2187,2023-06-16,Paid Search,East,2023-06
2188,2023-07-21,Social,North,2023-07
2189,2023-05-26,Referral,East,2023-05
2190,2024-11-06,Paid Search,South,2024-11
2191,2024-03-14,Organic,North,2024-03
2192,2023-08-30,Organic,South,2023-08
2193,2024-08-03,Organic,East,2024-08
2194,2024-11-17,Organic,West,2024-11
2195,2024-07-14,Organic,South,2024-07
2196,2024-04-27,Paid Search,East,2024-04
2197,2023-04-18,Paid Search,West,2023-04
2198,2023-08-14,Organic,West,2023-08
2199,2024-11-03,Referral,North,2024-11
2200,2024-09-22,Organic,West,2024-09
2201,2024-10-22,Referral,South,2024-10
2202,2024-10-23,Social,South,2024-10
2203,2024-03-07,Paid Search,West,2024-03
2204,2024-10-16,Organic,East,2024-10
2205,2024-02-23,Organic,South,2024-02
2206,2024-03-30,Social,South,2024-03
2207,2023-06-09,Social,North,2023-06
2208,2024-06-06,Organic,East,2024-06
2209,2024-10-11,Paid Search,West,2024-10
2210,2024-08-12,Referral,East,2024-08
2211,2023-03-18,Paid Search,North,2023-03
2212,2024-05-23,Referral,North,2024-05
2213,2024-03-16,Social,East,2024-03
2214,2023-09-11,Paid Search,North,2023-09
2215,2023-11-16,Organic,North,2023-11
2216,2023-09-20,Paid Search,North,2023-09
2217,2024-08-19,Paid Search,East,2024-08
2218,2024-10-19,Paid Search,North,2024-10
2219,2024-07-07,Referral,West,2024-07
2220,2024-01-09,Social,West,2024-01
2221,2024-09-28,Social,South,2024-09
2222,2023-06-16,Paid Search,West,2023-06
2223,2024-04-03,Referral,South,2024-04
2224,2023-10-07,Organic,East,2023-10
2225,2024-11-30,Paid Search,North,2024-11
2226,2023-10-29,Paid Search,West,2023-10
2227,2024-06-14,Paid Search,South,2024-06
2228,2024-08-02,Social,East,2024-08
2229,2023-08-06,Organic,South,2023-08
2230,2023-04-12,Organic,North,2023-04
2231,2024-07-07,Paid Search,West,2024-07
2232,2023-10-15,Organic,East,2023-10
2233,2023-06-16,Paid Search,South,2023-06
2234,2024-09-12,Paid Search,East,2024-09
2235,2023-02-05,Organic,South,2023-02
2236,2023-12-19,Paid Search,South,2023-12
2237,2024-11-06,Referral,North,2024-11
2238,2023-03-14,Paid Search,North,2023-03
2239,2024-10-09,Organic,South,2024-10
2240,2023-12-19,Paid Search,West,2023-12
2241,2023-03-11,Organic,East,2023-03
2242,2024-02-29,Paid Search,East,2024-02
2243,2024-12-08,Paid Search,North,2024-12
2244,2024-07-14,Social,West,2024-07
2245,2024-10-03,Paid Search,South,2024-10
2246,2024-05-31,Referral,North,2024-05
2247,2024-03-03,Social,South,2024-03
2248,2024-06-22,Paid Search,South,2024-06
2249,2023-06-09,Paid Search,North,2023-06
2250,2023-05-29,Organic,West,2023-05
2251,2023-08-18,Social,East,2023-08
2252,2024-12-12,Social,North,2024-12
2253,2024-07-15,Organic,West,2024-07
2254,2023-03-08,Referral,South,2023-03
2255,2024-01-16,Paid Search,North,2024-01
2256,2023-02-27,Social,East,2023-02
2257,2023-09-16,Social,East,2023-09
2258,2023-12-08,Paid Search,South,2023-12
2259,2023-05-10,Paid Search,North,2023-05
2260,2024-12-27,Paid Search,East,2024-12
2261,2023-06-21,Paid Search,North,2023-06
2262,2024-09-05,Referral,East,2024-09
2263,2023-07-28,Paid Search,South,2023-07
2264,2023-12-20,Paid Search,South,2023-12
2265,2024-04-15,Paid Search,North,2024-04
2266,2023-04-26,Social,West,2023-04
2267,2023-09-21,Organic,West,2023-09
2268,2024-10-23,Paid Search,South,2024-10
2269,2024-03-17,Paid Search,East,2024-03
2270,2024-07-01,Social,West,2024-07
2271,2024-03-28,Referral,South,2024-03
2272,2024-04-21,Paid Search,East,2024-04
2273,2023-10-14,Paid Search,East,2023-10
2274,2023-10-30,Paid Search,West,2023-10
2275,2023-11-07,Paid Search,South,2023-11
2276,2023-07-27,Organic,East,2023-07
2277,2024-09-09,Social,East,2024-09
2278,2024-03-21,Organic,North,2024-03
2279,2024-10-31,Referral,North,2024-10
2280,2024-09-24,Paid Search,West,2024-09
2281,2023-02-24,Organic,North,2023-02
2282,2023-01-12,Organic,South,2023-01
2283,2024-10-18,Paid Search,West,2024-10
2284,2024-02-04,Paid Search,West,2024-02
2285,2024-10-09,Organic,North,2024-10
2286,2024-05-29,Paid Search,East,2024-05
2287,2024-10-17,Paid Search,South,2024-10
2288,2024-06-25,Organic,South,2024-06
2289,2023-08-25,Social,South,2023-08
2290,2023-10-06,Organic,West,2023-10
2291,2023-12-14,Referral,South,2023-12
2292,2024-09-18,Paid Search,East,2024-09
2293,2023-04-14,Referral,East,2023-04
2294,2024-09-21,Organic,North,2024-09
2295,2024-05-31,Referral,South,2024-05
2296,2023-09-05,Paid Search,West,2023-09
2297,2023-12-30,Organic,North,2023-12
2298,2023-11-17,Organic,East,2023-11
2299,2024-09-24,Paid Search,South,2024-09
2300,2023-10-13,Paid Search,East,2023-10
2301,2023-05-29,Paid Search,North,2023-05
2302,2023-03-25,Paid Search,East,2023-03
2303,2024-02-10,Referral,South,2024-02
2304,2024-03-31,Paid Search,South,2024-03
2305,2023-06-10,Paid Search,North,2023-06
2306,2024-04-04,Organic,South,2024-04
2307,2024-07-03,Paid Search,East,2024-07
2308,2024-05-14,Organic,East,2024-05
2309,2024-05-23,Paid Search,West,2024-05
2310,2024-10-15,Social,West,2024-10
2311,2024-04-25,Referral,West,2024-04
2312,2024-10-24,Referral,East,2024-10
2313,2023-04-24,Paid Search,East,2023-04
2314,2024-07-31,Referral,North,2024-07
2315,2023-12-27,Paid Search,West,2023-12
2316,2023-12-07,Paid Search,East,2023-12
2317,2024-03-24,Paid Search,North,2024-03
2318,2023-06-29,Organic,East,2023-06
2319,2024-12-02,Organic,North,2024-12
2320,2024-02-11,Organic,West,2024-02
2321,2024-10-27,Paid Search,West,2024-10
2322,2023-07-15,Paid Search,West,2023-07
2323,2024-04-10,Organic,East,2024-04
2324,2023-11-07,Paid Search,East,2023-11
2325,2023-09-19,Organic,North,2023-09
2326,2024-02-23,Paid Search,South,2024-02
2327,2024-02-10,Referral,South,2024-02
2328,2023-05-23,Organic,West,2023-05
2329,2023-12-08,Paid Search,South,2023-12
2330,2023-11-12,Paid Search,West,2023-11
2331,2023-04-11,Organic,North,2023-04
2332,2023-09-01,Referral,South,2023-09
2333,2024-05-04,Paid Search,South,2024-05
2334,2023-01-12,Paid Search,West,2023-01
2335,2023-08-27,Referral,North,2023-08
2336,2024-07-14,Organic,South,2024-07
2337,2023-02-11,Paid Search,South,2023-02
2338,2024-11-08,Organic,South,2024-11
2339,2024-08-16,Paid Search,North,2024-08
2340,2024-03-04,Organic,North,2024-03
2341,2023-06-07,Paid Search,South,2023-06
2342,2023-08-04,Social,West,2023-08
2343,2024-10-31,Organic,West,2024-10
2344,2024-04-06,Organic,South,2024-04
2345,2023-05-14,Organic,North,2023-05
2346,2023-03-08,Social,South,2023-03
2347,2023-01-07,Referral,North,2023-01
2348,2024-06-09,Organic,South,2024-06
2349,2023-03-14,Organic,North,2023-03
2350,2024-02-03,Organic,East,2024-02
2351,2024-02-09,Organic,West,2024-02
2352,2024-11-05,Paid Search,East,2024-11
2353,2024-07-31,Organic,West,2024-07
2354,2023-05-10,Paid Search,North,2023-05
2355,2024-04-10,Social,East,2024-04
2356,2023-07-25,Paid Search,West,2023-07
2357,2023-09-23,Social,South,2023-09
2358,2024-06-20,Organic,North,2024-06
2359,2023-09-10,Organic,North,2023-09
2360,2023-10-16,Organic,South,2023-10
2361,2023-06-13,Paid Search,South,2023-06
2362,2023-04-05,Paid Search,West,2023-04
2363,2023-04-20,Paid Search,North,2023-04
2364,2023-12-02,Organic,West,2023-12
2365,2023-08-26,Paid Search,South,2023-08
2366,2024-01-16,Referral,North,2024-01
