order_id,variable_cost,delivery_cost,support_cost,total_cost
4798,37.86,19.14,0.9,57.9
4799,24.93,20.06,21.98,66.97
4800,25.83,26.13,28.4,80.35999999999999
4801,68.46,19.44,4.35,92.24999999999999
4802,26.72,15.06,4.42,46.2
4803,41.7,18.18,3.17,63.050000000000004
4804,16.52,11.93,3.84,32.29
4805,30.95,19.16,15.95,66.06
4806,18.0,11.95,6.88,36.83
4807,96.91,31.56,10.96,139.43
4808,34.7,10.43,4.56,49.690000000000005
4809,18.37,16.99,4.81,40.17
4810,22.45,17.62,1.71,41.78
4811,44.12,21.23,29.51,94.86
4812,28.83,17.51,27.85,74.19
4813,28.63,14.69,3.5,46.82
4814,46.96,7.79,1.11,55.86
4815,36.45,16.7,1.78,54.93000000000001
4816,64.88,16.82,6.47,88.16999999999999
4817,21.76,13.33,6.0,41.09
4818,83.06,27.06,2.97,113.09
4819,22.36,17.32,5.0,44.68
4820,54.94,7.92,9.8,72.66
4821,26.33,13.84,1.79,41.96
4822,32.32,20.47,33.45,86.24000000000001
4823,17.01,9.88,3.07,29.96
4824,26.42,17.29,3.8,47.51
4825,24.94,20.79,19.83,65.56
4826,43.79,23.45,53.38,120.62
4827,69.43,14.95,14.28,98.66000000000001
4828,52.25,17.28,1.31,70.84
4829,10.63,18.77,5.35,34.75
4830,26.99,11.42,2.9,41.309999999999995
4831,101.72,10.77,2.03,114.52
4832,58.61,19.79,11.28,89.68
4833,34.94,21.69,0.66,57.28999999999999
4834,18.19,10.18,11.01,39.38
4835,99.21,13.48,10.93,123.62
4836,19.86,9.0,6.0,34.86
4837,21.56,14.59,3.05,39.199999999999996
4838,31.49,16.68,4.88,53.050000000000004
4839,14.6,17.65,10.28,42.53
4840,26.67,13.91,6.68,47.26
4841,32.03,29.73,7.46,69.22
4842,34.94,14.33,3.86,53.129999999999995
4843,22.38,15.92,8.97,47.269999999999996
4844,40.47,11.19,2.25,53.91
4845,26.43,18.79,6.24,51.46
4846,43.95,17.5,7.08,68.53
4847,31.88,20.32,2.84,55.040000000000006
4848,32.27,28.97,13.44,74.68
4849,16.51,8.64,2.73,27.880000000000003
4850,21.05,16.84,16.77,54.66
4851,16.73,10.05,4.27,31.05
4852,31.71,11.02,2.09,44.82000000000001
4853,65.68,21.2,0.65,87.53000000000002
4854,88.48,11.37,23.1,122.95000000000002
4855,36.81,24.3,3.1,64.21
4856,50.64,9.15,9.58,69.37
4857,62.78,23.86,0.87,87.51
4858,85.19,21.99,6.31,113.49
4859,45.39,21.89,52.88,120.16
4860,23.68,25.69,11.21,60.580000000000005
4861,55.56,10.0,17.18,82.74000000000001
4862,31.45,12.86,1.31,45.620000000000005
4863,48.29,28.45,1.54,78.28
4864,64.61,16.37,5.29,86.27000000000001
4865,18.96,19.86,31.43,70.25
4866,23.01,21.7,2.92,47.63
4867,24.5,15.47,43.25,83.22
4868,21.19,13.36,6.42,40.97
4869,18.29,15.26,38.54,72.09
4870,48.89,17.08,13.5,79.47
4871,16.88,19.94,2.45,39.27
4872,25.02,16.12,3.64,44.78
4873,63.37,21.18,1.17,85.72
4874,31.93,14.48,1.6,48.01
4875,53.46,16.72,10.37,80.55000000000001
4876,66.66,11.17,0.75,78.58
4877,13.13,26.1,1.7,40.93000000000001
4878,61.44,22.45,1.81,85.7
4879,21.32,21.49,5.62,48.43
4880,87.17,10.98,31.23,129.38
4881,18.44,14.86,2.92,36.22
4882,24.82,15.7,5.05,45.56999999999999
4883,39.02,23.36,3.43,65.81
4884,26.05,21.69,33.96,81.7
4885,41.48,7.54,1.92,50.94
4886,31.61,22.52,1.81,55.94
4887,24.44,11.06,44.53,80.03
4888,22.73,9.47,56.49,88.69
4889,28.93,31.28,4.17,64.38
4890,100.23,18.19,11.09,129.51
4891,27.58,15.42,1.84,44.84
4892,71.44,18.96,16.25,106.65
4893,75.87,10.28,0.6,86.75
4894,26.49,21.08,1.86,49.42999999999999
4895,79.13,11.15,17.83,108.11
4896,26.35,20.42,1.46,48.230000000000004
4897,21.2,19.04,7.09,47.33
4898,23.32,10.63,2.47,36.42
4899,53.13,14.16,2.61,69.9
4900,22.61,24.33,15.09,62.03
4901,82.66,23.25,9.79,115.69999999999999
4902,18.87,16.64,1.74,37.25000000000001
4903,70.58,16.33,1.76,88.67
4904,51.16,19.34,1.15,71.65
4905,75.2,6.17,31.47,112.84
4906,86.13,9.63,5.17,100.92999999999999
4907,17.01,26.76,1.39,45.160000000000004
4908,70.37,19.38,2.6,92.35
4909,44.23,11.12,2.52,57.87
4910,16.04,11.14,16.06,43.239999999999995
4911,43.85,14.33,49.95,108.13
4912,81.38,22.05,2.37,105.8
4913,69.59,21.1,3.67,94.36
4914,18.59,10.5,20.24,49.33
4915,61.91,18.93,11.88,92.72
4916,17.83,13.16,4.93,35.92
4917,26.33,25.76,3.92,56.010000000000005
4918,17.36,17.37,3.98,38.71
4919,22.01,19.96,3.63,45.6
4920,31.5,24.64,31.92,88.06
4921,18.98,28.51,2.58,50.07
4922,14.39,19.02,5.41,38.81999999999999
4923,20.66,18.85,2.39,41.900000000000006
4924,18.09,23.84,30.56,72.49
4925,54.19,9.96,17.08,81.23
4926,24.79,23.67,13.8,62.260000000000005
4927,35.7,13.13,16.19,65.02000000000001
4928,69.26,18.3,0.63,88.19
4929,24.03,11.86,6.26,42.15
4930,25.68,15.2,4.13,45.01
4931,26.73,15.24,5.33,47.3
4932,59.29,14.15,20.06,93.5
4933,29.3,14.52,102.52,146.34
4934,37.55,15.57,13.85,66.97
4935,40.18,13.19,9.0,62.37
4936,36.13,28.72,10.63,75.47999999999999
4937,9.47,16.87,13.21,39.550000000000004
4938,24.24,21.72,11.08,57.03999999999999
4939,80.3,10.6,1.61,92.50999999999999
4940,10.69,15.29,3.58,29.559999999999995
4941,28.6,17.49,21.89,67.98
4942,68.38,27.07,2.64,98.08999999999999
4943,115.6,9.59,24.98,150.17
4944,15.23,26.52,5.02,46.769999999999996
4945,31.12,9.87,4.17,45.160000000000004
4946,37.41,23.94,7.06,68.41
4947,29.47,12.46,7.17,49.1
4948,22.59,8.46,3.71,34.76
4949,15.67,17.14,9.06,41.870000000000005
4950,80.89,24.44,6.52,111.85
4951,94.54,12.94,11.41,118.89
4952,16.55,11.89,36.57,65.01
4953,104.93,12.68,39.6,157.21
4954,19.86,15.29,7.11,42.26
4955,21.9,18.74,26.7,67.34
4956,21.51,13.94,1.93,37.38
4957,75.69,11.78,11.5,98.97
4958,27.11,7.28,16.14,50.53
4959,26.8,16.5,16.18,59.48
4960,95.5,14.19,13.75,123.44
4961,20.94,12.07,4.45,37.46000000000001
4962,140.27,22.76,4.72,167.75
4963,44.56,11.76,2.77,59.09
4964,20.96,24.23,4.01,49.199999999999996
4965,18.47,15.94,5.77,40.17999999999999
4966,24.1,16.03,5.87,46.0
4967,34.78,11.21,113.5,159.49
4968,41.39,17.35,7.54,66.28
4969,27.33,11.27,1.0,39.599999999999994
4970,92.28,6.92,2.83,102.03
4971,160.48,26.44,10.01,196.92999999999998
4972,56.4,14.0,4.92,75.32000000000001
4973,52.38,26.79,0.57,79.74
4974,25.57,15.41,8.03,49.010000000000005
4975,12.53,23.0,1.29,36.82
4976,57.2,10.05,7.7,74.95
4977,36.65,17.41,4.51,58.57
4978,28.52,19.97,5.6,54.089999999999996
4979,70.87,13.94,24.29,109.1
4980,83.6,10.55,4.95,99.1
4981,23.08,24.54,3.87,51.489999999999995
4982,62.96,22.87,6.98,92.81
4983,21.33,24.94,2.8,49.06999999999999
4984,99.77,7.94,6.36,114.07
4985,23.2,16.58,15.92,55.7
4986,32.1,20.02,6.3,58.42
4987,34.22,15.0,3.88,53.1
4988,19.51,15.0,9.25,43.760000000000005
4989,50.1,16.21,41.1,107.41
4990,52.24,8.18,7.39,67.81
4991,22.83,19.49,0.74,43.059999999999995
4992,40.94,10.1,4.7,55.74
4993,80.89,10.93,1.12,92.94
4994,113.29,18.14,3.29,134.72
4995,87.42,19.17,5.06,111.65
4996,33.91,23.79,4.38,62.08
4997,66.81,22.38,9.52,98.71
4998,52.53,11.67,10.56,74.76
4999,22.92,12.82,12.86,48.6
5000,87.99,29.03,5.7,122.72
5001,31.98,15.16,1.74,48.88
5002,36.94,27.78,8.98,73.7
5003,51.24,11.74,20.39,83.37
5004,22.55,11.77,7.71,42.03
5005,32.92,20.84,6.65,60.410000000000004
5006,23.06,19.89,43.13,86.08000000000001
5007,109.81,20.64,15.05,145.5
5008,37.93,21.06,1.92,60.91
5009,16.96,15.98,4.41,37.349999999999994
5010,19.38,26.76,3.66,49.8
5011,80.29,14.89,27.81,122.99000000000001
5012,13.19,21.96,6.44,41.589999999999996
5013,22.37,17.58,33.58,73.53
5014,54.81,11.09,79.87,145.77
5015,29.67,16.0,12.9,58.57
5016,21.0,12.97,4.05,38.019999999999996
5017,18.7,15.36,15.52,49.58
5018,26.32,10.86,4.66,41.84
5019,17.0,29.13,30.59,76.72
5020,19.3,12.91,2.2,34.410000000000004
5021,27.42,10.18,3.43,41.03
5022,116.25,14.54,24.41,155.2
5023,19.56,10.86,7.19,37.61
5024,20.97,23.48,0.49,44.940000000000005
5025,36.17,23.51,0.54,60.220000000000006
5026,19.26,28.42,15.63,63.31000000000001
5027,139.77,11.13,5.14,156.04
5028,15.49,19.42,2.2,37.11000000000001
5029,18.13,13.2,70.11,101.44
5030,158.07,13.96,30.49,202.52
5031,37.96,18.95,9.46,66.37
5032,26.38,24.45,20.33,71.16
5033,91.09,13.87,9.2,114.16000000000001
5034,86.18,18.49,7.65,112.32000000000001
5035,62.23,14.85,2.93,80.01
5036,24.45,8.07,26.94,59.459999999999994
5037,15.74,12.31,6.01,34.06
5038,14.59,25.25,17.87,57.71000000000001
5039,28.78,25.85,15.3,69.93
5040,87.91,21.78,0.65,110.34
5041,23.55,7.45,4.31,35.31
5042,49.55,9.5,20.3,79.35
5043,35.27,20.43,31.02,86.72
5044,25.33,23.27,4.45,53.05
5045,44.76,9.17,13.7,67.63
5046,131.62,18.08,5.11,154.81
5047,18.26,19.48,7.83,45.57
5048,34.65,29.09,20.56,84.3
5049,160.66,12.14,2.57,175.37
5050,32.19,26.06,22.67,80.92
5051,85.43,25.3,3.01,113.74000000000001
5052,11.85,14.91,103.82,130.57999999999998
5053,25.57,12.34,27.73,65.64
5054,19.91,21.56,10.26,51.73
5055,47.03,11.92,4.97,63.92
5056,24.49,19.5,2.78,46.769999999999996
5057,23.64,17.04,4.62,45.3
5058,19.85,18.25,3.42,41.52
5059,57.48,12.32,2.58,72.38
5060,14.47,7.59,7.4,29.46
5061,113.55,15.06,7.82,136.42999999999998
5062,15.91,12.6,22.82,51.33
5063,72.29,14.45,8.92,95.66000000000001
5064,16.59,18.3,6.26,41.15
5065,35.93,18.3,10.7,64.93
5066,56.07,20.39,16.39,92.85000000000001
5067,21.07,13.76,20.52,55.349999999999994
5068,48.84,29.76,10.04,88.64000000000001
5069,59.71,16.07,22.85,98.63
5070,23.34,7.91,5.17,36.42
5071,37.0,19.23,3.56,59.790000000000006
5072,25.65,12.4,10.66,48.709999999999994
5073,35.64,11.7,11.83,59.17
5074,13.38,18.84,10.21,42.43
5075,22.55,22.69,1.68,46.92
5076,29.14,25.52,5.37,60.029999999999994
5077,23.0,22.2,11.99,57.190000000000005
5078,83.3,18.3,23.2,124.8
5079,25.42,13.55,70.01,108.98
5080,58.14,11.52,7.66,77.32
5081,23.91,13.4,7.69,45.0
5082,26.43,15.26,9.16,50.849999999999994
5083,15.78,18.93,4.5,39.21
5084,19.16,21.83,2.91,43.89999999999999
5085,18.25,19.57,8.69,46.51
5086,18.37,10.31,43.01,71.69
5087,19.61,10.71,7.4,37.72
5088,32.53,13.04,32.03,77.6
5089,66.72,18.42,14.02,99.16
5090,54.6,14.9,7.66,77.16
5091,20.37,15.58,1.39,37.34
5092,22.21,19.0,6.23,47.44
5093,23.02,27.38,44.5,94.9
5094,47.83,11.93,4.92,64.67999999999999
5095,20.58,18.53,11.41,50.519999999999996
5096,23.15,23.26,5.87,52.279999999999994
5097,19.53,10.31,48.99,78.83000000000001
5098,131.82,26.26,0.47,158.54999999999998
5099,30.68,23.32,31.67,85.67
5100,16.29,28.84,0.68,45.809999999999995
5101,18.53,12.19,28.88,59.599999999999994
5102,55.06,16.55,3.59,75.2
5103,73.15,24.35,9.92,107.42
5104,19.98,19.31,4.39,43.68
5105,17.46,17.26,8.41,43.129999999999995
5106,37.65,26.0,19.85,83.5
5107,19.39,15.17,6.65,41.21
5108,10.7,15.62,18.58,44.9
5109,102.4,23.1,8.26,133.76
5110,58.89,8.46,15.99,83.33999999999999
5111,19.59,20.33,15.08,55.0
5112,49.47,6.39,2.16,58.019999999999996
5113,27.3,18.88,6.33,52.51
5114,42.69,13.28,27.81,83.78
5115,22.16,16.23,1.02,39.410000000000004
5116,43.76,11.87,3.42,59.05
5117,87.86,22.28,3.44,113.58
5118,52.66,17.71,11.88,82.25
5119,24.85,13.96,0.55,39.36
5120,77.77,14.52,7.27,99.55999999999999
5121,17.95,22.4,7.25,47.599999999999994
5122,33.74,6.79,8.28,48.81
5123,15.03,14.03,7.14,36.199999999999996
5124,12.15,9.35,9.81,31.310000000000002
5125,95.57,20.31,1.55,117.42999999999999
5126,17.54,9.26,6.26,33.059999999999995
5127,38.92,15.1,11.55,65.57000000000001
5128,28.28,16.07,17.99,62.34
5129,44.52,30.09,7.46,82.07
5130,58.61,12.09,8.63,79.33
5131,24.46,7.48,4.25,36.19
5132,60.78,22.9,0.59,84.27000000000001
5133,31.91,11.69,19.99,63.59
5134,30.91,24.65,5.02,60.58
5135,17.33,15.5,3.6,36.43
5136,25.76,16.46,6.41,48.629999999999995
5137,26.84,11.73,9.12,47.69
5138,29.85,16.85,7.54,54.24
5139,58.94,23.43,7.7,90.07000000000001
5140,29.59,19.13,19.08,67.8
5141,52.63,17.97,2.77,73.36999999999999
5142,27.46,17.22,1.05,45.73
5143,37.85,19.68,1.68,59.21
5144,48.23,29.68,27.29,105.19999999999999
5145,61.93,24.25,7.05,93.23
5146,12.89,7.73,6.89,27.51
5147,16.79,8.29,21.6,46.68
5148,26.99,20.36,21.66,69.00999999999999
5149,17.45,26.2,4.85,48.5
5150,12.8,9.19,61.18,83.17
5151,29.3,12.11,1.59,43.0
5152,25.71,8.56,5.7,39.970000000000006
5153,25.72,26.1,1.82,53.64
5154,30.1,28.64,4.55,63.29
5155,21.0,24.63,1.92,47.55
5156,35.34,15.55,49.29,100.18
5157,18.57,22.94,14.91,56.42
5158,87.54,18.68,10.62,116.84
5159,36.08,18.99,30.83,85.89999999999999
5160,71.38,15.87,9.38,96.63
5161,55.75,13.28,1.97,71.0
5162,23.96,22.37,12.1,58.43
5163,81.09,7.71,6.25,95.05
5164,34.49,18.15,12.82,65.46000000000001
5165,17.73,11.54,6.38,35.65
5166,20.52,26.12,4.13,50.77
5167,26.84,30.11,7.32,64.27000000000001
5168,67.84,21.11,6.59,95.54
5169,22.38,13.03,38.59,74.0
5170,60.27,25.53,8.45,94.25000000000001
5171,107.41,12.07,52.13,171.60999999999999
5172,34.36,7.29,7.09,48.739999999999995
5173,39.52,23.57,11.57,74.66
5174,19.67,16.18,2.89,38.74
5175,47.21,15.29,39.61,102.11
5176,26.04,17.87,3.2,47.11
5177,28.16,22.89,4.91,55.959999999999994
5178,34.91,21.97,6.08,62.959999999999994
5179,26.1,9.49,5.8,41.39
5180,18.47,9.2,6.84,34.51
5181,20.98,14.94,4.44,40.36
5182,25.81,18.7,6.37,50.879999999999995
5183,26.9,22.49,4.55,53.94
5184,18.25,10.54,25.82,54.61
5185,30.91,28.14,6.43,65.47999999999999
5186,20.48,23.3,3.93,47.71
5187,53.8,17.71,18.1,89.60999999999999
5188,29.22,8.62,11.06,48.9
5189,22.88,19.21,7.95,50.040000000000006
5190,16.44,18.28,17.12,51.84
5191,26.14,15.05,2.74,43.93
5192,21.16,6.54,3.42,31.119999999999997
5193,19.53,18.39,1.06,38.980000000000004
5194,38.35,22.68,10.61,71.64
5195,26.05,18.91,33.29,78.25
5196,27.24,13.61,12.68,53.529999999999994
5197,26.26,12.28,10.72,49.26
5198,108.73,24.21,10.7,143.64
5199,84.44,11.13,5.3,100.86999999999999
5200,9.69,18.22,3.81,31.719999999999995
5201,21.44,21.77,0.61,43.82
5202,27.43,22.35,7.8,57.58
5203,19.89,31.36,5.21,56.46
5204,17.49,18.19,0.9,36.58
5205,38.8,25.82,8.65,73.27000000000001
5206,24.88,9.38,11.17,45.43
5207,24.98,10.7,10.77,46.45
5208,23.36,22.96,2.36,48.68
5209,32.93,12.97,3.01,48.91
5210,26.68,27.24,5.52,59.44
5211,42.7,23.31,22.57,88.58000000000001
5212,45.04,21.86,2.98,69.88000000000001
5213,31.93,17.14,32.26,81.33
5214,69.16,15.35,5.56,90.07
5215,73.93,10.18,9.86,93.97000000000001
5216,55.35,29.94,1.51,86.80000000000001
5217,52.93,15.09,5.43,73.44999999999999
5218,22.89,15.94,7.63,46.46
5219,85.35,25.5,1.46,112.30999999999999
5220,17.24,19.02,4.89,41.15
5221,41.7,27.02,2.23,70.95
5222,86.59,18.19,6.71,111.49
5223,28.14,21.24,8.19,57.56999999999999
5224,80.35,11.74,0.26,92.35
5225,45.86,20.15,5.04,71.05
5226,16.83,21.66,1.25,39.739999999999995
5227,37.79,19.27,31.41,88.47
5228,21.02,17.18,43.82,82.02000000000001
5229,51.33,20.76,26.78,98.87
5230,17.43,15.17,2.83,35.43
5231,26.14,17.19,16.01,59.34
5232,25.75,18.44,1.63,45.82
5233,47.47,13.51,10.97,71.95
5234,69.04,10.59,9.05,88.68
5235,71.97,12.7,5.48,90.15
5236,14.98,10.46,34.08,59.519999999999996
5237,42.23,9.95,11.45,63.629999999999995
5238,26.74,12.73,10.73,50.2
5239,51.87,11.87,3.08,66.82
5240,55.78,10.34,12.71,78.83000000000001
5241,22.88,28.14,3.18,54.199999999999996
5242,40.2,20.57,5.04,65.81
5243,77.64,31.06,4.35,113.05
5244,85.29,23.9,3.51,112.7
5245,48.63,28.04,39.87,116.53999999999999
5246,24.18,14.3,1.01,39.49
5247,101.92,16.46,25.77,144.15
5248,19.13,11.17,9.22,39.519999999999996
5249,23.0,10.82,9.15,42.97
5250,26.69,24.06,17.78,68.53
5251,81.51,23.11,35.55,140.17000000000002
5252,47.5,7.04,2.45,56.99
5253,50.65,19.41,68.97,139.03
5254,16.85,22.88,25.13,64.86
5255,78.89,15.81,1.4,96.10000000000001
5256,46.17,13.4,5.77,65.34
5257,88.1,20.77,1.12,109.99
5258,41.75,22.01,31.9,95.66
5259,26.47,8.61,12.51,47.589999999999996
5260,83.15,12.37,3.92,99.44000000000001
5261,14.72,23.9,17.41,56.03
5262,99.04,7.88,1.56,108.48
5263,69.82,11.97,14.3,96.08999999999999
5264,12.2,9.79,2.58,24.57
5265,16.25,25.27,14.56,56.08
5266,8.23,9.54,89.59,107.36
5267,15.86,11.2,5.32,32.379999999999995
5268,65.4,17.82,2.96,86.17999999999999
5269,33.01,27.66,23.44,84.11
5270,132.86,12.12,45.52,190.50000000000003
5271,22.11,11.83,36.69,70.63
5272,64.0,14.27,5.92,84.19
5273,42.42,12.71,8.82,63.95
5274,23.41,18.96,8.2,50.57000000000001
5275,45.09,18.23,3.01,66.33000000000001
5276,17.73,11.52,4.79,34.04
5277,22.02,11.27,1.84,35.13
5278,25.14,6.8,12.17,44.11
5279,38.31,23.23,99.75,161.29000000000002
5280,21.79,20.34,16.42,58.55
5281,45.42,23.28,3.28,71.98
5282,21.59,30.51,11.53,63.63
5283,19.19,15.66,4.41,39.260000000000005
5284,21.28,12.31,14.89,48.480000000000004
5285,72.97,15.49,24.79,113.25
5286,33.14,7.74,21.41,62.290000000000006
5287,17.23,9.78,13.19,40.199999999999996
5288,69.2,15.3,2.74,87.24
5289,85.54,10.47,8.42,104.43
5290,36.01,11.98,5.52,53.50999999999999
5291,86.51,12.98,10.81,110.30000000000001
5292,24.7,9.22,0.89,34.81
5293,17.64,10.89,57.96,86.49000000000001
5294,84.14,9.73,6.85,100.72
5295,55.81,13.06,36.12,104.99000000000001
5296,48.18,15.74,38.87,102.78999999999999
5297,29.5,14.34,8.37,52.21
5298,31.17,20.03,12.34,63.540000000000006
5299,22.56,26.12,12.7,61.379999999999995
5300,28.42,21.3,4.96,54.68
5301,46.44,20.6,6.67,73.71
5302,68.63,15.39,5.8,89.82
5303,56.41,14.32,18.2,88.92999999999999
5304,23.27,20.83,6.75,50.849999999999994
5305,86.33,17.09,3.25,106.67
5306,53.97,13.99,12.27,80.22999999999999
5307,12.52,27.92,8.37,48.809999999999995
5308,15.37,14.37,4.91,34.65
5309,54.57,23.13,23.79,101.49000000000001
5310,82.35,14.85,2.36,99.55999999999999
5311,39.56,15.04,6.85,61.45
5312,83.94,24.57,2.05,110.55999999999999
5313,29.2,20.14,2.5,51.84
5314,18.43,25.8,5.81,50.040000000000006
5315,61.77,14.54,13.05,89.36
5316,34.66,17.34,2.18,54.18
5317,24.22,14.29,12.54,51.05
5318,19.98,18.09,13.89,51.96
5319,110.15,27.85,2.83,140.83
5320,54.43,14.33,60.0,128.76
5321,24.46,17.62,6.15,48.23
5322,54.06,24.14,2.73,80.93
5323,17.87,22.89,3.88,44.64000000000001
5324,60.71,27.95,31.26,119.92
5325,16.65,18.44,11.77,46.86
5326,18.47,7.82,22.98,49.269999999999996
5327,21.73,29.29,19.0,70.02
5328,26.06,14.69,216.42,257.16999999999996
5329,26.43,15.73,20.03,62.19
5330,107.04,22.44,7.68,137.16000000000003
5331,72.27,18.98,11.68,102.93
5332,16.79,10.01,16.2,43.0
5333,16.36,19.9,2.56,38.82
5334,29.71,7.16,4.48,41.35000000000001
5335,21.68,9.21,2.38,33.27
5336,25.46,20.22,3.15,48.83
5337,84.38,11.9,5.07,101.35
5338,55.33,18.5,4.61,78.44
5339,72.35,8.2,7.4,87.95
5340,36.0,17.78,15.07,68.85
5341,104.04,29.49,9.23,142.76
5342,29.92,18.6,3.04,51.56
5343,14.26,20.31,9.94,44.51
5344,29.6,18.7,36.5,84.8
5345,104.15,12.56,3.53,120.24000000000001
5346,66.78,17.34,4.76,88.88000000000001
5347,129.03,25.03,4.98,159.04
5348,59.57,11.31,3.81,74.69
5349,120.38,11.84,6.77,138.99
5350,7.78,19.55,41.4,68.73
5351,37.26,23.95,7.42,68.63
5352,20.62,13.17,16.43,50.22
5353,66.66,12.97,2.54,82.17
5354,62.73,14.68,14.32,91.72999999999999
5355,86.87,15.95,2.78,105.60000000000001
5356,24.74,16.32,38.76,79.82
5357,24.57,23.81,36.74,85.12
5358,29.98,11.9,19.5,61.38
5359,27.61,12.07,14.76,54.44
5360,45.23,20.1,0.48,65.81
5361,30.22,16.58,6.87,53.669999999999995
5362,22.23,13.45,2.59,38.269999999999996
5363,66.9,8.98,7.01,82.89000000000001
5364,55.75,15.22,4.09,75.06
5365,56.67,15.32,44.52,116.51000000000002
5366,19.81,13.25,4.33,37.39
5367,32.39,24.48,13.23,70.10000000000001
5368,22.06,17.35,2.64,42.05
5369,19.92,17.76,8.24,45.92000000000001
5370,62.5,28.35,7.46,98.30999999999999
5371,19.22,12.89,11.61,43.72
5372,49.06,9.02,18.35,76.43
5373,37.0,11.8,13.84,62.64
5374,16.52,8.54,68.44,93.5
5375,18.55,20.42,21.95,60.92
5376,28.91,19.3,17.08,65.28999999999999
5377,90.32,17.16,1.17,108.64999999999999
5378,32.14,10.93,25.46,68.53
5379,84.27,18.48,3.33,106.08
5380,20.99,8.48,3.34,32.81
5381,27.68,21.99,1.9,51.57
5382,57.61,24.22,3.76,85.59
5383,14.62,14.81,45.38,74.81
5384,88.4,13.37,3.35,105.12
5385,17.27,18.73,6.19,42.19
5386,40.18,11.05,10.22,61.45
5387,22.44,15.81,4.03,42.28
5388,63.04,9.59,10.2,82.83
5389,75.1,28.26,8.54,111.9
5390,18.91,10.95,4.99,34.85
5391,79.89,20.81,1.64,102.34
5392,49.76,10.71,5.85,66.32
5393,52.56,12.84,0.98,66.38000000000001
5394,15.25,11.19,1.74,28.179999999999996
5395,72.3,12.06,23.95,108.31
5396,16.44,28.4,8.75,53.59
5397,24.68,12.4,3.9,40.98
5398,74.56,17.61,1.12,93.29
5399,17.18,9.31,3.66,30.150000000000002
5400,15.41,18.4,4.31,38.120000000000005
5401,88.91,14.25,5.77,108.92999999999999
5402,42.87,19.76,7.61,70.24
5403,16.66,8.98,6.63,32.27
5404,130.43,14.7,7.44,152.57
5405,16.55,14.85,5.48,36.879999999999995
5406,41.14,15.58,21.77,78.49
5407,54.56,9.75,14.6,78.91
5408,26.46,8.13,15.01,49.6
5409,30.31,9.81,14.01,54.129999999999995
5410,36.61,18.4,3.82,58.83
5411,56.21,18.61,20.2,95.02
5412,19.9,27.02,504.53,551.4499999999999
5413,21.18,19.9,4.14,45.22
5414,53.01,22.75,5.01,80.77
5415,17.32,26.44,4.07,47.830000000000005
5416,21.89,15.83,21.52,59.239999999999995
5417,26.39,13.12,5.81,45.32
5418,15.52,16.46,2.19,34.17
5419,20.95,29.84,3.73,54.519999999999996
5420,77.67,18.57,37.95,134.19
5421,18.77,24.2,6.08,49.05
5422,17.86,18.5,1.8,38.16
5423,47.83,14.21,2.82,64.86
5424,37.53,26.0,2.79,66.32000000000001
5425,17.38,7.39,6.77,31.54
5426,61.15,22.18,6.06,89.39
5427,26.09,11.0,8.0,45.09
5428,66.72,13.19,5.1,85.00999999999999
5429,44.84,16.63,16.4,77.87
5430,52.57,15.66,2.73,70.96000000000001
5431,38.52,31.21,3.15,72.88000000000001
5432,36.43,20.38,6.47,63.28
5433,57.47,13.2,1.54,72.21000000000001
5434,25.23,9.1,2.26,36.589999999999996
5435,43.79,19.1,4.23,67.12
5436,44.42,13.76,3.66,61.84
5437,26.63,13.99,25.93,66.55
5438,59.87,26.89,9.03,95.78999999999999
5439,15.56,15.36,58.36,89.28
5440,81.66,17.02,2.16,100.83999999999999
5441,37.25,16.89,2.89,57.03
5442,17.72,20.28,28.25,66.25
5443,144.08,19.89,6.47,170.44000000000003
5444,25.96,22.56,1.5,50.019999999999996
5445,46.54,19.84,5.06,71.44
5446,44.97,23.41,13.87,82.25
5447,25.96,9.93,9.27,45.16
5448,14.68,14.24,43.07,71.99000000000001
5449,49.96,9.55,13.4,72.91000000000001
5450,58.99,24.04,5.37,88.4
5451,22.86,24.78,7.11,54.75
5452,29.82,19.89,6.07,55.78
5453,25.73,22.58,10.14,58.45
5454,40.92,15.89,11.31,68.12
5455,38.67,18.02,1.39,58.08
5456,25.2,12.8,26.94,64.94
5457,55.84,6.76,39.55,102.15
5458,25.26,12.85,32.08,70.19
5459,37.7,13.95,7.22,58.870000000000005
5460,42.77,9.34,3.75,55.86
5461,53.32,10.98,7.32,71.62
5462,72.56,18.93,1.46,92.95
5463,59.34,12.71,8.47,80.52000000000001
5464,20.56,8.69,4.85,34.1
5465,12.65,18.39,2.79,33.83
5466,35.21,13.99,15.0,64.2
5467,42.72,29.52,6.4,78.64
5468,37.13,11.11,2.36,50.6
5469,98.03,14.31,1.05,113.39
5470,57.74,18.43,9.26,85.43
5471,18.54,12.8,7.71,39.05
5472,21.8,22.65,25.85,70.30000000000001
5473,24.31,8.51,9.21,42.03
5474,10.64,10.72,1.85,23.21
5475,52.91,8.81,8.76,70.48
5476,88.57,11.64,7.1,107.30999999999999
5477,28.99,11.71,6.87,47.57
5478,57.37,18.15,185.99,261.51
5479,12.38,13.17,1.95,27.5
5480,19.87,28.36,2.82,51.050000000000004
5481,44.77,16.91,9.87,71.55000000000001
5482,24.92,10.24,7.89,43.050000000000004
5483,21.9,10.55,8.72,41.17
5484,96.0,17.86,48.7,162.56
5485,33.18,20.33,10.33,63.839999999999996
