customer_id,acquisition_channel,lifetime_margin,lifetime_revenue,total_orders,active_months,is_churned,ltv_bucket
6611,Organic,226.91,1537.51,15,1,1,High (>150)
6612,Paid Search,-142.25,458.29,8,1,1,Deep Loss (<-50)
6613,Organic,-75.11999999999999,653.85,9,7,1,Deep Loss (<-50)
6614,Organic,-21.18,766.24,11,8,1,Loss (-50–0)
6615,Paid Search,51.650000000000006,916.62,11,7,1,Healthy (50–150)
6616,Organic,-64.07,339.97,7,2,1,Deep Loss (<-50)
6617,Organic,51.07,595.78,6,8,1,Healthy (50–150)
6618,Paid Search,65.69,425.26,5,1,1,Healthy (50–150)
6619,Referral,44.54,569.77,6,1,1,Low (0–50)
6620,Organic,-71.85999999999999,558.1800000000001,8,9,0,Deep Loss (<-50)
6621,Referral,-61.24000000000001,880.6,10,12,1,Deep Loss (<-50)
6622,Paid Search,-22.050000000000004,787.03,9,5,1,Loss (-50–0)
6623,Referral,-103.65,216.87,5,2,1,Deep Loss (<-50)
6624,Paid Search,1.7399999999999984,991.0,12,16,0,Low (0–50)
6625,Paid Search,2.510000000000005,278.83,5,12,0,Low (0–50)
6626,Paid Search,-115.24000000000001,404.46000000000004,6,4,1,Deep Loss (<-50)
6627,Referral,49.49,711.87,8,24,0,Low (0–50)
6628,Organic,-0.6299999999999968,452.85,7,2,1,Loss (-50–0)
6629,Paid Search,130.55,1246.58,11,4,1,Healthy (50–150)
6630,Paid Search,-91.87000000000002,607.4,9,16,0,Deep Loss (<-50)
6631,Paid Search,-65.32000000000001,322.3,6,3,1,Deep Loss (<-50)
6632,Paid Search,64.28999999999999,390.58000000000004,6,4,1,Healthy (50–150)
6633,Organic,-60.86,329.53,6,1,1,Deep Loss (<-50)
6634,Organic,-43.24,346.14,5,1,1,Loss (-50–0)
6635,Social,-75.66999999999999,934.81,13,1,1,Deep Loss (<-50)
6636,Social,-53.61000000000001,260.62,4,5,1,Deep Loss (<-50)
6637,Organic,-249.39,670.17,10,3,0,Deep Loss (<-50)
6638,Paid Search,100.75999999999999,1207.57,14,1,1,Healthy (50–150)
6639,Paid Search,51.62000000000001,731.65,10,4,1,Healthy (50–150)
6640,Organic,30.23,461.3,5,8,1,Low (0–50)
6641,Organic,-131.16,413.36,8,11,0,Deep Loss (<-50)
6642,Organic,-7.23,755.03,6,15,0,Loss (-50–0)
6643,Social,73.94,995.4499999999999,12,4,1,Healthy (50–150)
6644,Referral,-57.14,738.35,8,3,0,Deep Loss (<-50)
6645,Paid Search,32.089999999999996,392.3,5,7,1,Low (0–50)
6646,Paid Search,16.480000000000004,688.83,9,1,1,Low (0–50)
6647,Referral,64.17999999999999,601.6600000000001,6,10,0,Healthy (50–150)
6648,Referral,-155.82,590.74,7,5,0,Deep Loss (<-50)
6649,Paid Search,-1.1999999999999957,418.77,6,3,1,Loss (-50–0)
6650,Organic,-70.53999999999999,1034.55,14,2,1,Deep Loss (<-50)
6651,Organic,429.18,4123.32,53,1,1,High (>150)
6652,Organic,-2.4599999999999946,1053.48,11,4,0,Loss (-50–0)
6653,Paid Search,27.660000000000007,865.36,9,1,1,Low (0–50)
6654,Referral,86.82,1189.93,17,24,0,Healthy (50–150)
6655,Organic,-2.280000000000001,464.8,6,24,0,Loss (-50–0)
6656,Paid Search,90.46000000000001,719.9399999999999,8,6,1,Healthy (50–150)
6657,Organic,74.59,495.46999999999997,6,19,0,Healthy (50–150)
6658,Organic,-35.01,330.74,5,12,1,Loss (-50–0)
6659,Referral,111.12,799.6700000000001,9,3,1,Healthy (50–150)
6660,Paid Search,-272.92,491.98,9,5,1,Deep Loss (<-50)
6661,Social,-220.88,439.86,9,1,1,Deep Loss (<-50)
6662,Paid Search,-182.17000000000002,713.87,9,7,1,Deep Loss (<-50)
6663,Organic,181.39000000000001,1000.0699999999999,10,1,1,High (>150)
6664,Organic,133.4,888.75,9,15,0,Healthy (50–150)
6665,Paid Search,114.36000000000001,891.64,8,5,0,Healthy (50–150)
6666,Organic,-79.06,415.19,6,1,1,Deep Loss (<-50)
6667,Referral,-27.129999999999992,452.44,7,20,0,Loss (-50–0)
6668,Organic,-89.81,643.41,9,17,0,Deep Loss (<-50)
6669,Organic,49.96,419.63,5,16,1,Low (0–50)
6670,Paid Search,-159.44,350.25,6,8,1,Deep Loss (<-50)
6671,Paid Search,67.67999999999999,482.35,6,7,1,Healthy (50–150)
6672,Paid Search,-133.95,4637.36,55,3,1,Deep Loss (<-50)
6673,Social,14.559999999999999,482.42,7,1,1,Low (0–50)
6674,Referral,-36.400000000000006,731.69,8,2,1,Loss (-50–0)
6675,Social,58.099999999999994,454.52,7,2,1,Healthy (50–150)
6676,Paid Search,36.48,369.71,5,2,1,Low (0–50)
6677,Organic,20.789999999999996,771.09,9,6,1,Low (0–50)
6678,Paid Search,-128.62,226.33,5,1,1,Deep Loss (<-50)
6679,Referral,-121.11,194.09,5,1,1,Deep Loss (<-50)
6680,Paid Search,-91.65,416.53999999999996,5,8,1,Deep Loss (<-50)
6681,Paid Search,52.97,578.49,6,1,1,Healthy (50–150)
6682,Organic,-55.57000000000001,537.03,8,1,1,Deep Loss (<-50)
6683,Paid Search,-109.80000000000001,665.78,8,3,0,Deep Loss (<-50)
6684,Organic,-110.38,534.9300000000001,10,1,1,Deep Loss (<-50)
6685,Organic,-181.32,492.95000000000005,7,24,0,Deep Loss (<-50)
6686,Organic,152.95000000000002,580.82,7,8,1,High (>150)
6687,Social,-67.73,360.94,5,3,1,Deep Loss (<-50)
6688,Paid Search,54.72,556.99,6,1,1,Healthy (50–150)
6689,Organic,6.409999999999998,424.52,6,3,1,Low (0–50)
6690,Referral,-91.62,258.38,4,10,1,Deep Loss (<-50)
6691,Organic,17.910000000000004,315.05,4,24,0,Low (0–50)
6692,Paid Search,149.14000000000001,817.13,9,4,1,Healthy (50–150)
6693,Referral,36.68000000000001,644.61,8,11,0,Low (0–50)
6694,Paid Search,-196.92,3516.19,46,1,1,Deep Loss (<-50)
6695,Paid Search,-97.30000000000001,250.35,4,5,1,Deep Loss (<-50)
6696,Paid Search,-28.28,540.58,7,1,1,Loss (-50–0)
6697,Paid Search,-59.3,516.86,7,1,1,Deep Loss (<-50)
6698,Paid Search,106.24,701.4300000000001,8,4,1,Healthy (50–150)
6699,Paid Search,-131.41,317.27,6,1,1,Deep Loss (<-50)
6700,Paid Search,144.99,875.72,9,8,1,Healthy (50–150)
6701,Paid Search,67.17999999999999,1444.8799999999999,17,17,0,Healthy (50–150)
6702,Paid Search,-46.43000000000001,590.47,6,3,1,Loss (-50–0)
6703,Organic,-42.21,370.66,7,3,1,Loss (-50–0)
6704,Paid Search,-48.73,220.25,4,1,1,Loss (-50–0)
6705,Paid Search,-21.19,44.36,1,2,1,Loss (-50–0)
6706,Paid Search,-11.18,515.21,7,4,0,Loss (-50–0)
6707,Paid Search,-78.09,950.83,11,2,0,Deep Loss (<-50)
6708,Paid Search,119.2,703.63,7,5,1,Healthy (50–150)
6709,Paid Search,24.02,190.56,3,6,1,Low (0–50)
6710,Organic,24.6,1022.16,11,1,1,Low (0–50)
6711,Organic,129.96,830.27,11,9,1,Healthy (50–150)
6712,Social,-30.879999999999995,398.98,7,17,0,Loss (-50–0)
6713,Organic,-19.310000000000002,365.93,7,1,1,Loss (-50–0)
6714,Organic,-54.39999999999999,542.76,8,6,0,Deep Loss (<-50)
6715,Paid Search,-15.27,912.1700000000001,12,5,0,Loss (-50–0)
6716,Referral,9.889999999999997,695.1,9,11,1,Low (0–50)
6717,Paid Search,-49.11,234.32000000000002,4,2,1,Loss (-50–0)
6718,Organic,-40.449999999999996,465.29,8,14,0,Loss (-50–0)
6719,Paid Search,32.370000000000005,801.3,12,4,1,Low (0–50)
6720,Organic,166.66,853.14,9,4,1,High (>150)
6721,Social,-151.42,263.81,6,9,0,Deep Loss (<-50)
6722,Social,192.54999999999998,776.35,8,19,1,High (>150)
6723,Paid Search,-20.939999999999998,443.39,4,10,0,Loss (-50–0)
6724,Paid Search,26.279999999999998,321.48,4,16,0,Low (0–50)
6725,Referral,4.299999999999997,339.76,4,2,1,Low (0–50)
6726,Organic,164.25,755.95,9,1,1,High (>150)
6727,Organic,132.32,781.6500000000001,9,6,1,Healthy (50–150)
6728,Organic,88.83,898.97,10,1,1,Healthy (50–150)
6729,Organic,167.91,1073.79,10,8,0,High (>150)
6730,Social,-107.61,355.16,6,1,1,Deep Loss (<-50)
6731,Organic,93.09,531.11,7,4,1,Healthy (50–150)
6732,Organic,-15.260000000000005,583.04,8,8,1,Loss (-50–0)
6733,Organic,-105.32999999999998,1120.15,12,5,0,Deep Loss (<-50)
6734,Referral,18.78,933.14,10,2,1,Low (0–50)
6735,Organic,-24.56,385.56,6,17,1,Loss (-50–0)
6736,Organic,143.26,1080.52,11,12,0,Healthy (50–150)
6737,Social,-26.1,170.55,3,6,0,Loss (-50–0)
6738,Organic,225.51,960.9,10,9,1,High (>150)
6739,Paid Search,39.25,628.9200000000001,8,3,1,Low (0–50)
6740,Organic,-35.65,1506.3700000000001,15,3,0,Loss (-50–0)
6741,Organic,-26.18999999999999,419.87,6,1,1,Loss (-50–0)
6742,Paid Search,-13.689999999999998,755.03,10,10,1,Loss (-50–0)
6743,Organic,136.67,3484.96,39,3,1,Healthy (50–150)
6744,Organic,-28.34,274.82,5,9,0,Loss (-50–0)
6745,Organic,73.94,588.21,8,2,1,Healthy (50–150)
6746,Referral,72.44,746.5,9,15,0,Healthy (50–150)
6747,Organic,25.73,413.12,5,1,1,Low (0–50)
6748,Social,100.02000000000001,546.77,9,6,1,Healthy (50–150)
6749,Paid Search,117.15,496.73,5,10,0,Healthy (50–150)
6750,Paid Search,-160.76,657.06,11,6,1,Deep Loss (<-50)
6751,Paid Search,68.33,235.78,3,7,1,Healthy (50–150)
6752,Organic,167.73999999999998,1174.78,12,5,1,High (>150)
6753,Paid Search,139.24,943.81,9,4,1,Healthy (50–150)
6754,Paid Search,29.790000000000006,700.27,9,1,1,Low (0–50)
6755,Organic,34.76,494.41,7,2,1,Low (0–50)
6756,Paid Search,91.65,855.67,11,8,1,Healthy (50–150)
6757,Organic,-32.21,445.8,4,24,0,Loss (-50–0)
6758,Referral,41.989999999999995,626.4000000000001,8,7,1,Low (0–50)
6759,Referral,-41.33,651.06,7,12,0,Loss (-50–0)
6760,Paid Search,67.75,568.46,8,7,1,Healthy (50–150)
6761,Organic,-93.08,482.92,6,24,0,Deep Loss (<-50)
6762,Paid Search,175.45,715.75,6,9,1,High (>150)
6763,Referral,46.22,372.37,6,8,1,Low (0–50)
6764,Referral,122.29,1222.24,14,1,1,Healthy (50–150)
6765,Paid Search,-18.86,659.53,9,2,1,Loss (-50–0)
6766,Paid Search,64.31,700.1700000000001,9,1,1,Healthy (50–150)
6767,Paid Search,-130.19,534.51,7,12,0,Deep Loss (<-50)
6768,Paid Search,114.13,539.22,5,3,1,Healthy (50–150)
6769,Organic,38.68,772.02,9,6,0,Low (0–50)
6770,Organic,81.73,767.0699999999999,7,24,0,Healthy (50–150)
6771,Paid Search,-176.66000000000003,451.90999999999997,7,11,1,Deep Loss (<-50)
6772,Organic,-73.12,250.77,5,13,0,Deep Loss (<-50)
6773,Social,-24.289999999999996,651.85,8,1,1,Loss (-50–0)
6774,Organic,99.02000000000001,869.73,9,1,1,Healthy (50–150)
6775,Paid Search,-181.7,427.55,6,1,1,Deep Loss (<-50)
6776,Organic,181.58,925.59,10,11,1,High (>150)
6777,Organic,-22.75,355.18,5,4,1,Loss (-50–0)
6778,Referral,-14.759999999999994,906.78,12,1,1,Loss (-50–0)
6779,Paid Search,-204.26,735.22,9,8,0,Deep Loss (<-50)
6780,Paid Search,76.56,614.95,9,1,1,Healthy (50–150)
6781,Organic,-15.59000000000001,328.85,5,7,1,Loss (-50–0)
6782,Organic,53.36,693.25,6,11,0,Healthy (50–150)
6783,Organic,74.01,894.05,10,7,1,Healthy (50–150)
6784,Paid Search,7.0,576.24,7,19,0,Low (0–50)
6785,Organic,313.03,4243.29,44,4,1,High (>150)
6786,Paid Search,68.9,417.93,5,1,1,Healthy (50–150)
6787,Paid Search,-122.4,697.5,11,1,1,Deep Loss (<-50)
6788,Organic,-96.66,384.79,5,5,0,Deep Loss (<-50)
6789,Paid Search,-110.73,479.17,7,12,0,Deep Loss (<-50)
6790,Paid Search,38.15,427.51,5,18,0,Low (0–50)
6791,Organic,62.169999999999995,690.4300000000001,6,24,0,Healthy (50–150)
6792,Organic,-8.85,807.12,10,6,1,Loss (-50–0)
6793,Paid Search,-119.53999999999999,448.69,7,5,1,Deep Loss (<-50)
6794,Organic,75.14,454.87,6,6,1,Healthy (50–150)
6795,Paid Search,-94.97,588.38,8,4,1,Deep Loss (<-50)
6796,Paid Search,70.56,1004.61,9,1,1,Healthy (50–150)
6797,Organic,96.94000000000001,1099.75,8,1,0,Healthy (50–150)
6798,Paid Search,142.70000000000002,540.05,6,3,1,Healthy (50–150)
6799,Social,-73.1,244.84,6,1,1,Deep Loss (<-50)
6800,Paid Search,-92.03,649.0,7,13,0,Deep Loss (<-50)
6801,Referral,-33.77,332.64,6,13,1,Loss (-50–0)
6802,Referral,-125.92999999999999,219.54999999999998,3,8,1,Deep Loss (<-50)
6803,Social,-3.84,163.82,3,1,1,Loss (-50–0)
6804,Paid Search,-69.76,337.23,6,5,1,Deep Loss (<-50)
6805,Referral,100.01,3735.87,48,8,1,Healthy (50–150)
6806,Social,139.64,744.5799999999999,6,3,1,Healthy (50–150)
6807,Paid Search,-74.0,740.64,9,6,0,Deep Loss (<-50)
6808,Organic,-83.45,746.31,10,16,0,Deep Loss (<-50)
6809,Paid Search,113.0,870.8199999999999,10,8,1,Healthy (50–150)
6810,Organic,25.549999999999997,412.65,7,5,1,Low (0–50)
6811,Organic,-204.2,2586.81,36,2,1,Deep Loss (<-50)
6812,Paid Search,65.81,550.04,7,4,1,Healthy (50–150)
6813,Referral,173.07,925.86,10,24,0,High (>150)
6814,Paid Search,-77.39999999999999,1047.56,15,10,0,Deep Loss (<-50)
6815,Referral,-126.68,804.14,12,1,1,Deep Loss (<-50)
6816,Paid Search,-46.989999999999995,646.11,8,9,1,Loss (-50–0)
6817,Organic,191.54,4569.04,58,1,1,High (>150)
6818,Paid Search,-15.87,856.9000000000001,11,4,0,Loss (-50–0)
6819,Paid Search,-126.10999999999999,368.69,6,10,0,Deep Loss (<-50)
6820,Organic,-194.89,403.53,7,6,0,Deep Loss (<-50)
6821,Paid Search,59.55,225.69,2,3,1,Healthy (50–150)
6822,Organic,-111.42,688.11,9,3,1,Deep Loss (<-50)
6823,Social,40.08,459.41,5,1,0,Low (0–50)
6824,Paid Search,-33.080000000000005,653.19,7,11,0,Loss (-50–0)
6825,Referral,110.23,522.98,5,16,1,Healthy (50–150)
6826,Paid Search,-9.120000000000005,658.94,9,10,0,Loss (-50–0)
6827,Paid Search,28.390000000000008,2865.12,41,1,1,Low (0–50)
6828,Paid Search,109.35000000000001,964.67,11,9,1,Healthy (50–150)
6829,Social,-39.70000000000002,1046.22,12,1,1,Loss (-50–0)
6830,Paid Search,48.21,486.46999999999997,6,1,1,Low (0–50)
6831,Referral,16.409999999999997,623.4,5,6,0,Low (0–50)
6832,Social,121.78999999999999,898.26,10,3,1,Healthy (50–150)
6833,Paid Search,112.37,835.2,10,1,1,Healthy (50–150)
6834,Organic,12.780000000000001,815.03,8,1,1,Low (0–50)
6835,Referral,-99.75,828.45,9,8,0,Deep Loss (<-50)
6836,Paid Search,198.95,1105.27,13,2,1,High (>150)
6837,Paid Search,-96.61,494.68,5,1,1,Deep Loss (<-50)
6838,Paid Search,31.43,296.65,5,3,1,Low (0–50)
6839,Referral,277.81,1469.27,15,2,1,High (>150)
6840,Referral,-535.0699999999999,3139.1,42,7,0,Deep Loss (<-50)
6841,Paid Search,-11.530000000000001,852.8,10,16,0,Loss (-50–0)
6842,Paid Search,118.22999999999999,592.47,5,1,1,Healthy (50–150)
6843,Social,67.03999999999999,480.62,7,22,0,Healthy (50–150)
6844,Paid Search,-53.55,309.66,5,1,1,Deep Loss (<-50)
6845,Organic,-118.87,622.26,7,1,1,Deep Loss (<-50)
6846,Paid Search,226.93,1003.29,9,7,1,High (>150)
6847,Referral,126.78,693.68,7,13,0,Healthy (50–150)
6848,Social,-271.74,561.95,11,3,1,Deep Loss (<-50)
6849,Paid Search,-260.53000000000003,369.79999999999995,6,1,1,Deep Loss (<-50)
6850,Paid Search,240.28,980.38,9,9,1,High (>150)
6851,Organic,-74.96,783.3199999999999,11,24,0,Deep Loss (<-50)
6852,Paid Search,99.12,804.55,9,19,0,Healthy (50–150)
6853,Paid Search,-652.31,4225.8,50,6,0,Deep Loss (<-50)
6854,Organic,-39.839999999999996,352.27000000000004,4,11,0,Loss (-50–0)
6855,Paid Search,176.54,788.2099999999999,10,10,1,High (>150)
6856,Paid Search,-138.6,117.82,3,9,1,Deep Loss (<-50)
6857,Referral,-39.55,763.47,8,24,0,Loss (-50–0)
6858,Organic,162.47,1172.44,13,14,1,High (>150)
6859,Paid Search,-81.02000000000001,768.05,8,6,0,Deep Loss (<-50)
6860,Organic,-22.75,397.09999999999997,7,3,1,Loss (-50–0)
6861,Referral,57.0,493.57,7,8,1,Healthy (50–150)
6862,Organic,103.35,569.5,5,17,0,Healthy (50–150)
6863,Paid Search,53.769999999999996,749.08,7,1,0,Healthy (50–150)
6864,Paid Search,108.35,619.38,8,1,1,Healthy (50–150)
6865,Referral,139.84,3357.52,45,3,1,Healthy (50–150)
6866,Referral,-124.73,286.96999999999997,6,24,0,Deep Loss (<-50)
6867,Organic,-44.99999999999999,1187.43,15,13,0,Loss (-50–0)
6868,Paid Search,-61.06000000000001,294.6,3,1,1,Deep Loss (<-50)
6869,Organic,29.930000000000003,283.2,4,1,1,Low (0–50)
6870,Referral,-121.49000000000001,434.53999999999996,6,10,0,Deep Loss (<-50)
6871,Paid Search,-374.63,234.35,6,4,1,Deep Loss (<-50)
6872,Paid Search,-6.089999999999996,292.44,5,1,1,Loss (-50–0)
6873,Organic,101.44,765.97,10,24,0,Healthy (50–150)
6874,Referral,6.969999999999999,372.73,5,8,1,Low (0–50)
6875,Paid Search,-32.13,313.08,4,6,0,Loss (-50–0)
6876,Organic,251.38,4468.2,52,16,0,High (>150)
6877,Organic,30.869999999999994,526.78,6,3,1,Low (0–50)
6878,Organic,112.35,928.4300000000001,13,6,1,Healthy (50–150)
6879,Organic,11.619999999999997,647.5799999999999,9,6,0,Low (0–50)
6880,Organic,44.33,825.88,10,24,0,Low (0–50)
6881,Paid Search,-0.790000000000004,713.68,12,1,1,Loss (-50–0)
6882,Paid Search,89.99000000000001,561.3299999999999,7,8,1,Healthy (50–150)
6883,Organic,-217.03,952.7,13,6,1,Deep Loss (<-50)
6884,Paid Search,18.389999999999997,639.66,10,11,0,Low (0–50)
6885,Organic,43.470000000000006,697.4100000000001,10,15,0,Low (0–50)
6886,Organic,-31.39999999999999,954.6800000000001,11,1,1,Loss (-50–0)
6887,Paid Search,158.94,838.4,8,1,1,High (>150)
6888,Organic,63.77,534.85,7,1,1,Healthy (50–150)
6889,Organic,49.339999999999996,253.0,4,4,1,Low (0–50)
6890,Paid Search,51.64,197.01,2,14,0,Healthy (50–150)
6891,Organic,-20.240000000000002,802.0699999999999,8,1,1,Loss (-50–0)
6892,Social,-48.64000000000001,774.82,8,4,0,Loss (-50–0)
6893,Paid Search,37.54,1109.08,12,13,0,Low (0–50)
6894,Organic,38.480000000000004,653.26,5,22,0,Low (0–50)
6895,Paid Search,46.10000000000001,938.61,9,6,1,Low (0–50)
6896,Paid Search,6.16,483.19,5,11,0,Low (0–50)
6897,Paid Search,-83.64000000000001,4083.16,55,2,1,Deep Loss (<-50)
6898,Referral,45.71000000000001,660.87,9,2,1,Low (0–50)
6899,Paid Search,-117.52000000000001,289.63,6,1,1,Deep Loss (<-50)
6900,Paid Search,-79.25,0.0,1,4,1,Deep Loss (<-50)
6901,Organic,68.19,797.84,10,4,1,Healthy (50–150)
6902,Paid Search,-67.69,542.58,7,2,1,Deep Loss (<-50)
6903,Paid Search,-147.12,513.58,9,1,1,Deep Loss (<-50)
6904,Paid Search,-195.96,406.28999999999996,8,1,1,Deep Loss (<-50)
6905,Paid Search,95.25,433.84,5,1,1,Healthy (50–150)
6906,Organic,13.59,659.97,8,24,0,Low (0–50)
6907,Paid Search,44.96,671.8399999999999,6,19,0,Low (0–50)
6908,Paid Search,-45.660000000000004,1153.7,15,1,1,Loss (-50–0)
6909,Referral,-35.32,459.04999999999995,7,1,1,Loss (-50–0)
6910,Referral,-46.16,284.89,6,21,0,Loss (-50–0)
6911,Referral,102.24,1019.8199999999999,10,1,1,Healthy (50–150)
6912,Referral,-124.7,677.76,7,24,0,Deep Loss (<-50)
6913,Organic,60.70000000000001,737.07,8,3,1,Healthy (50–150)
6914,Organic,113.09,776.67,10,6,1,Healthy (50–150)
6915,Organic,26.470000000000002,516.29,7,12,1,Low (0–50)
6916,Referral,-113.14999999999999,235.55,4,2,1,Deep Loss (<-50)
6917,Organic,-11.560000000000002,535.58,7,1,1,Loss (-50–0)
6918,Paid Search,-247.38,879.98,10,10,0,Deep Loss (<-50)
6919,Referral,-107.54,535.18,9,24,0,Deep Loss (<-50)
6920,Referral,-11.38,743.54,12,10,1,Loss (-50–0)
6921,Referral,-85.47999999999999,3406.99,37,16,0,Deep Loss (<-50)
6922,Paid Search,-56.71,167.48000000000002,4,17,1,Deep Loss (<-50)
6923,Paid Search,21.219999999999995,537.78,9,1,1,Low (0–50)
6924,Paid Search,-8.18,604.8,9,2,1,Loss (-50–0)
6925,Organic,102.95,962.01,10,1,1,Healthy (50–150)
6926,Paid Search,-83.91000000000001,450.17,5,1,1,Deep Loss (<-50)
6927,Paid Search,50.849999999999994,1092.29,12,8,1,Healthy (50–150)
6928,Paid Search,-10.040000000000001,633.96,8,1,1,Loss (-50–0)
6929,Paid Search,-158.48000000000002,662.1600000000001,10,1,1,Deep Loss (<-50)
6930,Organic,3.8399999999999963,859.3199999999999,8,3,1,Low (0–50)
6931,Referral,19.56,573.6,8,1,1,Low (0–50)
6932,Paid Search,118.68,492.95,5,1,1,Healthy (50–150)
6933,Organic,-25.63,439.11,6,1,1,Loss (-50–0)
6934,Paid Search,144.78,874.96,11,12,1,Healthy (50–150)
6935,Paid Search,-9.77,178.67000000000002,3,9,0,Loss (-50–0)
6936,Organic,68.08,569.9,8,16,0,Healthy (50–150)
6937,Organic,-3.9899999999999984,617.59,8,17,0,Loss (-50–0)
6938,Referral,-26.039999999999992,398.28999999999996,6,24,0,Loss (-50–0)
6939,Organic,35.01000000000001,1137.78,16,1,1,Low (0–50)
6940,Referral,24.65,305.55,3,22,0,Low (0–50)
6941,Paid Search,-49.35,372.03,4,4,0,Loss (-50–0)
6942,Paid Search,43.330000000000005,1391.53,15,1,1,Low (0–50)
6943,Paid Search,50.79,1153.57,13,6,0,Healthy (50–150)
6944,Referral,52.040000000000006,645.3199999999999,10,3,1,Healthy (50–150)
6945,Paid Search,-26.67,483.15999999999997,6,1,1,Loss (-50–0)
6946,Paid Search,-61.78,223.32,5,1,1,Deep Loss (<-50)
6947,Organic,34.88,344.58,5,4,1,Low (0–50)
6948,Paid Search,113.5,747.31,7,11,1,Healthy (50–150)
6949,Paid Search,-44.04999999999999,1250.59,14,1,1,Loss (-50–0)
6950,Paid Search,198.23,1017.16,10,8,1,High (>150)
6951,Paid Search,-62.64,600.62,7,1,1,Deep Loss (<-50)
6952,Organic,-339.29999999999995,582.81,8,4,1,Deep Loss (<-50)
6953,Organic,-86.97,495.65999999999997,9,1,1,Deep Loss (<-50)
6954,Paid Search,28.96999999999999,677.3199999999999,8,12,1,Low (0–50)
6955,Paid Search,-334.27,3116.2599999999998,40,19,0,Deep Loss (<-50)
6956,Referral,172.2,1020.34,11,3,1,High (>150)
6957,Organic,-70.56,315.17,5,24,0,Deep Loss (<-50)
6958,Organic,74.07000000000001,766.14,9,12,0,Healthy (50–150)
6959,Organic,-44.86,455.72,7,1,1,Loss (-50–0)
6960,Paid Search,99.64,779.47,7,4,0,Healthy (50–150)
6961,Social,-27.439999999999998,576.37,9,13,0,Loss (-50–0)
6962,Organic,-2.129999999999999,338.15999999999997,6,6,1,Loss (-50–0)
6963,Paid Search,-36.67999999999999,740.27,7,4,0,Loss (-50–0)
6964,Paid Search,97.54,1187.5900000000001,13,3,1,Healthy (50–150)
6965,Paid Search,-134.41,658.1700000000001,11,3,1,Deep Loss (<-50)
6966,Paid Search,115.77,674.56,8,1,1,Healthy (50–150)
6967,Social,-21.810000000000006,768.3,10,6,0,Loss (-50–0)
6968,Referral,-51.42,762.91,10,13,0,Deep Loss (<-50)
6969,Paid Search,2.4099999999999966,219.07,3,9,0,Low (0–50)
6970,Paid Search,-109.82,382.7,5,5,1,Deep Loss (<-50)
6971,Referral,100.25999999999999,496.26,5,3,1,Healthy (50–150)
6972,Paid Search,-53.07,192.19,4,1,1,Deep Loss (<-50)
6973,Organic,-95.41999999999999,429.53,7,19,1,Deep Loss (<-50)
6974,Organic,18.76,639.11,8,4,1,Low (0–50)
6975,Organic,-27.070000000000004,1025.3899999999999,11,7,1,Loss (-50–0)
6976,Organic,-53.14000000000001,412.40999999999997,7,1,1,Deep Loss (<-50)
6977,Organic,-166.96999999999997,3308.73,41,1,1,Deep Loss (<-50)
6978,Social,-137.79000000000002,419.42,6,1,1,Deep Loss (<-50)
6979,Paid Search,45.33,670.98,7,9,0,Low (0–50)
6980,Referral,-16.32,306.61,4,10,1,Loss (-50–0)
6981,Paid Search,-147.20999999999998,3407.77,41,5,1,Deep Loss (<-50)
6982,Paid Search,-29.82,928.61,12,16,0,Loss (-50–0)
