customer_id,signup_date,acquisition_channel,region
4210,2023-10-10,Organic,West
4211,2023-12-02,Paid Search,East
4212,2024-01-25,Paid Search,North
4213,2024-06-08,Paid Search,South
4214,2023-08-28,Organic,East
4215,2024-04-27,Paid Search,North
4216,2024-10-20,Referral,East
4217,2024-12-16,Referral,South
4218,2024-08-14,Paid Search,East
4219,2024-07-08,Organic,East
4220,2024-04-02,Paid Search,South
4221,2023-03-30,Paid Search,East
4222,2024-10-21,Organic,North
4223,2023-04-05,Organic,East
4224,2024-03-27,Organic,West
4225,2024-03-03,Paid Search,North
4226,2023-05-31,Paid Search,East
4227,2024-05-28,Paid Search,West
4228,2024-01-11,Organic,West
4229,2023-01-22,Organic,West
4230,2023-11-09,Organic,East
4231,2024-06-02,Paid Search,South
4232,2023-07-25,Paid Search,West
4233,2024-01-10,Paid Search,South
4234,2024-03-26,Paid Search,North
4235,2024-09-17,Paid Search,South
4236,2024-08-17,Referral,South
4237,2023-06-28,Referral,South
4238,2023-07-29,Organic,South
4239,2024-05-14,Organic,South
4240,2024-04-08,Paid Search,North
4241,2023-05-04,Referral,North
4242,2023-04-23,Paid Search,South
4243,2023-01-12,Social,South
4244,2023-05-06,Organic,West
4245,2024-07-18,Paid Search,North
4246,2023-11-27,Social,East
4247,2023-10-10,Paid Search,North
4248,2023-05-20,Organic,East
4249,2024-02-05,Organic,West
4250,2023-04-07,Paid Search,South
4251,2024-05-31,Paid Search,West
4252,2024-07-22,Organic,South
4253,2023-03-10,Organic,North
4254,2023-04-28,Paid Search,South
4255,2023-02-28,Social,East
4256,2023-02-02,Paid Search,East
4257,2023-11-14,Paid Search,West
4258,2023-02-19,Paid Search,North
4259,2024-05-03,Paid Search,East
4260,2023-01-19,Paid Search,West
4261,2024-12-26,Social,North
4262,2023-07-16,Paid Search,North
4263,2024-03-25,Paid Search,West
4264,2024-07-12,Paid Search,East
4265,2024-11-09,Organic,East
4266,2024-03-27,Referral,West
4267,2023-10-16,Paid Search,East
4268,2023-05-21,Paid Search,West
4269,2023-03-25,Paid Search,East
4270,2024-11-24,Paid Search,East
4271,2024-01-26,Paid Search,West
4272,2024-08-13,Paid Search,West
4273,2023-08-03,Paid Search,East
4274,2024-06-09,Organic,West
4275,2023-08-03,Paid Search,East
4276,2024-02-07,Social,South
4277,2023-05-08,Social,North
4278,2024-04-21,Organic,North
4279,2024-02-08,Paid Search,East
4280,2023-01-29,Paid Search,North
4281,2023-12-04,Paid Search,East
4282,2024-12-14,Organic,West
4283,2023-12-27,Organic,South
4284,2024-07-22,Referral,North
4285,2024-01-27,Social,North
4286,2023-08-06,Paid Search,West
4287,2024-07-27,Organic,South
4288,2024-10-30,Paid Search,South
4289,2023-07-21,Paid Search,South
4290,2023-01-17,Paid Search,West
4291,2023-11-18,Paid Search,North
4292,2024-06-01,Referral,North
4293,2024-07-23,Paid Search,South
4294,2023-11-21,Organic,West
4295,2024-02-16,Organic,West
4296,2023-11-14,Organic,West
4297,2024-11-11,Paid Search,South
4298,2023-03-23,Referral,West
4299,2024-04-18,Organic,South
4300,2024-04-12,Paid Search,South
4301,2024-02-29,Paid Search,South
4302,2024-12-31,Organic,East
4303,2024-11-19,Referral,South
4304,2023-07-23,Organic,West
4305,2024-08-05,Referral,East
4306,2024-01-22,Organic,North
4307,2023-04-08,Paid Search,North
4308,2023-12-11,Paid Search,West
4309,2023-07-27,Paid Search,West
4310,2024-05-28,Organic,West
4311,2024-09-27,Referral,West
4312,2024-08-08,Paid Search,East
4313,2023-06-15,Organic,West
4314,2023-01-22,Paid Search,South
4315,2023-06-03,Paid Search,North
4316,2024-03-14,Paid Search,West
4317,2023-10-22,Paid Search,South
4318,2023-08-07,Paid Search,West
4319,2024-10-30,Paid Search,South
4320,2024-05-09,Paid Search,East
4321,2023-08-18,Paid Search,North
4322,2023-01-20,Organic,North
4323,2024-07-06,Paid Search,East
4324,2023-05-28,Social,South
4325,2023-04-18,Paid Search,West
4326,2024-02-07,Paid Search,South
4327,2024-08-18,Paid Search,North
4328,2024-04-27,Paid Search,East
4329,2024-01-02,Referral,East
4330,2024-02-18,Paid Search,South
4331,2023-11-05,Social,South
4332,2023-05-14,Referral,East
4333,2024-12-19,Organic,North
4334,2023-10-10,Organic,West
4335,2023-03-14,Organic,West
4336,2024-04-25,Paid Search,South
4337,2023-12-18,Organic,East
4338,2024-07-13,Paid Search,East
4339,2023-11-22,Paid Search,East
4340,2024-03-18,Organic,North
4341,2023-04-10,Organic,South
4342,2023-02-28,Referral,South
4343,2024-05-22,Paid Search,South
4344,2023-09-15,Referral,North
4345,2024-02-17,Paid Search,South
4346,2024-03-27,Paid Search,West
4347,2023-03-06,Paid Search,South
4348,2024-08-17,Paid Search,South
4349,2023-06-03,Paid Search,South
4350,2023-09-23,Organic,North
4351,2023-03-20,Referral,West
4352,2023-11-11,Paid Search,West
4353,2024-10-23,Organic,East
4354,2024-07-13,Referral,East
4355,2023-09-05,Organic,West
4356,2024-09-01,Organic,South
4357,2024-02-18,Paid Search,South
4358,2023-01-25,Referral,South
4359,2023-10-11,Organic,North
4360,2024-03-24,Paid Search,South
4361,2023-10-28,Paid Search,North
4362,2023-03-09,Referral,West
4363,2023-01-07,Paid Search,South
4364,2023-05-17,Social,South
4365,2023-06-13,Paid Search,East
4366,2023-03-24,Referral,West
4367,2024-10-11,Paid Search,South
4368,2024-02-24,Organic,North
4369,2023-03-14,Referral,West
4370,2023-08-25,Paid Search,East
4371,2023-02-15,Organic,West
4372,2024-09-09,Paid Search,North
4373,2023-09-19,Paid Search,East
4374,2023-06-25,Paid Search,North
4375,2023-06-15,Organic,West
4376,2024-10-18,Paid Search,East
4377,2024-01-05,Paid Search,North
4378,2023-02-23,Paid Search,West
4379,2024-11-20,Organic,North
4380,2024-02-23,Organic,South
4381,2024-05-21,Paid Search,West
4382,2023-12-07,Paid Search,East
4383,2023-05-07,Social,East
4384,2024-02-13,Paid Search,South
4385,2024-01-02,Referral,North
4386,2023-09-28,Referral,North
4387,2024-10-05,Referral,East
4388,2024-08-27,Paid Search,North
4389,2024-01-14,Referral,West
4390,2023-03-14,Referral,West
4391,2023-09-05,Organic,East
4392,2023-02-12,Paid Search,West
4393,2024-01-12,Paid Search,East
4394,2023-02-10,Paid Search,North
4395,2023-06-19,Organic,North
4396,2023-07-31,Organic,North
4397,2024-05-07,Paid Search,South
4398,2024-11-10,Organic,East
4399,2023-02-08,Paid Search,West
4400,2024-01-04,Organic,North
4401,2023-05-31,Social,South
4402,2023-04-21,Paid Search,West
4403,2024-04-24,Paid Search,West
4404,2024-03-11,Paid Search,West
4405,2023-02-16,Organic,North
4406,2024-07-28,Organic,West
4407,2024-01-01,Social,East
4408,2023-03-10,Paid Search,South
4409,2023-10-26,Social,West
4410,2023-10-23,Paid Search,West
4411,2023-07-22,Organic,East
4412,2023-03-02,Paid Search,West
4413,2023-11-10,Referral,North
4414,2023-06-10,Organic,North
4415,2023-11-27,Organic,North
4416,2024-06-11,Referral,West
4417,2023-12-04,Paid Search,South
4418,2024-08-28,Paid Search,South
4419,2023-10-31,Referral,West
4420,2024-05-17,Paid Search,South
4421,2024-10-11,Paid Search,South
4422,2023-12-04,Organic,West
4423,2024-07-03,Organic,North
4424,2024-09-30,Paid Search,West
4425,2023-10-02,Paid Search,North
4426,2023-06-13,Paid Search,North
4427,2024-03-18,Paid Search,South
4428,2023-11-15,Referral,South
4429,2024-08-11,Social,North
4430,2024-05-18,Organic,North
4431,2024-11-16,Paid Search,South
4432,2024-01-22,Social,East
4433,2024-08-25,Organic,North
4434,2024-11-21,Paid Search,North
4435,2024-05-08,Social,North
4436,2024-05-04,Referral,South
4437,2024-12-21,Organic,West
4438,2023-03-14,Organic,North
4439,2024-05-23,Paid Search,North
4440,2024-01-25,Paid Search,North
4441,2024-09-10,Organic,West
4442,2023-10-22,Paid Search,West
4443,2024-01-04,Paid Search,North
4444,2024-11-24,Referral,North
4445,2024-07-02,Referral,East
4446,2024-10-10,Organic,West
4447,2024-07-21,Referral,East
4448,2023-07-06,Referral,North
4449,2024-03-20,Organic,North
4450,2024-07-23,Paid Search,North
4451,2023-12-29,Paid Search,North
4452,2023-05-03,Paid Search,South
4453,2023-07-07,Paid Search,South
4454,2024-11-10,Paid Search,South
4455,2024-02-24,Paid Search,East
4456,2024-09-17,Organic,West
4457,2023-09-09,Social,North
4458,2024-09-10,Paid Search,West
4459,2024-07-02,Organic,South
4460,2023-12-01,Organic,North
4461,2023-04-02,Paid Search,North
4462,2024-06-13,Social,East
4463,2023-03-04,Organic,West
4464,2024-10-23,Paid Search,East
4465,2024-05-26,Referral,South
4466,2023-05-19,Paid Search,West
4467,2024-11-28,Organic,South
4468,2023-07-04,Paid Search,East
4469,2023-07-24,Referral,East
4470,2023-08-02,Paid Search,North
4471,2023-09-13,Organic,West
4472,2023-05-15,Paid Search,West
4473,2024-07-26,Organic,North
4474,2023-03-29,Referral,West
4475,2023-07-26,Organic,South
4476,2023-05-09,Organic,South
4477,2023-01-03,Organic,East
4478,2023-05-01,Referral,South
4479,2024-01-20,Organic,West
4480,2024-09-05,Referral,North
4481,2023-02-07,Referral,East
4482,2023-12-07,Paid Search,North
4483,2024-10-06,Paid Search,East
4484,2024-12-14,Paid Search,East
4485,2023-01-21,Referral,North
4486,2023-08-30,Paid Search,South
4487,2024-03-30,Organic,South
4488,2024-09-12,Referral,South
4489,2023-10-30,Paid Search,South
4490,2024-08-18,Organic,North
4491,2024-08-17,Paid Search,West
4492,2023-03-10,Paid Search,East
4493,2023-05-09,Referral,North
4494,2023-07-15,Paid Search,South
4495,2023-05-20,Paid Search,South
4496,2024-03-19,Referral,North
4497,2023-10-10,Paid Search,East
4498,2023-11-08,Social,North
4499,2024-06-18,Social,North
4500,2024-10-26,Paid Search,West
4501,2023-10-04,Paid Search,North
4502,2023-03-02,Organic,West
4503,2023-11-15,Organic,East
4504,2023-02-21,Paid Search,North
4505,2023-06-02,Organic,North
4506,2023-11-07,Paid Search,South
4507,2024-06-27,Referral,North
4508,2024-07-20,Paid Search,South
4509,2024-01-24,Paid Search,South
4510,2024-07-01,Paid Search,South
4511,2024-09-13,Social,East
4512,2023-06-26,Organic,West
4513,2023-12-28,Referral,South
4514,2023-11-10,Paid Search,North
4515,2023-04-07,Paid Search,North
4516,2023-08-01,Paid Search,South
4517,2023-05-17,Organic,South
4518,2023-01-06,Organic,North
4519,2023-04-19,Organic,South
4520,2024-06-30,Paid Search,West
4521,2023-02-08,Social,West
4522,2024-10-23,Paid Search,East
4523,2024-02-29,Social,South
4524,2024-09-21,Paid Search,East
4525,2023-09-18,Organic,East
4526,2024-03-01,Paid Search,East
4527,2023-03-28,Paid Search,South
4528,2024-04-09,Organic,East
4529,2023-03-17,Paid Search,West
4530,2024-04-15,Paid Search,East
4531,2024-02-18,Organic,West
4532,2024-12-26,Organic,West
4533,2024-04-01,Referral,South
4534,2023-10-12,Paid Search,East
4535,2023-08-27,Organic,South
4536,2024-11-07,Organic,West
4537,2024-08-21,Paid Search,North
4538,2024-10-14,Organic,East
4539,2024-11-02,Paid Search,South
4540,2024-07-11,Paid Search,North
4541,2024-01-07,Paid Search,East
4542,2024-05-09,Paid Search,East
4543,2024-09-15,Organic,South
4544,2023-02-14,Organic,North
4545,2024-02-05,Social,South
4546,2023-09-04,Organic,East
4547,2024-09-07,Paid Search,East
4548,2024-08-19,Referral,West
4549,2024-03-25,Referral,East
4550,2024-04-29,Paid Search,East
4551,2024-10-07,Organic,North
4552,2024-09-11,Social,North
4553,2023-01-18,Organic,West
4554,2024-08-28,Social,West
4555,2024-10-23,Paid Search,West
4556,2023-10-16,Paid Search,South
4557,2024-02-18,Paid Search,South
4558,2024-12-21,Organic,West
4559,2024-09-29,Referral,South
4560,2023-08-23,Social,East
4561,2024-02-20,Paid Search,West
4562,2024-05-13,Paid Search,West
4563,2024-09-25,Referral,South
4564,2024-10-11,Organic,North
4565,2023-04-25,Paid Search,West
4566,2024-11-04,Organic,South
4567,2024-12-13,Organic,South
4568,2023-08-22,Referral,North
4569,2024-06-23,Organic,West
4570,2023-01-11,Paid Search,North
4571,2023-07-25,Social,East
4572,2024-11-09,Organic,North
4573,2023-09-04,Paid Search,North
4574,2024-07-12,Paid Search,South
4575,2023-05-07,Organic,North
4576,2023-05-27,Paid Search,East
4577,2023-04-28,Paid Search,South
4578,2024-01-17,Organic,East
4579,2024-02-16,Paid Search,North
4580,2024-10-25,Organic,East
4581,2024-08-06,Paid Search,East
4582,2023-12-29,Organic,North
4583,2024-05-23,Paid Search,North
4584,2023-05-17,Paid Search,South
4585,2023-06-24,Paid Search,South
4586,2023-10-16,Social,West
4587,2024-04-25,Referral,South
4588,2023-01-19,Paid Search,North
4589,2023-07-14,Referral,East
4590,2023-11-26,Organic,East
4591,2023-06-24,Social,South
4592,2024-03-24,Paid Search,South
4593,2023-12-20,Organic,North
4594,2024-05-13,Paid Search,East
4595,2023-05-21,Paid Search,West
4596,2023-04-03,Social,West
4597,2023-08-27,Organic,South
4598,2023-07-24,Paid Search,West
4599,2024-07-13,Paid Search,North
4600,2024-03-08,Organic,West
4601,2023-09-02,Organic,South
4602,2023-11-13,Paid Search,North
4603,2023-10-22,Social,East
4604,2024-10-01,Paid Search,North
4605,2023-10-09,Paid Search,South
4606,2023-01-17,Social,South
4607,2023-03-12,Paid Search,West
4608,2023-09-26,Paid Search,West
4609,2023-11-21,Organic,East
4610,2023-11-01,Referral,East
4611,2024-03-26,Paid Search,South
4612,2023-01-07,Social,South
4613,2023-11-10,Referral,South
4614,2023-04-13,Paid Search,East
4615,2023-07-12,Organic,South
4616,2024-07-27,Paid Search,East
4617,2024-06-12,Paid Search,South
4618,2023-06-20,Referral,North
4619,2024-06-20,Social,North
4620,2023-09-08,Paid Search,South
4621,2024-01-22,Paid Search,North
4622,2023-07-26,Organic,East
4623,2024-06-24,Paid Search,West
4624,2024-09-20,Paid Search,North
4625,2024-02-20,Paid Search,West
4626,2024-01-15,Organic,North
4627,2023-05-24,Paid Search,East
4628,2023-01-25,Paid Search,North
4629,2024-10-29,Referral,North
4630,2023-03-14,Referral,South
4631,2024-09-23,Organic,West
4632,2023-04-03,Paid Search,West
4633,2024-05-19,Organic,East
4634,2024-08-20,Paid Search,East
4635,2023-12-02,Paid Search,West
4636,2024-02-29,Organic,South
4637,2024-05-13,Paid Search,South
4638,2023-12-30,Paid Search,West
4639,2024-09-21,Paid Search,North
4640,2023-07-18,Paid Search,West
4641,2024-12-18,Paid Search,North
4642,2024-02-17,Social,West
4643,2023-12-05,Paid Search,North
4644,2024-10-20,Paid Search,South
4645,2024-03-04,Paid Search,West
4646,2023-05-19,Social,East
4647,2024-11-23,Organic,North
4648,2024-06-25,Paid Search,South
4649,2023-02-26,Referral,East
4650,2023-08-20,Paid Search,South
4651,2024-10-19,Paid Search,North
4652,2024-03-10,Paid Search,West
4653,2024-01-19,Paid Search,South
4654,2024-07-13,Paid Search,West
4655,2023-07-13,Organic,West
4656,2024-10-09,Paid Search,South
4657,2024-06-17,Organic,South
4658,2024-06-01,Paid Search,South
4659,2024-12-16,Paid Search,West
4660,2023-07-04,Paid Search,East
4661,2023-10-19,Social,North
4662,2023-12-01,Paid Search,East
4663,2023-04-26,Organic,West
4664,2023-02-18,Paid Search,South
4665,2024-11-15,Paid Search,South
4666,2023-03-23,Paid Search,North
4667,2023-11-29,Paid Search,North
4668,2024-07-10,Paid Search,East
4669,2023-12-01,Paid Search,East
4670,2024-06-15,Referral,North
4671,2023-08-09,Paid Search,West
4672,2024-09-26,Organic,East
4673,2023-11-19,Paid Search,South
4674,2023-01-03,Organic,South
4675,2024-11-24,Organic,West
4676,2023-07-25,Paid Search,North
4677,2023-02-09,Paid Search,East
4678,2023-02-28,Organic,South
4679,2024-07-27,Referral,North
4680,2024-10-05,Paid Search,East
4681,2024-05-21,Paid Search,West
4682,2024-07-25,Referral,South
4683,2023-05-02,Paid Search,West
4684,2024-04-23,Organic,West
4685,2024-09-10,Paid Search,West
4686,2023-04-06,Paid Search,East
4687,2024-02-18,Organic,West
4688,2023-08-23,Organic,East
4689,2023-03-03,Paid Search,East
4690,2023-09-13,Organic,West
4691,2024-07-14,Referral,West
4692,2023-12-14,Organic,North
4693,2024-11-01,Paid Search,South
4694,2023-05-04,Organic,North
4695,2024-04-26,Organic,South
4696,2023-11-13,Referral,South
4697,2024-05-18,Organic,North
4698,2024-12-19,Paid Search,North
4699,2023-02-17,Organic,South
4700,2024-02-13,Organic,South
4701,2023-05-16,Paid Search,South
4702,2023-07-20,Paid Search,East
4703,2023-09-07,Paid Search,South
4704,2023-11-10,Organic,West
4705,2024-01-03,Paid Search,West
4706,2024-03-04,Organic,West
4707,2024-04-24,Social,North
4708,2023-11-10,Referral,North
4709,2024-05-14,Social,North
4710,2024-12-21,Social,South
4711,2023-12-21,Paid Search,West
4712,2024-04-29,Organic,South
4713,2023-07-30,Paid Search,East
4714,2024-12-04,Referral,East
4715,2023-02-13,Paid Search,North
4716,2024-06-24,Social,East
4717,2024-07-24,Organic,West
4718,2024-08-05,Referral,East
4719,2023-04-02,Paid Search,North
4720,2023-09-22,Paid Search,South
4721,2023-08-08,Referral,East
4722,2024-03-17,Paid Search,West
4723,2024-02-05,Referral,West
4724,2024-02-04,Paid Search,West
4725,2024-12-27,Organic,South
4726,2024-07-29,Paid Search,West
4727,2024-05-04,Organic,North
4728,2024-04-29,Organic,North
4729,2024-04-14,Paid Search,West
4730,2024-07-27,Paid Search,East
4731,2024-11-12,Paid Search,West
4732,2024-03-20,Organic,North
4733,2023-09-26,Organic,North
4734,2023-09-24,Organic,North
4735,2023-02-23,Organic,East
4736,2024-06-11,Paid Search,East
4737,2024-06-03,Paid Search,East
4738,2024-09-07,Paid Search,North
4739,2023-02-28,Paid Search,South
4740,2023-02-09,Social,West
4741,2023-08-25,Referral,West
4742,2024-01-21,Paid Search,North
4743,2024-08-28,Organic,East
4744,2024-12-16,Referral,South
4745,2024-10-11,Paid Search,South
4746,2023-10-27,Paid Search,East
4747,2024-01-30,Paid Search,West
4748,2023-07-26,Organic,West
4749,2023-12-02,Social,South
4750,2024-08-15,Organic,South
4751,2024-12-30,Paid Search,East
4752,2024-05-28,Paid Search,West
4753,2023-06-27,Referral,South
4754,2024-01-31,Referral,West
4755,2024-01-06,Organic,South
4756,2024-10-19,Organic,East
4757,2023-11-14,Paid Search,West
4758,2024-01-04,Referral,South
4759,2024-01-19,Referral,South
4760,2023-03-03,Paid Search,South
4761,2024-05-19,Organic,South
4762,2023-08-27,Paid Search,East
4763,2023-07-14,Paid Search,West
4764,2024-11-08,Paid Search,West
4765,2023-08-10,Paid Search,North
4766,2023-03-02,Paid Search,West
4767,2023-05-09,Paid Search,North
4768,2024-11-15,Organic,South
4769,2023-06-05,Organic,East
4770,2024-01-13,Paid Search,East
4771,2024-09-13,Paid Search,South
4772,2024-08-08,Organic,North
4773,2024-03-12,Paid Search,South
4774,2023-07-26,Paid Search,East
4775,2024-01-23,Referral,East
4776,2024-04-24,Organic,West
4777,2023-12-06,Referral,North
4778,2023-12-06,Organic,West
4779,2023-07-23,Paid Search,East
4780,2023-06-10,Organic,East
4781,2024-06-23,Paid Search,West
4782,2024-01-27,Paid Search,West
4783,2024-11-07,Paid Search,East
4784,2024-07-28,Referral,West
4785,2024-06-17,Paid Search,West
4786,2023-03-11,Social,North
4787,2024-02-09,Referral,East
4788,2024-08-30,Organic,South
4789,2024-11-05,Organic,North
4790,2024-08-13,Organic,South
4791,2024-05-31,Referral,West
4792,2023-04-30,Paid Search,West
4793,2024-11-20,Referral,South
4794,2024-11-18,Organic,West
4795,2023-08-05,Social,West
4796,2023-02-25,Organic,North
4797,2024-01-01,Organic,South
4798,2024-11-29,Referral,North
4799,2024-05-18,Referral,South
4800,2024-03-30,Organic,North
4801,2023-04-14,Paid Search,East
4802,2023-03-18,Organic,East
4803,2023-08-18,Social,South
4804,2023-09-15,Referral,East
4805,2023-09-21,Referral,North
4806,2023-11-27,Paid Search,South
4807,2023-07-01,Organic,East
4808,2024-07-03,Organic,East
4809,2024-11-18,Referral,South
4810,2023-01-27,Paid Search,East
4811,2023-10-03,Referral,East
4812,2024-10-13,Organic,South
4813,2023-10-26,Paid Search,East
4814,2023-04-01,Paid Search,East
4815,2024-04-24,Paid Search,East
4816,2024-07-26,Organic,East
4817,2024-04-02,Paid Search,West
4818,2024-03-26,Paid Search,South
4819,2023-12-31,Referral,West
4820,2024-11-05,Paid Search,West
4821,2023-12-17,Paid Search,North
4822,2024-10-16,Organic,West
4823,2024-02-04,Organic,West
4824,2023-09-10,Referral,North
4825,2024-04-03,Paid Search,East
4826,2024-11-29,Referral,East
4827,2024-05-13,Organic,West
4828,2024-05-22,Paid Search,North
4829,2023-10-31,Paid Search,East
4830,2024-05-15,Paid Search,North
4831,2024-08-20,Paid Search,South
4832,2023-06-15,Organic,South
4833,2024-02-19,Organic,South
4834,2024-04-06,Paid Search,South
4835,2023-04-24,Paid Search,West
4836,2024-03-08,Paid Search,South
4837,2023-12-22,Organic,South
4838,2024-11-25,Paid Search,North
4839,2023-07-26,Organic,East
4840,2023-08-23,Paid Search,North
4841,2024-03-17,Organic,West
4842,2023-12-21,Referral,South
4843,2024-05-29,Paid Search,East
4844,2023-07-27,Organic,East
4845,2024-12-09,Social,South
4846,2023-05-05,Paid Search,South
4847,2023-05-18,Organic,West
4848,2023-12-05,Paid Search,West
4849,2024-06-20,Organic,South
4850,2023-03-09,Paid Search,South
4851,2024-07-26,Social,South
4852,2024-06-24,Organic,South
4853,2024-01-18,Referral,East
4854,2023-01-19,Organic,West
4855,2024-11-13,Organic,South
4856,2024-03-25,Paid Search,South
4857,2023-03-15,Referral,East
4858,2024-07-26,Social,North
4859,2024-10-26,Organic,South
4860,2023-10-03,Social,East
4861,2023-02-17,Organic,East
4862,2023-07-30,Organic,North
4863,2024-10-12,Organic,West
4864,2024-09-13,Paid Search,West
4865,2024-11-25,Paid Search,West
4866,2024-06-23,Paid Search,South
4867,2024-12-09,Organic,West
4868,2023-07-10,Paid Search,South
4869,2023-11-11,Paid Search,South
4870,2024-07-16,Social,East
4871,2024-10-22,Paid Search,West
4872,2024-07-15,Organic,West
4873,2023-04-23,Paid Search,West
4874,2023-06-19,Paid Search,South
4875,2024-04-12,Referral,South
4876,2024-11-08,Organic,West
4877,2023-01-14,Referral,South
4878,2024-12-15,Paid Search,South
4879,2023-10-15,Organic,North
4880,2023-07-08,Paid Search,North
4881,2023-06-04,Paid Search,West
4882,2024-07-20,Paid Search,West
4883,2024-11-24,Paid Search,North
4884,2024-12-22,Paid Search,South
4885,2024-04-15,Paid Search,South
4886,2023-03-16,Social,East
4887,2023-10-04,Paid Search,West
4888,2024-10-06,Paid Search,West
4889,2023-12-09,Paid Search,West
4890,2024-02-29,Organic,East
4891,2024-07-24,Paid Search,East
4892,2024-05-25,Referral,South
4893,2023-07-01,Social,North
4894,2024-04-02,Paid Search,North
4895,2023-03-05,Organic,North
4896,2023-09-17,Paid Search,South
4897,2023-07-12,Organic,North
4898,2024-10-16,Paid Search,East
4899,2024-09-07,Paid Search,East
4900,2024-02-10,Paid Search,West
4901,2024-12-26,Organic,North
4902,2024-12-21,Paid Search,East
4903,2023-04-03,Paid Search,West
4904,2024-03-05,Organic,North
4905,2024-10-15,Organic,North
4906,2024-03-09,Referral,East
4907,2024-02-08,Paid Search,West
4908,2024-03-09,Referral,West
4909,2023-04-22,Organic,East
4910,2024-01-10,Paid Search,East
4911,2023-02-28,Organic,East
4912,2023-02-12,Paid Search,North
4913,2023-07-26,Social,East
4914,2023-10-23,Paid Search,East
4915,2023-04-28,Organic,South
4916,2024-06-15,Paid Search,East
4917,2023-08-10,Social,East
4918,2023-06-15,Paid Search,North
4919,2024-10-04,Social,West
4920,2023-06-05,Social,North
4921,2023-07-03,Paid Search,South
4922,2023-03-31,Referral,East
4923,2023-04-04,Social,East
4924,2023-01-13,Paid Search,East
4925,2024-03-13,Paid Search,East
4926,2024-06-21,Organic,East
4927,2024-08-09,Paid Search,East
4928,2023-05-30,Paid Search,South
4929,2024-10-21,Paid Search,East
4930,2023-01-08,Paid Search,East
4931,2023-01-29,Paid Search,East
4932,2023-10-23,Paid Search,South
4933,2024-12-21,Referral,East
4934,2024-10-01,Organic,South
4935,2023-12-06,Paid Search,North
4936,2024-09-19,Organic,East
4937,2024-03-14,Organic,West
4938,2023-05-24,Social,South
4939,2024-06-02,Paid Search,North
4940,2023-02-14,Paid Search,South
4941,2023-08-27,Social,South
4942,2023-06-04,Social,North
4943,2023-06-30,Organic,East
4944,2023-08-03,Referral,East
4945,2023-03-29,Paid Search,South
4946,2023-09-13,Organic,North
4947,2024-05-25,Paid Search,East
4948,2023-03-14,Paid Search,South
4949,2023-06-28,Referral,West
4950,2023-07-31,Paid Search,North
4951,2023-08-22,Organic,West
4952,2024-04-09,Social,West
4953,2023-08-11,Paid Search,South
4954,2024-09-22,Social,North
4955,2023-09-21,Social,East
4956,2023-07-26,Organic,East
4957,2024-08-29,Paid Search,South
4958,2024-01-01,Paid Search,East
4959,2023-10-03,Paid Search,East
4960,2024-01-15,Paid Search,West
4961,2023-11-05,Paid Search,West
4962,2024-09-22,Social,North
4963,2023-09-25,Paid Search,West
4964,2023-03-05,Organic,East
4965,2023-12-16,Paid Search,North
4966,2024-05-08,Organic,North
4967,2024-06-06,Social,South
4968,2023-04-08,Paid Search,West
4969,2023-03-12,Paid Search,North
4970,2023-12-30,Organic,East
4971,2024-07-23,Organic,North
4972,2023-10-03,Organic,North
4973,2023-02-19,Paid Search,South
4974,2023-12-24,Paid Search,East
4975,2024-12-28,Social,East
4976,2024-07-17,Social,West
4977,2024-04-29,Organic,East
4978,2023-03-25,Referral,North
4979,2024-09-29,Organic,East
4980,2024-08-06,Paid Search,East
4981,2023-10-23,Paid Search,North
4982,2023-08-24,Paid Search,South
4983,2023-02-25,Organic,West
4984,2023-12-26,Paid Search,West
4985,2023-04-20,Paid Search,South
4986,2023-07-11,Referral,North
4987,2023-04-03,Organic,West
4988,2024-07-21,Organic,South
4989,2023-03-01,Social,South
4990,2024-10-11,Paid Search,South
4991,2023-02-08,Organic,West
4992,2024-06-23,Referral,West
4993,2023-02-18,Organic,West
4994,2024-02-24,Paid Search,West
4995,2024-09-28,Paid Search,East
4996,2023-01-13,Referral,South
4997,2023-02-05,Organic,East
4998,2023-04-11,Referral,South
4999,2023-03-27,Organic,West
5000,2024-05-30,Organic,West
