order_id,customer_id,order_date,service_type,order_value,refund_flag
11222,3687,2023-07-07,Premium,94.8,0
11223,4469,2024-10-11,Premium,77.17,0
11224,3693,2023-07-08,Premium,151.35,0
11225,4541,2023-10-23,Premium,86.34,0
11226,284,2023-01-05,Premium,99.59,0
11227,2325,2023-08-11,Standard,53.87,0
11228,3750,2023-03-30,Premium,90.4,0
11229,2932,2024-12-10,Express,155.63,0
11230,883,2023-11-28,Express,154.91,0
11231,1723,2024-03-26,Standard,35.69,0
11232,1595,2024-09-14,Express,141.02,0
11233,1313,2023-08-30,Standard,74.87,0
11234,1739,2023-05-31,Standard,79.67,0
11235,2598,2024-03-24,Standard,42.21,0
11236,4302,2023-03-20,Standard,70.33,0
11237,3725,2024-05-02,Standard,58.98,0
11238,4204,2024-08-11,Premium,77.01,0
11239,4442,2024-02-26,Standard,53.43,0
11240,2117,2024-10-15,Premium,67.07,0
11241,1757,2023-05-17,Premium,86.85,0
11242,302,2023-12-14,Standard,66.77,0
11243,4675,2023-10-22,Standard,41.88,0
11244,343,2024-05-30,Premium,49.68,0
11245,3722,2023-12-04,Standard,36.78,0
11246,1929,2023-01-25,Standard,45.64,0
11247,4765,2023-08-15,Premium,123.19,1
11248,2134,2023-09-03,Standard,47.33,0
11249,4100,2023-12-25,Standard,47.49,0
11250,1432,2023-07-29,Express,143.93,0
11251,1511,2024-02-21,Standard,68.04,0
11252,2990,2024-01-27,Standard,67.26,0
11253,4992,2024-07-31,Standard,35.49,0
11254,2606,2024-03-27,Premium,120.3,0
11255,4702,2023-12-01,Standard,31.99,0
11256,3942,2023-07-19,Standard,42.32,0
11257,3988,2023-04-04,Standard,37.76,0
11258,2220,2023-10-30,Standard,51.61,0
11259,1976,2024-09-24,Express,97.55,0
11260,967,2023-06-16,Standard,49.06,0
11261,4829,2023-08-04,Premium,120.6,0
11262,4805,2024-12-04,Standard,48.69,0
11263,3750,2023-09-01,Express,167.41,0
11264,1502,2023-05-20,Premium,78.36,0
11265,1236,2023-02-05,Standard,38.07,0
11266,4948,2024-06-09,Premium,92.33,0
11267,348,2024-04-24,Standard,56.9,0
11268,4246,2023-07-02,Premium,125.23,0
11269,1813,2023-11-30,Premium,87.94,0
11270,2130,2023-06-05,Premium,122.13,0
11271,4184,2024-07-08,Standard,35.07,0
11272,472,2023-05-28,Standard,43.45,0
11273,1806,2024-02-01,Standard,55.38,0
11274,4781,2023-06-23,Standard,43.12,0
11275,3499,2023-03-22,Premium,102.91,0
11276,3790,2023-01-30,Standard,39.11,0
11277,3806,2024-03-07,Standard,45.26,0
11278,316,2024-09-07,Standard,51.07,0
11279,1020,2024-02-05,Standard,63.75,0
11280,2493,2024-09-27,Standard,58.52,0
11281,1877,2024-08-17,Premium,94.68,0
11282,2094,2023-03-14,Premium,77.79,0
11283,3921,2023-06-20,Premium,88.77,0
11284,76,2024-07-29,Standard,47.56,0
11285,3315,2024-09-27,Standard,35.75,0
11286,1,2023-05-09,Premium,148.8,0
11287,331,2023-04-19,Standard,71.52,0
11288,2082,2023-09-25,Standard,38.52,0
11289,4234,2023-04-29,Premium,93.61,0
11290,734,2023-08-24,Standard,46.29,0
11291,2794,2023-01-28,Premium,92.29,0
11292,3404,2023-04-19,Premium,102.77,0
11293,1162,2024-02-19,Express,135.54,0
11294,2586,2023-11-12,Standard,80.84,0
11295,4582,2023-07-24,Express,161.28,0
11296,2586,2023-09-02,Standard,51.68,0
11297,796,2024-09-10,Standard,43.6,0
11298,3159,2024-05-14,Express,136.18,0
11299,2978,2024-07-18,Standard,85.5,0
11300,134,2024-06-06,Express,154.75,0
11301,472,2023-08-03,Premium,97.47,0
11302,793,2024-07-23,Standard,46.86,0
11303,696,2024-09-21,Standard,53.86,0
11304,1305,2024-07-12,Standard,60.35,0
11305,2317,2024-08-27,Standard,56.44,0
11306,1895,2023-03-04,Standard,37.58,0
11307,4480,2024-01-28,Premium,119.2,0
11308,3085,2023-01-14,Standard,43.85,0
11309,4407,2024-03-26,Premium,91.71,0
11310,2656,2024-06-02,Premium,100.45,0
11311,468,2024-01-25,Premium,98.56,0
11312,2360,2024-02-23,Premium,56.67,0
11313,4129,2023-08-07,Express,189.05,0
11314,977,2024-02-16,Standard,47.5,0
11315,476,2023-12-03,Express,149.6,0
11316,1657,2023-03-03,Premium,70.69,0
11317,1990,2024-02-02,Premium,89.64,0
11318,1538,2023-04-03,Standard,43.47,0
11319,695,2023-01-26,Express,138.87,0
11320,1266,2023-02-16,Premium,63.1,0
11321,3422,2024-05-13,Standard,67.19,0
11322,1972,2024-12-29,Standard,82.28,0
11323,3180,2024-03-02,Standard,65.5,0
11324,2698,2024-03-24,Standard,55.27,0
11325,2767,2023-10-02,Standard,44.37,0
11326,1252,2024-01-30,Standard,32.35,0
11327,2626,2023-12-14,Standard,74.58,0
11328,118,2024-01-06,Express,153.75,0
11329,2203,2023-12-04,Premium,74.25,0
11330,2880,2023-06-30,Standard,49.42,0
11331,920,2024-02-02,Standard,39.01,0
11332,1291,2024-08-11,Premium,69.14,0
11333,1102,2024-03-10,Premium,93.89,0
11334,368,2023-02-01,Standard,41.37,0
11335,1768,2024-02-21,Standard,49.18,0
11336,4902,2024-06-01,Premium,78.05,0
11337,1804,2023-06-07,Standard,42.12,0
11338,2344,2024-08-08,Standard,40.06,0
11339,3279,2024-10-31,Standard,62.04,0
11340,3257,2023-03-14,Standard,49.55,0
11341,4771,2023-05-14,Premium,70.55,0
11342,4314,2023-05-08,Premium,83.89,0
11343,3980,2023-11-22,Standard,58.56,0
11344,4778,2024-12-24,Express,129.03,0
11345,1169,2024-12-21,Premium,113.54,0
11346,3111,2024-01-21,Standard,49.66,0
11347,4464,2024-05-28,Standard,54.56,0
11348,3137,2023-01-10,Standard,45.63,0
11349,4893,2023-03-02,Standard,69.78,0
11350,523,2024-05-27,Standard,72.14,0
11351,2240,2023-10-17,Express,140.66,0
11352,4893,2023-06-17,Express,130.41,0
11353,1938,2024-01-06,Premium,90.79,0
11354,3714,2023-08-12,Standard,48.1,0
11355,152,2024-07-21,Premium,95.31,0
11356,3483,2023-01-17,Premium,62.93,0
11357,4696,2023-11-12,Standard,58.51,0
11358,1953,2024-11-09,Standard,44.92,0
11359,104,2024-04-14,Standard,55.15,0
11360,140,2023-05-13,Standard,43.53,0
11361,4489,2023-01-18,Standard,42.87,0
11362,3624,2023-03-10,Standard,56.93,0
11363,549,2023-03-03,Express,111.79,0
11364,284,2023-11-23,Premium,77.17,0
11365,4032,2024-02-02,Express,130.67,0
11366,4060,2023-04-04,Standard,62.52,0
11367,624,2024-02-05,Standard,41.44,0
11368,1518,2024-02-01,Express,151.77,0
11369,3913,2024-02-12,Standard,31.12,0
11370,2649,2024-04-28,Express,120.98,0
11371,4796,2024-10-19,Premium,84.51,0
11372,2454,2023-05-31,Standard,85.38,0
11373,3394,2024-02-10,Standard,38.21,1
11374,2575,2024-06-20,Premium,111.09,0
11375,4734,2023-10-08,Express,96.5,0
11376,2034,2024-09-03,Premium,99.52,0
11377,1163,2024-09-15,Premium,82.27,0
11378,1640,2024-07-25,Premium,61.78,0
11379,4297,2024-05-15,Standard,68.29,0
11380,2520,2024-05-24,Express,159.98,0
11381,1806,2023-04-23,Premium,80.56,0
11382,2738,2023-04-28,Standard,67.56,0
11383,688,2024-05-31,Standard,45.81,0
11384,29,2024-12-06,Standard,42.96,0
11385,1424,2023-06-29,Premium,114.78,0
11386,3043,2024-02-11,Express,160.19,0
11387,3567,2024-01-21,Express,103.14,0
11388,4152,2023-08-02,Standard,51.83,0
11389,4660,2023-04-18,Standard,48.57,0
11390,2101,2024-09-27,Standard,70.6,0
11391,3720,2024-03-08,Premium,83.68,0
11392,389,2024-04-09,Standard,41.34,1
11393,302,2023-06-17,Standard,58.13,1
11394,645,2023-07-08,Standard,65.6,0
11395,2288,2023-03-30,Premium,80.3,0
11396,1060,2024-01-26,Express,162.83,0
11397,1450,2023-01-25,Standard,50.35,0
11398,3256,2023-04-06,Standard,35.09,1
11399,1828,2023-05-02,Standard,64.68,0
11400,2805,2024-11-28,Premium,79.07,1
11401,2103,2024-07-26,Standard,39.35,0
11402,852,2023-11-24,Express,137.12,0
11403,386,2023-01-14,Express,126.68,0
11404,1198,2024-01-03,Standard,43.52,0
11405,303,2023-05-14,Express,114.65,0
11406,3116,2023-04-29,Standard,44.6,0
11407,3987,2024-06-18,Standard,66.16,0
11408,1719,2023-03-20,Standard,34.16,1
11409,1979,2024-11-06,Standard,34.56,0
11410,4098,2024-03-04,Standard,57.9,0
11411,1120,2024-03-03,Premium,102.61,0
11412,615,2024-01-28,Standard,45.71,0
11413,2531,2024-03-28,Standard,58.26,0
11414,3250,2023-05-08,Standard,76.24,0
11415,3014,2023-01-12,Express,178.84,0
11416,3578,2023-03-06,Premium,86.18,0
11417,297,2023-07-03,Standard,34.82,0
11418,2182,2024-06-16,Standard,62.67,0
11419,1208,2024-12-02,Standard,56.36,0
11420,3815,2023-01-21,Premium,64.77,0
11421,4391,2024-08-25,Standard,115.16,0
11422,1425,2024-05-28,Standard,65.46,0
11423,500,2024-01-27,Standard,44.29,0
11424,1277,2024-01-31,Premium,97.96,0
11425,539,2024-10-23,Standard,55.44,1
11426,1619,2023-01-09,Standard,50.29,0
11427,2710,2024-11-14,Premium,61.33,0
11428,4879,2024-04-05,Premium,83.34,0
11429,2037,2024-12-28,Standard,39.81,1
11430,1105,2024-10-01,Standard,45.72,1
11431,841,2023-05-10,Standard,30.94,0
11432,871,2024-01-22,Standard,57.09,0
11433,968,2024-10-16,Standard,69.13,0
11434,3834,2024-12-28,Standard,47.91,0
11435,319,2024-07-15,Standard,72.07,0
11436,4989,2024-02-14,Standard,58.49,0
11437,2633,2023-05-16,Standard,47.52,0
11438,2738,2024-09-07,Standard,39.76,0
11439,1822,2024-11-23,Standard,33.25,0
11440,3463,2024-05-31,Standard,45.55,0
11441,2401,2024-12-12,Standard,65.34,0
11442,1655,2023-06-23,Standard,72.56,0
11443,1335,2023-02-08,Premium,86.08,0
11444,4654,2024-01-01,Premium,75.52,0
11445,1474,2023-05-06,Express,96.91,0
11446,2223,2024-06-12,Express,161.79,0
11447,1783,2023-05-08,Premium,91.81,0
11448,452,2024-05-01,Standard,42.85,1
11449,937,2024-04-05,Standard,53.92,1
11450,954,2023-06-21,Premium,94.22,0
11451,3478,2023-12-01,Express,176.51,0
11452,2072,2023-10-28,Premium,126.04,0
11453,3924,2024-08-26,Standard,30.45,0
11454,3554,2023-06-25,Standard,62.68,0
11455,967,2023-08-10,Premium,86.36,0
11456,2834,2024-06-10,Standard,37.71,0
11457,3726,2024-11-08,Standard,37.08,0
11458,3183,2024-11-16,Standard,47.69,1
11459,3017,2024-05-23,Express,150.98,1
11460,3714,2023-12-01,Premium,81.56,0
11461,297,2024-02-27,Premium,76.25,0
11462,3669,2024-11-21,Standard,38.47,0
11463,1376,2024-11-04,Standard,57.29,0
11464,2880,2023-10-19,Express,194.25,0
11465,1225,2023-01-20,Standard,64.09,0
11466,4221,2024-06-08,Standard,53.74,0
11467,2452,2024-07-09,Premium,88.88,0
11468,3234,2024-07-10,Premium,85.13,0
11469,3981,2023-10-30,Standard,41.42,0
11470,4507,2024-06-16,Premium,78.53,0
11471,3673,2024-02-11,Express,118.5,0
11472,756,2024-07-11,Express,179.89,0
11473,4302,2024-12-26,Standard,38.46,0
11474,3116,2024-08-27,Premium,79.88,0
11475,3069,2024-02-28,Standard,70.5,0
11476,4629,2024-03-23,Standard,49.26,0
11477,1253,2023-12-10,Express,127.23,0
11478,1214,2023-12-11,Standard,57.7,0
11479,2592,2024-03-09,Express,170.13,0
11480,3766,2023-05-28,Premium,86.89,0
11481,2280,2024-04-25,Standard,45.27,0
11482,3188,2023-05-30,Premium,80.71,0
11483,2312,2024-01-16,Express,109.7,0
11484,3075,2023-10-29,Premium,87.37,1
11485,4130,2023-03-24,Express,139.01,0
11486,915,2023-02-01,Express,88.09,0
11487,3484,2024-01-08,Standard,45.68,0
11488,3949,2023-01-26,Standard,45.37,0
11489,2279,2023-10-27,Express,121.19,0
11490,1620,2023-09-21,Express,131.33,0
11491,70,2023-11-13,Premium,85.36,0
11492,3992,2024-11-29,Express,134.91,0
11493,1648,2024-06-11,Premium,124.34,0
11494,1820,2024-12-15,Premium,74.26,0
11495,1697,2023-09-08,Premium,91.24,0
11496,2524,2024-07-24,Express,111.61,1
11497,3519,2024-07-18,Standard,62.55,0
11498,3872,2024-04-21,Standard,55.89,1
11499,2006,2024-07-06,Standard,47.81,0
11500,3331,2024-05-31,Express,113.71,0
11501,3613,2023-01-03,Standard,42.12,0
11502,1504,2024-04-05,Standard,53.38,0
11503,508,2024-04-08,Standard,43.37,0
11504,4504,2024-08-06,Express,92.14,0
11505,3395,2023-10-11,Premium,111.7,0
11506,3257,2023-06-15,Express,183.58,0
11507,310,2024-07-31,Standard,35.75,0
11508,4105,2023-11-14,Standard,32.33,0
11509,2853,2023-09-19,Premium,135.76,0
11510,4270,2024-10-19,Standard,79.68,0
11511,4883,2023-03-03,Express,129.37,0
11512,4799,2023-02-07,Premium,107.0,1
11513,4309,2024-04-16,Premium,86.13,0
11514,54,2023-10-22,Standard,39.57,0
11515,4455,2024-12-28,Premium,94.05,0
11516,391,2024-07-21,Standard,45.74,0
11517,4288,2024-03-14,Standard,45.21,0
11518,1422,2024-01-14,Premium,151.39,0
11519,3073,2023-05-10,Standard,62.81,0
11520,193,2023-05-24,Standard,69.03,0
11521,3869,2024-09-02,Standard,81.09,0
11522,578,2023-05-15,Standard,82.57,0
11523,2093,2024-10-31,Standard,52.67,0
11524,4105,2023-02-04,Standard,62.65,0
11525,3484,2023-10-22,Standard,51.29,0
11526,33,2024-10-17,Express,126.07,0
11527,2051,2024-02-02,Standard,67.48,0
11528,216,2023-01-16,Standard,46.96,0
11529,3381,2023-10-15,Standard,63.54,0
11530,4854,2024-03-11,Standard,62.26,0
11531,3288,2023-03-28,Premium,87.2,0
11532,1131,2023-09-15,Express,108.85,0
11533,1812,2024-09-04,Standard,76.68,0
11534,4890,2024-02-20,Standard,40.86,0
11535,1129,2023-02-12,Standard,53.6,0
11536,2826,2024-12-26,Premium,96.0,0
11537,2041,2023-01-18,Standard,45.02,1
11538,3858,2024-03-01,Standard,48.42,0
11539,4365,2024-09-28,Standard,39.32,0
11540,1726,2023-07-10,Premium,118.07,0
11541,3315,2023-04-20,Standard,49.15,0
11542,2767,2023-03-28,Standard,50.63,0
11543,1411,2023-08-07,Standard,40.7,1
11544,1372,2024-10-10,Standard,45.63,0
11545,2710,2023-12-07,Premium,60.2,0
11546,781,2023-05-25,Standard,47.54,0
11547,4065,2024-02-02,Premium,98.01,0
11548,359,2024-12-22,Express,137.65,0
11549,496,2024-10-25,Premium,139.7,0
11550,1734,2024-01-06,Express,92.45,0
11551,609,2024-04-01,Standard,46.76,0
11552,2427,2024-11-01,Standard,41.72,0
11553,2039,2023-12-07,Standard,38.96,0
11554,3619,2024-04-27,Standard,35.21,0
11555,4787,2024-12-03,Standard,49.75,0
11556,3782,2023-06-03,Express,116.57,0
11557,909,2024-05-26,Premium,123.94,0
11558,4700,2023-09-17,Premium,132.7,0
11559,2005,2023-05-15,Standard,39.02,0
11560,2418,2024-10-04,Standard,49.3,0
11561,2142,2023-03-01,Standard,65.44,0
11562,1424,2023-09-11,Standard,49.26,0
11563,4507,2024-07-09,Express,205.67,0
11564,1674,2024-12-31,Premium,131.74,0
11565,2911,2024-02-26,Standard,31.75,0
11566,1215,2023-01-23,Express,190.46,0
11567,3993,2024-04-02,Standard,38.58,0
11568,3886,2024-01-01,Premium,109.38,0
11569,1502,2023-07-08,Standard,60.41,0
11570,3418,2023-05-29,Standard,48.49,0
11571,3524,2024-05-12,Premium,133.96,1
11572,2832,2023-05-11,Standard,40.5,1
11573,3020,2024-07-13,Standard,45.98,0
11574,2887,2024-06-06,Premium,72.87,0
11575,432,2023-05-17,Standard,38.8,0
11576,3366,2024-05-08,Standard,38.43,1
11577,2393,2024-12-19,Standard,59.91,0
11578,2235,2024-11-21,Premium,86.47,0
11579,4328,2024-03-25,Express,111.39,0
11580,116,2023-08-04,Standard,46.62,0
11581,1268,2024-06-18,Standard,46.9,0
11582,629,2024-05-12,Standard,68.11,0
11583,177,2024-12-07,Standard,40.52,0
11584,1395,2023-07-25,Standard,28.94,0
11585,4947,2024-10-27,Express,123.56,0
11586,1362,2023-11-13,Premium,119.26,0
11587,3335,2024-12-05,Standard,63.24,0
11588,610,2023-04-03,Premium,69.89,0
11589,3024,2024-06-07,Standard,51.3,0
11590,4923,2023-09-18,Standard,54.66,1
11591,1480,2023-11-12,Express,113.83,0
11592,4270,2023-08-21,Premium,98.11,0
11593,4990,2023-02-24,Premium,88.71,0
11594,2960,2024-08-05,Premium,71.17,0
11595,1557,2024-09-02,Standard,51.33,0
11596,3382,2023-04-06,Standard,54.05,0
11597,4254,2023-05-07,Standard,47.91,0
11598,865,2023-06-20,Standard,37.06,0
11599,2312,2023-02-26,Standard,69.41,0
11600,1604,2023-07-21,Standard,57.62,0
11601,1437,2023-08-13,Standard,45.4,0
11602,4333,2024-08-07,Standard,69.16,0
11603,2142,2024-02-23,Express,96.24,1
11604,1715,2024-12-10,Premium,142.41,0
11605,3034,2024-10-19,Premium,84.37,1
11606,1101,2023-07-17,Express,118.35,0
11607,1164,2023-04-07,Premium,70.78,1
11608,2620,2023-11-01,Standard,62.04,0
11609,2084,2023-01-04,Standard,49.42,0
11610,1498,2024-12-25,Standard,53.06,0
11611,280,2023-01-28,Standard,48.38,0
11612,2621,2023-03-05,Premium,74.81,0
11613,4100,2024-08-06,Standard,57.36,0
11614,4289,2023-12-21,Standard,56.65,0
11615,1193,2023-05-20,Express,189.09,0
11616,3014,2023-06-19,Premium,79.29,0
11617,4308,2023-09-01,Premium,63.23,0
11618,2084,2024-02-26,Express,193.16,1
11619,4685,2023-10-01,Express,187.47,0
11620,4540,2024-12-04,Standard,50.04,0
11621,1045,2023-04-06,Premium,134.47,0
11622,1302,2024-07-24,Express,186.53,0
11623,915,2024-08-20,Express,119.94,0
11624,985,2024-07-15,Express,200.48,0
11625,4568,2024-12-09,Express,214.25,0
11626,4679,2023-09-09,Express,120.39,0
11627,268,2024-01-14,Standard,47.43,0
11628,2986,2024-12-11,Standard,59.9,0
11629,2842,2024-12-13,Standard,41.68,0
11630,2000,2023-01-18,Express,168.53,0
11631,3175,2024-10-31,Standard,43.26,0
11632,4758,2023-02-21,Standard,48.62,0
11633,858,2023-09-09,Premium,95.76,0
11634,623,2024-05-18,Standard,51.57,0
11635,165,2024-04-29,Standard,70.63,0
11636,1851,2024-10-18,Standard,39.35,0
11637,1706,2024-10-20,Standard,49.67,0
11638,2197,2023-07-03,Standard,42.32,0
11639,2544,2023-01-14,Standard,43.56,1
11640,3807,2024-12-03,Standard,40.02,0
11641,2005,2024-08-13,Standard,38.83,0
11642,1664,2023-12-22,Standard,46.79,1
11643,4154,2024-06-13,Premium,99.02,0
11644,4279,2023-12-23,Standard,51.47,0
11645,1177,2023-08-29,Premium,139.92,0
11646,1581,2024-07-05,Standard,63.48,0
11647,4145,2023-01-13,Express,91.62,0
11648,417,2023-11-25,Standard,64.8,0
11649,1636,2024-09-21,Standard,47.52,0
11650,2287,2024-04-30,Standard,47.21,0
11651,943,2024-08-31,Standard,50.36,0
11652,912,2023-06-01,Standard,63.15,0
11653,2162,2024-04-28,Express,115.01,0
11654,3788,2023-10-10,Standard,62.72,0
11655,4230,2023-10-26,Standard,52.16,0
11656,4904,2024-10-11,Express,158.18,0
11657,386,2023-01-13,Express,124.9,0
11658,1085,2024-01-07,Express,102.83,0
11659,3800,2024-05-07,Standard,70.87,0
11660,2720,2023-11-06,Standard,54.35,0
11661,1647,2024-01-25,Premium,86.07,0
11662,1034,2023-11-02,Express,178.07,0
11663,1423,2024-10-22,Premium,102.5,0
11664,2188,2023-07-17,Standard,36.69,0
11665,895,2023-09-20,Premium,94.52,0
11666,4830,2024-05-16,Standard,43.93,1
11667,554,2024-06-30,Standard,57.47,0
11668,4930,2023-04-04,Premium,101.6,0
11669,4239,2023-03-05,Standard,37.32,0
11670,2151,2023-01-30,Standard,46.82,0
11671,3715,2024-03-17,Standard,44.8,0
11672,3370,2024-07-23,Express,113.34,0
11673,1072,2024-02-09,Standard,63.9,0
11674,1715,2024-07-06,Standard,42.93,0
11675,2591,2023-03-11,Standard,32.87,0
11676,3208,2024-12-23,Standard,41.46,0
11677,2734,2023-10-30,Express,116.75,0
11678,2410,2023-06-02,Premium,121.86,0
11679,2259,2023-06-23,Standard,52.09,0
11680,2522,2024-06-08,Standard,35.84,0
11681,2214,2024-12-09,Standard,70.98,0
11682,2724,2024-03-08,Standard,64.76,1
11683,4465,2024-01-06,Standard,60.01,0
11684,3181,2024-02-23,Express,79.53,0
11685,3624,2023-01-18,Standard,51.55,0
11686,3001,2024-04-10,Express,232.62,0
11687,3235,2024-05-03,Premium,117.55,0
11688,2911,2024-05-24,Express,105.44,0
11689,134,2024-03-26,Premium,133.1,0
11690,4998,2023-06-20,Standard,53.05,0
11691,166,2024-05-14,Premium,102.96,0
11692,2019,2024-12-19,Express,143.29,0
11693,543,2023-12-24,Standard,56.61,0
11694,510,2023-12-21,Express,152.23,0
11695,3978,2024-04-19,Express,117.16,0
11696,2168,2023-06-09,Standard,45.77,0
11697,4011,2024-08-03,Standard,67.89,0
11698,1377,2024-07-22,Standard,78.43,0
11699,1291,2024-12-02,Express,177.13,0
11700,1268,2023-04-06,Premium,86.75,1
11701,3105,2024-11-01,Premium,63.05,0
11702,4090,2024-12-10,Standard,56.45,0
11703,2310,2023-02-22,Standard,50.17,0
11704,1936,2023-11-08,Premium,73.26,1
11705,4878,2023-08-11,Premium,77.06,0
11706,605,2024-07-27,Premium,74.15,0
11707,2476,2023-11-12,Premium,77.07,0
11708,2083,2023-06-16,Premium,100.32,0
11709,513,2023-01-07,Standard,32.95,0
11710,1354,2024-12-14,Standard,49.41,0
11711,143,2024-05-10,Express,179.04,0
11712,4410,2024-05-11,Standard,63.18,0
11713,3060,2024-08-29,Standard,63.24,0
11714,4091,2024-10-06,Standard,37.26,0
11715,2626,2023-03-19,Standard,41.67,0
11716,3014,2024-11-11,Standard,93.83,0
11717,3510,2024-10-15,Standard,34.7,1
11718,4569,2023-05-16,Express,250.61,0
11719,479,2024-08-18,Express,100.02,0
11720,1666,2023-06-18,Standard,51.09,0
11721,3555,2024-05-16,Standard,62.58,0
11722,4803,2024-09-06,Express,120.46,1
11723,4909,2024-06-05,Express,151.31,0
11724,3209,2024-05-20,Express,108.77,1
11725,974,2024-06-03,Express,156.33,0
11726,616,2024-12-21,Standard,42.47,0
11727,4753,2023-02-21,Premium,120.55,0
11728,2212,2023-06-29,Standard,53.23,0
11729,981,2023-08-31,Standard,48.36,0
11730,4692,2024-12-17,Standard,48.61,0
11731,540,2024-07-02,Express,168.22,0
11732,3662,2024-10-22,Standard,52.16,0
11733,3144,2023-03-07,Standard,53.33,0
11734,455,2024-08-28,Standard,47.48,0
11735,1713,2023-08-27,Standard,54.76,0
11736,760,2024-02-07,Standard,58.61,0
11737,3039,2023-09-10,Standard,51.05,0
11738,2434,2024-08-13,Express,161.89,0
11739,26,2024-10-25,Standard,34.2,1
11740,4887,2024-11-21,Standard,31.84,0
11741,1778,2023-09-14,Express,159.1,0
11742,1298,2023-04-17,Express,125.28,0
11743,1119,2024-09-18,Standard,42.0,0
11744,804,2024-12-22,Premium,91.34,0
11745,4995,2023-07-06,Premium,119.53,0
11746,1498,2023-09-24,Express,125.75,0
11747,2066,2023-06-05,Standard,53.18,0
11748,4388,2024-10-12,Express,118.82,0
11749,3228,2023-06-11,Premium,69.54,0
11750,1881,2024-11-27,Standard,52.38,0
11751,4522,2023-12-27,Standard,33.2,0
11752,3763,2023-09-14,Standard,35.05,0
11753,1152,2023-05-23,Standard,38.46,0
11754,3239,2023-03-11,Premium,82.18,0
11755,4635,2023-03-08,Express,132.13,0
11756,2513,2023-01-24,Standard,57.39,0
11757,3682,2024-07-16,Premium,89.67,0
11758,4863,2024-12-22,Premium,84.15,0
11759,3463,2024-11-26,Standard,67.32,0
11760,532,2023-10-27,Standard,38.57,0
11761,1233,2024-03-20,Express,134.65,0
11762,2990,2023-11-17,Premium,82.92,1
11763,1394,2023-05-04,Standard,47.23,1
11764,4800,2023-08-22,Standard,43.79,1
11765,2065,2023-09-16,Express,91.28,1
11766,2328,2024-09-09,Express,117.78,0
11767,3514,2023-07-15,Express,181.62,0
11768,2642,2024-12-28,Standard,73.86,0
11769,1952,2023-07-23,Standard,36.77,0
11770,400,2023-03-19,Express,133.4,0
11771,2995,2024-04-16,Premium,54.76,0
11772,4366,2024-09-06,Express,183.74,1
11773,3443,2024-06-28,Standard,43.88,0
