order_id,variable_cost,delivery_cost,support_cost
17274,16.27,13.93,2.92
17275,42.43,19.28,13.51
17276,36.59,9.55,46.29
17277,20.34,13.9,19.96
17278,19.0,15.39,4.39
17279,40.66,11.17,8.25
17280,61.27,16.67,9.48
17281,38.73,17.59,11.87
17282,15.99,31.36,7.98
17283,87.12,15.91,2.12
17284,11.1,18.36,18.11
17285,22.15,24.69,21.79
17286,14.94,22.38,10.39
17287,56.59,15.87,25.66
17288,113.97,9.78,6.4
17289,18.93,22.12,1.78
17290,35.51,18.57,9.31
17291,17.85,18.57,4.4
17292,36.87,9.93,2.41
17293,43.09,13.88,64.01
17294,22.9,17.16,9.52
17295,24.49,12.42,18.38
17296,25.68,13.11,9.69
17297,22.14,15.85,15.82
17298,102.05,19.07,15.68
17299,77.7,26.05,3.72
17300,14.62,15.26,13.44
17301,77.71,11.99,2.98
17302,96.07,11.62,49.86
17303,17.6,19.27,1.77
17304,22.33,24.85,7.25
17305,39.23,30.48,17.46
17306,32.51,19.28,1.94
17307,18.84,19.95,5.18
17308,29.95,15.59,4.47
17309,64.33,13.56,2.0
17310,105.92,12.8,10.77
17311,28.57,11.7,5.53
17312,28.8,11.34,2.69
17313,53.42,19.7,13.08
17314,37.91,11.82,12.13
17315,29.23,15.18,2.08
17316,20.95,15.24,37.27
17317,21.46,12.6,43.15
17318,35.52,16.31,30.86
17319,37.28,12.98,10.55
17320,17.16,18.52,15.67
17321,73.93,21.14,2.17
17322,115.08,24.04,15.14
17323,94.38,28.5,9.77
17324,23.77,11.88,2.11
17325,47.61,23.66,0.92
17326,15.49,11.16,18.64
17327,21.33,19.17,14.68
17328,30.9,12.53,22.96
17329,113.14,18.0,2.52
17330,28.42,19.6,79.88
17331,23.08,16.1,12.05
17332,37.64,14.32,27.71
17333,57.75,11.26,1.12
17334,20.88,8.51,4.64
17335,44.24,8.96,2.42
17336,25.42,19.12,93.22
17337,55.55,15.34,8.57
17338,29.8,18.58,16.44
17339,28.79,12.4,3.88
17340,47.28,16.71,9.59
17341,60.0,18.37,2.39
17342,23.58,14.44,25.4
17343,20.63,26.69,14.22
17344,47.11,28.12,51.86
17345,71.42,22.29,15.08
17346,117.69,24.34,2.51
17347,29.85,15.62,3.99
17348,90.97,8.98,2.85
17349,110.58,16.96,1.62
17350,21.48,18.17,9.92
17351,63.05,20.56,3.97
17352,14.82,25.76,15.61
17353,19.64,20.44,5.48
17354,17.04,23.49,7.38
17355,41.67,6.63,28.15
17356,26.28,24.52,14.75
17357,27.48,10.19,1.02
17358,30.41,19.36,5.79
17359,27.24,17.5,13.61
17360,14.41,29.3,4.65
17361,25.3,10.11,12.02
17362,21.37,15.09,13.41
17363,16.19,10.05,1.57
17364,79.71,7.85,29.43
17365,20.92,18.74,4.72
17366,9.07,23.3,64.99
17367,51.28,14.65,4.83
17368,32.46,12.61,6.19
17369,21.24,13.98,24.13
17370,26.97,18.65,4.67
17371,35.56,25.57,36.49
17372,22.84,17.5,8.62
17373,21.67,16.81,7.37
17374,59.44,14.16,2.23
17375,49.69,28.08,9.26
17376,86.19,16.54,30.44
17377,48.68,8.63,15.14
17378,51.42,18.68,17.66
17379,19.84,19.51,4.44
17380,41.55,24.81,6.93
17381,20.86,21.22,2.39
17382,22.53,25.36,10.66
17383,70.2,28.38,5.41
17384,26.68,13.35,1.87
17385,76.82,12.1,10.63
17386,49.87,11.4,10.56
17387,18.43,23.98,18.35
17388,37.16,21.46,21.4
17389,62.6,13.42,3.89
17390,20.02,20.57,22.84
17391,16.59,26.01,7.55
17392,24.03,17.13,2.12
17393,16.2,9.17,6.18
17394,120.31,9.39,14.43
17395,53.31,14.73,2.57
17396,20.51,13.23,11.28
17397,122.01,14.07,27.74
17398,27.62,27.84,10.65
17399,40.59,9.96,14.23
17400,82.66,16.63,12.91
17401,54.25,15.95,7.46
17402,16.42,25.42,22.32
17403,55.01,27.82,1.01
17404,34.82,21.25,18.83
17405,118.75,18.71,18.71
17406,18.82,11.41,1.75
17407,51.7,26.56,12.65
17408,91.16,12.11,8.36
17409,17.1,25.6,11.02
17410,46.5,13.62,1.6
17411,123.23,21.45,0.46
17412,14.25,9.45,1.03
17413,21.61,19.21,3.16
17414,25.85,10.91,3.66
17415,25.22,11.47,3.72
17416,20.24,28.66,11.77
17417,25.3,9.68,4.71
17418,18.89,17.71,3.17
17419,62.71,9.3,97.67
17420,73.17,14.51,10.56
17421,12.94,9.87,28.4
17422,65.05,9.94,3.09
17423,16.23,14.77,21.97
17424,39.73,14.89,21.26
17425,34.54,25.66,15.78
17426,30.43,12.18,13.45
17427,25.72,14.17,7.13
17428,10.91,20.96,5.14
17429,28.74,10.81,59.54
17430,21.5,24.0,5.64
17431,144.55,14.68,2.24
17432,23.72,13.03,9.89
17433,76.1,28.97,3.62
17434,18.15,11.05,17.58
17435,65.8,13.48,3.96
17436,24.36,17.76,31.4
17437,56.23,26.55,1.51
17438,31.05,20.8,12.83
17439,58.51,10.47,5.46
17440,65.79,15.19,36.53
17441,23.23,19.04,11.31
17442,13.27,8.74,0.55
17443,105.33,23.68,37.21
17444,22.02,6.66,2.14
17445,27.65,24.6,7.6
17446,29.28,18.32,11.86
17447,38.17,12.52,4.21
17448,24.04,24.7,5.82
17449,86.75,24.3,6.8
17450,78.18,12.98,20.95
17451,42.29,21.21,16.59
17452,66.48,17.39,8.21
17453,17.66,18.58,8.62
17454,19.97,9.99,4.21
17455,14.53,19.6,7.64
17456,56.3,12.79,23.56
17457,42.52,17.94,10.43
17458,18.76,15.35,8.52
17459,28.02,10.31,30.76
17460,93.35,6.96,6.3
17461,67.56,28.6,0.91
17462,18.96,8.29,11.37
17463,27.11,16.78,10.26
17464,64.77,18.26,3.9
17465,27.48,27.76,13.35
17466,88.2,11.65,1.75
17467,15.42,22.94,22.05
17468,53.16,10.47,8.15
17469,17.39,26.27,15.43
17470,76.76,23.38,52.06
17471,18.15,16.83,6.97
17472,77.81,19.03,8.65
17473,35.08,22.45,53.92
17474,32.96,16.51,4.87
17475,50.19,8.92,25.21
17476,87.25,7.71,2.26
17477,22.63,15.45,11.08
17478,32.4,16.09,38.91
17479,98.69,22.68,13.65
17480,42.07,15.14,63.81
17481,99.2,26.09,13.61
17482,72.8,19.34,98.22
17483,24.22,19.49,2.46
17484,43.05,17.47,2.68
17485,46.61,19.99,3.05
17486,20.68,24.17,7.91
17487,30.68,27.49,6.77
17488,63.04,20.95,3.33
17489,22.0,16.89,2.43
17490,44.55,19.53,23.33
17491,21.74,27.91,28.0
17492,34.64,13.65,2.65
17493,24.05,10.62,8.47
17494,45.09,14.19,7.67
17495,76.16,20.4,1.79
17496,44.81,19.61,16.33
17497,26.05,19.25,18.88
17498,32.88,11.53,2.72
17499,21.21,11.74,2.48
17500,26.72,15.16,9.61
17501,41.51,25.13,25.24
17502,22.38,23.18,2.65
17503,52.83,22.34,17.39
17504,16.36,24.98,6.92
17505,39.86,14.98,18.41
17506,23.69,15.43,12.92
17507,71.48,11.83,13.57
17508,19.41,12.76,27.55
17509,39.26,16.45,6.94
17510,22.76,21.24,1.89
17511,92.24,11.81,8.75
17512,62.82,9.07,14.75
17513,54.15,19.38,4.29
17514,148.44,18.71,7.96
17515,29.22,14.63,13.08
17516,14.77,17.98,3.82
17517,54.12,28.65,7.26
17518,36.3,10.74,8.55
17519,117.74,19.57,15.77
17520,27.09,27.67,10.21
17521,23.2,15.31,8.12
17522,18.88,12.17,2.78
17523,21.84,27.01,20.16
17524,16.94,9.01,9.21
17525,48.53,15.21,3.35
17526,24.89,11.44,13.12
17527,36.02,9.81,6.04
17528,40.12,12.58,3.98
17529,19.92,16.98,12.23
17530,37.51,11.27,5.33
17531,54.8,24.24,7.9
17532,54.11,19.14,8.72
17533,37.42,19.03,3.07
17534,52.17,20.69,7.54
17535,29.32,7.88,3.74
17536,64.57,12.68,15.29
17537,28.14,15.42,7.06
17538,18.65,8.45,18.24
17539,17.44,12.09,3.73
17540,59.74,11.89,2.66
17541,48.85,17.19,50.34
17542,15.64,16.5,1.18
17543,23.25,11.08,3.77
17544,22.76,14.06,2.91
17545,20.31,19.9,16.68
17546,36.42,22.11,50.75
17547,186.69,16.78,4.83
17548,67.97,23.49,12.84
17549,102.75,16.62,6.48
17550,23.61,26.76,7.37
17551,71.43,16.64,24.13
17552,12.94,12.9,8.82
17553,38.19,20.46,3.77
17554,96.55,17.34,7.4
17555,67.84,26.36,5.18
17556,67.93,15.48,1.51
17557,23.18,26.42,325.17
17558,19.27,18.57,2.28
17559,29.06,24.41,1.48
17560,27.51,25.96,28.44
17561,87.07,19.42,4.51
17562,17.45,18.22,5.11
17563,31.57,8.72,3.12
17564,40.14,14.34,13.55
17565,27.46,24.44,1.38
17566,49.0,15.99,3.29
17567,35.96,8.78,27.25
17568,24.23,6.28,4.72
17569,35.42,20.51,5.19
17570,16.24,13.1,5.02
17571,17.77,20.41,2.86
17572,26.0,15.45,67.14
17573,50.86,14.19,23.96
17574,47.32,25.84,19.71
17575,63.57,19.19,5.44
17576,63.26,10.81,18.71
17577,12.19,19.65,5.03
17578,43.95,15.15,10.03
17579,100.7,16.17,7.07
17580,24.7,9.98,3.45
17581,21.73,15.52,2.66
17582,53.63,19.4,1.69
17583,75.2,10.78,5.66
17584,35.52,17.13,95.4
17585,14.12,11.88,19.8
17586,24.55,10.91,19.27
17587,65.53,10.97,5.12
17588,20.42,9.16,32.13
17589,37.26,14.03,18.18
17590,26.97,17.3,5.36
17591,26.22,29.24,25.28
17592,20.31,14.01,3.27
17593,11.31,9.1,10.47
17594,13.71,13.61,12.33
17595,34.41,10.3,1.69
17596,98.79,27.39,9.52
17597,96.75,26.21,62.75
17598,21.06,19.14,2.3
17599,15.8,18.27,6.74
17600,38.88,23.05,33.31
17601,49.51,11.12,22.16
17602,21.45,25.27,26.84
17603,22.71,16.7,10.39
17604,22.95,13.74,4.75
17605,43.44,21.35,14.67
17606,33.16,21.07,3.17
17607,57.9,20.8,10.93
17608,20.37,11.58,10.21
17609,61.74,16.73,0.87
17610,21.48,23.27,21.23
17611,36.42,18.24,2.86
17612,83.78,17.29,15.48
17613,16.85,25.04,13.39
17614,22.97,9.66,9.24
17615,19.75,14.85,4.76
17616,18.95,22.41,77.06
17617,18.78,15.0,5.01
17618,61.56,13.98,1.57
17619,23.37,18.6,11.66
17620,17.99,25.46,0.56
17621,22.21,13.5,20.34
17622,62.16,9.6,16.9
17623,20.02,25.65,2.14
17624,37.88,29.89,1.8
17625,25.16,23.33,6.85
17626,22.65,24.35,4.31
17627,24.62,24.65,1.32
17628,14.15,19.45,11.3
17629,19.46,14.91,7.08
17630,52.91,12.23,14.72
17631,54.35,11.79,5.67
17632,17.81,18.56,24.44
17633,33.88,25.42,4.11
17634,39.58,26.98,3.33
17635,23.56,24.25,36.31
17636,24.91,26.91,3.85
17637,25.27,10.31,29.65
17638,60.91,18.15,6.88
17639,38.29,8.56,3.66
17640,75.88,20.28,9.65
17641,24.41,22.55,0.71
17642,15.15,13.0,9.51
17643,84.66,25.35,2.99
17644,31.11,9.79,11.16
17645,33.16,17.04,3.49
17646,31.59,16.82,2.43
17647,15.85,14.14,39.45
17648,20.34,19.67,6.97
17649,30.05,14.05,2.75
17650,43.93,11.52,16.9
17651,20.21,7.59,24.33
17652,34.58,19.96,13.65
17653,50.78,20.61,5.93
17654,84.11,19.86,0.38
17655,24.8,12.04,7.76
17656,71.97,13.99,1.42
17657,44.53,8.15,19.75
17658,16.08,14.61,5.5
17659,111.86,9.69,43.27
17660,15.7,29.04,2.34
17661,39.13,10.8,3.52
17662,53.89,14.72,2.05
17663,71.43,10.99,3.35
17664,63.18,8.59,22.82
17665,23.09,19.06,6.91
17666,30.48,13.26,5.93
17667,48.18,20.93,8.27
17668,27.77,9.33,70.4
17669,20.08,24.75,17.98
17670,69.45,17.78,11.03
17671,54.04,12.75,1.91
17672,22.31,9.37,4.26
17673,20.82,13.76,5.6
17674,81.17,21.78,27.2
17675,15.4,27.48,4.3
17676,19.96,20.75,0.7
17677,82.23,28.01,11.32
17678,37.69,15.98,15.64
17679,37.0,18.66,7.21
17680,66.42,8.89,1.04
17681,17.45,23.94,1.67
17682,35.15,26.22,0.63
17683,40.63,10.24,10.16
17684,52.71,27.92,4.97
17685,29.69,19.5,7.7
17686,23.58,9.37,3.97
17687,88.35,9.18,11.08
17688,15.72,10.77,7.07
17689,12.75,23.33,4.59
17690,18.02,19.0,5.03
17691,31.05,23.36,7.33
17692,25.17,15.56,10.61
17693,20.94,24.68,15.03
17694,20.52,20.92,2.08
17695,29.64,20.38,8.64
17696,27.39,30.06,7.66
17697,17.57,11.42,4.06
17698,22.11,10.31,32.8
17699,19.15,15.74,4.69
17700,18.74,18.86,11.29
17701,11.73,15.58,5.08
17702,23.38,7.52,4.71
17703,75.32,31.97,1.11
17704,39.0,12.31,11.36
17705,20.94,27.58,5.44
17706,72.31,16.6,23.93
17707,33.06,17.47,12.41
17708,19.63,17.85,36.58
17709,11.88,19.98,8.58
17710,19.96,19.62,0.72
17711,31.64,11.4,9.01
17712,20.09,25.24,49.44
17713,15.24,15.12,172.4
17714,21.7,22.48,6.41
17715,72.45,13.38,6.95
17716,53.63,14.33,4.35
17717,33.93,21.78,16.97
17718,83.94,13.14,18.27
17719,50.17,14.01,3.99
17720,29.3,23.46,5.77
17721,47.86,14.84,6.65
17722,62.53,8.12,9.99
17723,19.84,20.07,7.62
17724,34.36,20.87,47.29
17725,22.05,26.69,4.87
17726,69.91,23.18,56.79
17727,23.01,23.09,13.36
17728,37.12,21.45,3.41
17729,28.48,18.1,23.3
17730,35.4,15.53,92.1
17731,32.99,18.83,2.83
17732,196.57,28.32,22.21
17733,137.43,22.0,51.37
17734,32.32,19.12,9.0
17735,32.79,18.56,5.01
17736,72.14,28.37,11.37
17737,19.09,17.13,4.58
17738,57.99,20.26,54.49
17739,22.59,9.82,8.5
17740,17.01,11.27,56.64
17741,16.69,20.01,10.38
17742,28.07,16.69,5.61
17743,23.1,12.71,3.83
17744,83.86,14.06,28.47
17745,19.97,19.99,10.98
17746,20.17,13.68,11.99
17747,14.75,18.46,42.36
17748,37.91,9.19,2.08
17749,15.89,15.86,5.1
17750,20.96,16.85,110.17
17751,20.43,14.06,8.2
17752,19.49,10.08,23.02
17753,48.35,16.86,10.62
17754,31.47,20.67,0.98
17755,83.49,7.58,4.84
17756,66.7,14.58,7.9
17757,32.56,15.29,7.63
17758,44.84,17.94,204.73
17759,55.88,21.63,10.24
17760,87.12,15.96,50.44
17761,137.46,17.71,14.21
17762,71.33,17.45,17.05
17763,48.3,12.02,1.52
17764,67.57,23.34,2.22
17765,14.51,10.13,3.76
17766,23.42,9.73,7.59
17767,25.36,21.47,36.62
17768,21.72,15.36,7.01
17769,24.77,17.92,4.28
17770,62.16,20.52,2.73
17771,95.49,21.32,1.88
17772,20.1,10.98,3.99
17773,93.27,22.37,3.77
17774,15.03,16.19,6.02
17775,16.37,13.06,3.67
17776,31.95,8.58,9.12
17777,89.5,9.77,1.68
17778,82.63,16.86,7.16
17779,82.19,10.12,7.71
17780,23.42,22.9,46.68
17781,31.01,19.55,1.1
17782,25.95,10.35,41.52
17783,74.9,22.87,10.03
17784,109.29,20.85,1.66
17785,21.04,14.11,1.97
17786,21.13,16.21,19.04
17787,108.48,13.71,5.57
17788,19.61,22.69,24.4
17789,37.26,13.8,2.62
17790,13.71,25.95,3.77
17791,23.29,11.87,19.17
17792,15.25,9.92,10.87
17793,62.76,11.89,8.68
17794,18.42,10.05,6.12
17795,32.02,25.8,20.61
17796,62.8,21.51,13.9
17797,60.6,16.02,83.84
17798,32.62,11.94,10.61
17799,46.72,11.93,7.9
17800,48.53,10.68,1.3
17801,25.79,11.42,3.07
17802,32.78,9.53,21.77
17803,32.09,10.05,19.49
17804,40.73,12.41,8.39
17805,15.07,15.88,7.7
17806,19.17,18.51,6.32
17807,18.92,12.84,42.0
17808,46.84,27.23,12.23
17809,25.13,8.17,13.76
17810,22.44,17.27,30.05
17811,17.92,24.42,10.19
17812,127.26,20.42,38.1
17813,33.11,18.7,12.43
17814,13.85,16.48,24.99
17815,27.68,11.55,1.81
17816,39.74,21.28,59.48
17817,135.62,23.43,2.73
17818,35.93,14.19,9.98
17819,142.59,20.06,8.47
17820,24.36,13.01,14.76
17821,58.92,21.84,11.3
17822,43.51,9.35,12.46
17823,42.31,20.14,4.23
17824,18.8,25.17,0.94
17825,43.43,12.57,6.83
17826,20.07,10.35,4.39
17827,119.41,13.43,18.74
17828,70.16,10.53,33.28
17829,19.39,17.55,17.13
17830,34.81,24.83,22.36
17831,27.15,11.51,15.36
17832,50.89,19.17,5.61
17833,21.36,16.83,3.43
17834,22.83,11.94,3.83
17835,18.24,8.13,1.98
17836,15.72,9.99,3.5
17837,70.95,31.09,12.65
17838,45.93,25.05,2.67
17839,22.99,8.72,2.17
17840,17.13,14.97,6.73
17841,101.08,16.94,7.23
17842,66.62,22.01,2.52
17843,18.31,22.63,22.45
17844,73.57,13.33,4.14
17845,68.71,16.57,8.17
17846,83.04,19.59,10.19
17847,25.83,12.55,8.16
17848,19.78,22.76,7.18
17849,31.37,17.03,2.5
17850,85.9,18.34,2.94
17851,40.53,24.37,11.32
17852,24.11,22.36,1.6
17853,13.25,12.97,60.52
17854,59.48,11.78,23.35
17855,18.21,18.3,29.6
17856,29.98,9.28,18.74
17857,126.22,15.16,69.15
17858,48.97,18.51,7.46
17859,103.05,23.41,23.8
17860,14.92,19.58,26.43
17861,22.18,11.3,4.23
17862,21.21,27.05,1.47
17863,74.5,23.38,2.6
17864,19.04,13.33,3.88
17865,95.51,21.24,4.76
17866,23.15,14.58,21.18
17867,23.15,10.19,1.51
17868,47.31,15.48,0.7
17869,18.67,12.44,0.63
17870,50.68,14.54,18.38
17871,22.67,12.0,1.28
17872,20.12,7.37,74.61
17873,16.96,14.69,10.13
17874,54.8,20.94,51.22
17875,37.25,31.86,9.92
17876,47.16,17.23,4.56
17877,50.98,17.15,10.28
17878,20.08,11.59,0.81
17879,11.81,15.95,3.15
17880,28.84,10.74,22.52
17881,38.38,17.06,17.59
17882,37.82,22.67,13.51
17883,76.42,17.35,12.99
17884,31.92,16.91,9.37
17885,50.88,28.05,13.11
17886,27.8,16.42,20.49
17887,30.88,18.97,1.34
17888,20.15,7.03,36.67
17889,31.87,15.11,3.1
17890,54.19,25.31,12.13
17891,73.15,12.81,368.55
17892,61.23,12.48,21.28
17893,18.03,15.14,12.54
17894,61.36,16.41,5.89
17895,63.69,14.11,2.37
17896,102.59,20.49,4.61
17897,20.74,18.61,2.77
17898,19.34,12.57,15.21
17899,13.42,14.59,9.27
17900,25.71,28.61,6.93
17901,29.84,10.01,5.84
17902,47.02,19.28,4.02
17903,31.35,7.09,7.97
17904,33.97,18.05,1.13
17905,29.76,17.04,2.84
17906,75.19,7.95,3.27
17907,14.84,18.35,28.38
17908,20.56,23.92,14.15
17909,26.57,11.75,8.91
17910,15.09,22.32,10.62
17911,48.34,10.38,7.26
17912,46.31,21.53,19.31
17913,21.64,21.55,11.04
17914,19.22,26.62,4.43
17915,17.22,12.56,58.16
17916,18.76,10.17,9.23
17917,14.2,13.78,2.11
17918,27.42,19.59,3.07
17919,28.14,19.47,11.88
17920,45.86,28.04,1.87
17921,54.63,8.82,3.39
17922,72.77,28.81,5.23
17923,44.07,19.75,15.09
17924,19.9,18.64,2.19
17925,31.59,12.92,63.42
17926,36.17,11.6,28.85
17927,19.52,14.4,1.23
17928,20.93,12.41,11.54
17929,32.79,9.99,6.68
17930,60.62,8.42,1.76
17931,22.57,10.47,3.45
17932,115.55,20.17,5.43
17933,40.82,21.67,32.63
17934,67.47,25.21,4.29
17935,21.73,22.09,5.95
17936,29.25,15.94,32.37
17937,52.56,17.25,2.06
17938,34.2,19.0,7.47
17939,62.27,17.18,4.71
17940,21.26,13.13,124.11
17941,18.78,27.4,4.1
17942,16.27,19.11,5.36
17943,76.36,23.72,7.69
17944,19.57,28.28,10.21
17945,25.59,30.02,25.29
17946,16.04,17.42,5.01
17947,55.67,16.97,0.9
17948,18.64,19.45,9.85
17949,18.89,16.42,34.37
17950,23.18,15.31,7.09
17951,29.11,11.79,93.41
17952,15.26,12.75,3.76
17953,21.99,10.68,13.49
17954,15.31,16.74,5.64
17955,35.17,28.48,6.39
17956,23.85,19.09,17.37
17957,18.24,22.11,14.76
17958,29.89,17.73,16.35
17959,127.91,18.13,7.12
17960,55.55,11.06,4.96
17961,53.49,9.28,9.8
17962,16.86,24.75,10.36
17963,16.26,18.17,12.35
17964,22.75,16.02,2.2
17965,104.07,23.89,6.51
17966,12.69,10.11,22.67
17967,113.31,17.4,7.18
17968,66.65,20.47,7.75
17969,92.64,13.33,3.64
17970,21.78,13.71,15.32
17971,21.04,22.65,1.51
17972,45.47,13.52,4.63
17973,23.27,7.2,17.17
17974,99.63,16.43,5.58
17975,65.76,11.46,26.79
17976,19.95,16.08,4.33
17977,15.48,19.38,4.82
17978,25.91,20.3,4.46
17979,29.15,10.0,7.03
17980,59.28,9.75,3.63
17981,49.36,23.08,4.67
17982,17.29,22.85,6.3
17983,22.48,15.94,11.41
17984,101.74,21.14,3.69
17985,59.82,26.61,2.93
17986,22.33,10.05,18.46
17987,34.51,9.45,3.0
17988,25.43,11.68,2.28
17989,11.56,18.08,3.71
17990,18.28,16.33,5.98
17991,27.98,12.67,4.03
17992,18.72,16.8,22.07
17993,42.35,21.0,2.61
17994,19.19,17.48,7.09
17995,28.82,23.71,18.65
17996,15.81,10.64,50.16
17997,77.78,10.53,1.47
17998,94.58,17.12,22.23
17999,27.91,12.41,4.33
18000,11.43,19.11,26.02
18001,28.44,21.46,3.73
18002,18.8,23.86,2.29
18003,40.04,16.1,13.06
18004,27.97,12.81,32.26
18005,21.05,22.6,10.08
18006,37.24,20.74,20.46
18007,36.57,23.49,23.44
18008,32.96,7.9,2.46
18009,29.46,19.26,12.7
18010,34.66,26.7,5.27
18011,86.94,6.78,85.38
18012,65.01,26.71,12.79
18013,35.69,21.25,22.46
18014,47.49,13.44,46.49
18015,40.13,21.85,1.8
18016,29.0,12.94,36.04
18017,34.97,32.31,18.93
18018,28.07,16.96,5.99
18019,49.34,19.01,3.09
18020,36.82,14.45,0.5
18021,34.96,19.89,33.89
18022,125.64,15.12,12.05
18023,22.23,12.71,3.24
18024,26.54,9.22,0.78
18025,95.5,14.32,3.19
18026,49.45,12.19,0.87
18027,21.66,24.43,7.6
18028,90.37,19.17,2.13
18029,14.02,9.95,64.04
18030,23.22,11.58,5.66
18031,24.19,13.84,2.48
18032,19.62,25.89,1.46
18033,24.46,27.2,3.09
18034,110.32,18.48,7.59
18035,13.47,18.1,19.43
18036,57.7,10.33,168.89
18037,45.39,18.93,4.17
18038,45.97,7.65,10.34
18039,88.61,15.49,3.49
18040,30.02,10.32,4.56
18041,42.8,11.14,9.32
18042,27.68,14.0,63.87
18043,88.72,17.13,10.4
18044,28.4,28.62,9.6
18045,21.05,30.3,1.12
18046,49.74,18.03,12.08
18047,31.39,21.32,9.07
18048,120.26,20.58,3.92
18049,26.78,24.73,2.26
18050,20.93,14.88,2.52
18051,20.02,10.8,10.63
18052,20.39,19.5,141.63
18053,21.93,19.21,18.43
18054,70.27,20.39,1.7
18055,24.58,23.81,2.28
18056,19.9,21.6,11.14
18057,55.8,21.44,7.29
18058,136.0,12.9,6.43
18059,23.42,12.86,1.49
18060,23.92,8.83,6.17
18061,20.06,19.89,1.72
18062,59.49,14.75,2.45
18063,17.6,22.0,71.13
18064,30.49,27.68,28.68
18065,69.6,25.93,12.63
18066,18.95,9.53,7.14
18067,107.49,13.48,13.26
18068,81.79,18.61,9.49
18069,23.31,8.44,8.89
18070,55.13,18.74,9.44
18071,61.44,14.3,5.7
18072,83.88,16.33,12.31
18073,21.05,16.81,3.94
18074,27.87,8.5,10.57
18075,18.53,21.34,5.82
18076,26.34,11.53,11.76
18077,17.32,23.71,5.9
18078,20.57,18.45,12.69
18079,69.01,11.2,2.9
18080,11.55,12.15,29.86
18081,66.51,23.24,26.27
18082,74.02,20.7,1.43
18083,17.08,19.93,7.18
18084,25.4,15.58,8.08
18085,72.64,15.96,17.21
18086,38.31,17.91,2.25
18087,19.84,20.01,0.71
18088,22.5,12.74,1.93
18089,48.77,13.07,4.21
18090,21.36,12.38,17.27
18091,30.53,23.88,3.22
18092,21.49,8.73,4.31
18093,16.57,14.69,7.57
18094,85.47,20.35,20.26
18095,74.09,13.96,7.6
18096,19.26,9.97,28.06
18097,33.94,9.64,2.45
18098,35.01,18.04,12.42
18099,26.65,12.69,8.82
18100,18.2,17.88,6.26
18101,17.92,12.7,6.87
18102,22.33,24.43,26.14
18103,13.97,14.42,3.4
18104,28.38,10.13,17.08
18105,19.0,26.22,3.26
18106,19.38,10.83,6.08
18107,25.57,23.55,0.37
18108,55.25,17.3,17.28
18109,11.25,22.93,15.69
18110,66.39,8.44,87.54
18111,40.42,10.11,13.74
18112,21.96,13.47,1.24
18113,50.34,21.08,8.71
18114,12.08,18.08,6.64
18115,32.63,17.58,2.7
18116,43.12,11.58,4.55
18117,37.85,10.95,25.81
18118,29.25,10.74,19.64
18119,24.17,13.85,39.87
18120,21.93,10.11,4.13
18121,29.36,13.83,58.59
18122,15.97,28.65,3.15
18123,20.85,19.65,0.53
18124,16.49,21.22,211.91
18125,18.46,24.71,3.51
18126,15.24,14.96,13.65
18127,41.08,24.07,19.28
18128,39.66,8.24,8.33
18129,20.69,19.42,1.08
18130,58.47,13.98,3.46
18131,42.59,10.76,14.82
18132,32.43,14.7,5.3
18133,17.13,10.25,6.64
18134,46.83,18.44,2.04
18135,25.2,11.6,1.14
18136,92.56,19.02,45.02
18137,71.71,12.38,21.99
18138,40.75,8.13,1.35
18139,34.77,20.5,2.73
18140,29.61,14.67,4.6
18141,82.81,20.17,8.45
18142,25.05,16.88,11.17
18143,16.24,13.93,4.67
18144,22.14,17.94,25.7
18145,79.47,25.51,3.99
18146,20.31,10.75,4.78
18147,20.47,26.87,62.98
18148,34.92,20.51,8.59
18149,18.32,20.99,4.85
18150,145.7,9.24,12.28
18151,32.18,21.83,7.0
18152,54.63,9.6,12.87
18153,39.83,14.35,9.4
18154,45.81,8.89,254.73
18155,18.48,15.2,9.48
18156,23.19,10.5,7.1
18157,25.77,24.71,2.75
18158,27.74,13.91,3.94
18159,72.8,7.19,4.72
18160,18.47,19.5,3.94
18161,31.88,23.74,10.22
18162,17.84,17.09,14.09
18163,18.2,21.57,1.37
18164,97.21,7.48,12.22
18165,55.61,8.71,2.03
18166,82.58,26.14,4.39
18167,57.19,30.5,1.74
18168,21.21,18.98,46.22
18169,38.08,10.86,16.78
18170,15.61,23.97,21.53
18171,16.14,19.15,6.21
18172,18.7,8.51,2.56
18173,19.8,15.52,13.59
18174,51.74,7.75,2.93
18175,13.24,18.42,11.7
18176,20.96,8.06,6.12
18177,27.41,17.63,31.73
18178,27.29,22.86,18.11
18179,107.46,26.63,9.28
18180,26.45,15.77,4.86
18181,20.12,10.29,23.51
18182,13.04,13.6,6.87
18183,106.89,18.68,15.88
18184,48.36,9.89,22.25
18185,47.41,18.99,2.81
18186,91.69,8.28,6.64
18187,31.67,16.57,12.28
18188,26.59,11.59,10.13
18189,19.84,22.29,6.43
18190,15.61,14.54,5.15
18191,16.83,10.89,1.13
18192,16.43,15.48,1.81
18193,67.81,20.17,169.75
18194,60.82,13.21,41.21
18195,78.42,28.42,15.21
18196,30.68,10.89,9.17
18197,31.5,11.92,1.4
18198,45.32,10.78,3.52
18199,37.24,8.92,3.15
18200,104.04,16.03,6.87
18201,65.85,11.95,10.45
18202,20.04,18.94,32.08
18203,24.9,11.06,25.46
18204,64.69,16.21,5.32
